Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
390,PHI,2017-11-01,119,,ATL,W 119-109,240,46,99,.465,33,64,.516,13,35,.371,14,25,.560,119,41,94,.436,33,71,.465,8,23,.348,19,27,.704,109
391,HOU,2017-11-01,119,@,NYK,W 119-97,240,42,88,.477,23,36,.639,19,52,.365,16,21,.762,119,39,90,.433,31,64,.484,8,26,.308,11,13,.846,97
392,LAC,2017-11-01,119,,DAL,W 119-98,240,41,78,.526,28,50,.560,13,28,.464,24,29,.828,119,35,89,.393,23,53,.434,12,36,.333,16,20,.800,98
393,MIN,2017-10-27,119,,OKC,W 119-116,240,42,86,.488,34,64,.531,8,22,.364,27,35,.771,119,43,86,.500,35,58,.603,8,28,.286,22,25,.880,116
394,CLE,2017-10-24,119,,CHI,W 119-112,240,43,83,.518,27,45,.600,16,38,.421,17,22,.773,119,42,88,.477,25,55,.455,17,33,.515,11,13,.846,112
395,NOP,2017-10-22,119,@,LAL,W 119-112,240,47,83,.566,37,51,.725,10,32,.313,15,21,.714,119,44,90,.489,35,63,.556,9,27,.333,15,20,.750,112
396,PHI,2018-03-28,118,,NYK,W 118-101,240,45,98,.459,36,67,.537,9,31,.290,19,27,.704,118,36,94,.383,27,63,.429,9,31,.290,20,26,.769,101
397,CLE,2018-03-28,118,@,CHO,W 118-105,240,45,93,.484,34,65,.523,11,28,.393,17,20,.850,118,39,76,.513,34,55,.618,5,21,.238,22,24,.917,105
398,HOU,2018-03-27,118,,CHI,W 118-86,240,41,93,.441,23,36,.639,18,57,.316,18,21,.857,118,34,89,.382,26,52,.500,8,37,.216,10,17,.588,86
399,HOU,2018-03-25,118,,ATL,W 118-99,240,44,90,.489,24,38,.632,20,52,.385,10,11,.909,118,39,88,.443,28,48,.583,11,40,.275,10,11,.909,99
400,MIL,2018-03-23,118,@,CHI,W 118-105,240,43,87,.494,28,57,.491,15,30,.500,17,19,.895,118,36,87,.414,24,61,.393,12,26,.462,21,23,.913,105
401,PHI,2018-03-22,118,@,ORL,W 118-98,240,42,89,.472,27,52,.519,15,37,.405,19,24,.792,118,37,91,.407,27,58,.466,10,33,.303,14,22,.636,98
402,BRK,2018-03-19,118,,MEM,W 118-115,240,36,72,.500,20,32,.625,16,40,.400,30,40,.750,118,46,88,.523,36,65,.554,10,23,.435,13,20,.650,115
403,PHI,2018-03-15,118,@,NYK,W 118-110,240,41,91,.451,26,54,.481,15,37,.405,21,34,.618,118,45,87,.517,40,67,.597,5,20,.250,15,24,.625,110
404,DAL,2018-03-06,118,,DEN,W 118-107,240,43,90,.478,28,63,.444,15,27,.556,17,23,.739,118,38,92,.413,27,56,.482,11,36,.306,20,26,.769,107
405,MIL,2018-03-04,118,,PHI,W 118-110,240,47,95,.495,37,72,.514,10,23,.435,14,22,.636,118,39,70,.557,25,42,.595,14,28,.500,18,22,.818,110
406,CHO,2018-02-27,118,,CHI,W 118-103,240,44,82,.537,29,47,.617,15,35,.429,15,21,.714,118,39,81,.481,30,57,.526,9,24,.375,16,21,.762,103
407,MIN,2018-02-26,118,@,SAC,W 118-100,240,39,76,.513,32,60,.533,7,16,.438,33,36,.917,118,40,84,.476,32,62,.516,8,22,.364,12,13,.923,100
408,WAS,2018-02-14,118,@,NYK,W 118-113,240,48,88,.545,41,66,.621,7,22,.318,15,19,.789,118,45,97,.464,36,78,.462,9,19,.474,14,18,.778,113
409,NOP,2018-02-12,118,@,DET,W 118-103,240,44,100,.440,30,66,.455,14,34,.412,16,16,1.000,118,35,95,.368,26,60,.433,9,35,.257,24,32,.750,103
410,ATL,2018-02-11,118,,DET,W 118-115,240,38,78,.487,28,49,.571,10,29,.345,32,37,.865,118,38,83,.458,25,50,.500,13,33,.394,26,33,.788,115
411,POR,2018-02-09,118,@,SAC,W 118-100,240,43,88,.489,28,53,.528,15,35,.429,17,18,.944,118,38,90,.422,29,67,.433,9,23,.391,15,21,.714,100
412,MIN,2018-02-03,118,,NOP,W 118-107,240,48,95,.505,38,74,.514,10,21,.476,12,16,.750,118,42,101,.416,34,68,.500,8,33,.242,15,17,.882,107
413,NYK,2018-01-25,118,@,DEN,L 118-130,240,45,82,.549,37,61,.607,8,21,.381,20,24,.833,118,48,80,.600,34,52,.654,14,28,.500,20,24,.833,130
414,LAC,2018-01-22,118,,MIN,L 118-126,240,47,84,.560,38,57,.667,9,27,.333,15,22,.682,118,43,91,.473,36,69,.522,7,22,.318,33,39,.846,126
415,POR,2018-01-16,118,,PHO,W 118-111,240,46,91,.505,29,56,.518,17,35,.486,9,10,.900,118,37,89,.416,21,48,.438,16,41,.390,21,22,.955,111
416,CHO,2018-01-15,118,@,DET,W 118-107,240,43,84,.512,33,63,.524,10,21,.476,22,33,.667,118,42,86,.488,27,57,.474,15,29,.517,8,11,.727,107
417,GSW,2018-01-15,118,@,CLE,W 118-108,240,41,85,.482,29,53,.547,12,32,.375,24,30,.800,118,43,94,.457,36,66,.545,7,28,.250,15,22,.682,108
418,NYK,2018-01-14,118,,NOP,L 118-123 (OT),265,46,97,.474,34,63,.540,12,34,.353,14,18,.778,118,45,95,.474,36,63,.571,9,32,.281,24,34,.706,123
419,MIN,2018-01-12,118,,NYK,W 118-108,240,49,95,.516,39,68,.574,10,27,.370,10,16,.625,118,45,83,.542,33,59,.559,12,24,.500,6,9,.667,108
420,HOU,2017-12-22,118,,LAC,L 118-128,240,36,78,.462,19,38,.500,17,40,.425,29,35,.829,118,43,91,.473,25,49,.510,18,42,.429,24,31,.774,128
421,DEN,2017-12-13,118,@,BOS,L 118-124,240,45,91,.495,36,63,.571,9,28,.321,19,26,.731,118,47,79,.595,36,54,.667,11,25,.440,19,24,.792,124
422,PHI,2017-12-12,118,@,MIN,W 118-112 (OT),265,40,80,.500,29,54,.537,11,26,.423,27,32,.844,118,44,108,.407,39,79,.494,5,29,.172,19,27,.704,112
423,HOU,2017-12-03,118,@,LAL,W 118-95,240,45,90,.500,31,53,.585,14,37,.378,14,17,.824,118,32,84,.381,23,56,.411,9,28,.321,22,30,.733,95
424,PHI,2017-11-29,118,,WAS,W 118-113,240,37,81,.457,34,63,.540,3,18,.167,41,64,.641,118,36,89,.404,27,67,.403,9,22,.409,32,37,.865,113
425,HOU,2017-11-29,118,,IND,W 118-97,240,42,86,.488,24,46,.522,18,40,.450,16,21,.762,118,42,88,.477,35,60,.583,7,28,.250,6,6,1.000,97
426,DET,2017-11-27,118,@,BOS,W 118-108,240,44,85,.518,33,60,.550,11,25,.440,19,23,.826,118,40,77,.519,24,44,.545,16,33,.485,12,21,.571,108
427,BOS,2017-11-24,118,,ORL,W 118-103,240,42,91,.462,25,49,.510,17,42,.405,17,25,.680,118,41,95,.432,32,71,.451,9,24,.375,12,19,.632,103
428,ORL,2017-11-22,118,@,MIN,L 118-124,240,46,91,.505,34,54,.630,12,37,.324,14,22,.636,118,40,87,.460,32,64,.500,8,23,.348,36,45,.800,124
429,CHO,2017-11-20,118,,MIN,W 118-102,240,42,85,.494,31,59,.525,11,26,.423,23,29,.793,118,37,90,.411,31,63,.492,6,27,.222,22,26,.846,102
430,GSW,2017-11-19,118,@,BRK,W 118-111,240,46,90,.511,36,66,.545,10,24,.417,16,23,.696,118,34,95,.358,18,47,.383,16,48,.333,27,39,.692,111
431,CLE,2017-11-17,118,,LAC,W 118-113 (OT),265,42,90,.467,31,57,.544,11,33,.333,23,29,.793,118,46,103,.447,36,68,.529,10,35,.286,11,14,.786,113
432,BRK,2017-11-17,118,,UTA,W 118-107,240,43,84,.512,26,47,.553,17,37,.459,15,20,.750,118,39,79,.494,27,53,.509,12,26,.462,17,24,.708,107
433,HOU,2017-11-12,118,@,IND,W 118-95,240,43,90,.478,26,43,.605,17,47,.362,15,18,.833,118,37,83,.446,29,61,.475,8,22,.364,13,21,.619,95
434,PHO,2017-11-11,118,,MIN,W 118-110,240,46,86,.535,36,60,.600,10,26,.385,16,24,.667,118,39,96,.406,35,76,.461,4,20,.200,28,35,.800,110
435,NYK,2017-11-11,118,,SAC,W 118-91,240,47,90,.522,35,63,.556,12,27,.444,12,15,.800,118,30,80,.375,23,58,.397,7,22,.318,24,30,.800,91
436,NOP,2017-11-09,118,@,TOR,L 118-122,240,44,82,.537,31,51,.608,13,31,.419,17,25,.680,118,45,98,.459,29,56,.518,16,42,.381,16,23,.696,122
437,NYK,2017-11-07,118,,CHO,W 118-113,240,45,75,.600,33,50,.660,12,25,.480,16,21,.762,118,42,91,.462,27,54,.500,15,37,.405,14,17,.824,113
438,CHO,2018-04-08,117,,IND,L 117-123,240,40,80,.500,29,50,.580,11,30,.367,26,30,.867,117,50,93,.538,41,68,.603,9,25,.360,14,18,.778,123
439,DET,2018-04-08,117,@,MEM,L 117-130,240,38,93,.409,15,46,.326,23,47,.489,18,23,.783,117,48,83,.578,32,50,.640,16,33,.485,18,24,.750,130
440,GSW,2018-04-08,117,@,PHO,W 117-100,240,47,90,.522,34,58,.586,13,32,.406,10,15,.667,117,39,92,.424,29,57,.509,10,35,.286,12,16,.750,100
441,UTA,2018-04-05,117,,LAC,W 117-95,240,44,83,.530,34,56,.607,10,27,.370,19,28,.679,117,35,79,.443,32,62,.516,3,17,.176,22,28,.786,95
442,UTA,2018-04-03,117,,LAL,W 117-110,240,43,89,.483,29,56,.518,14,33,.424,17,27,.630,117,36,74,.486,22,46,.478,14,28,.500,24,36,.667,110
443,GSW,2018-04-01,117,,PHO,W 117-107,240,48,89,.539,35,61,.574,13,28,.464,8,9,.889,117,41,90,.456,30,59,.508,11,31,.355,14,16,.875,107
444,LAC,2018-03-25,117,@,TOR,W 117-106,240,44,95,.463,36,77,.468,8,18,.444,21,27,.778,117,41,92,.446,25,56,.446,16,36,.444,8,14,.571,106
445,DET,2018-03-24,117,,CHI,W 117-95,240,43,87,.494,27,45,.600,16,42,.381,15,18,.833,117,39,97,.402,28,62,.452,11,35,.314,6,9,.667,95
446,MIL,2018-03-19,117,@,CLE,L 117-124,240,45,88,.511,37,57,.649,8,31,.258,19,20,.950,117,43,87,.494,28,49,.571,15,38,.395,23,27,.852,124
447,SAS,2018-03-17,117,,MIN,W 117-101,240,49,96,.510,43,70,.614,6,26,.231,13,14,.929,117,39,81,.481,32,69,.464,7,12,.583,16,20,.800,101
448,ATL,2018-03-17,117,@,MIL,L 117-122,240,39,85,.459,27,49,.551,12,36,.333,27,28,.964,117,41,86,.477,30,61,.492,11,25,.440,29,32,.906,122
449,ATL,2018-03-15,117,,CHO,L 117-129,240,42,90,.467,26,54,.481,16,36,.444,17,26,.654,117,46,87,.529,29,54,.537,17,33,.515,20,30,.667,129
450,MIL,2018-03-14,117,@,ORL,L 117-126,240,49,98,.500,39,74,.527,10,24,.417,9,12,.750,117,44,87,.506,26,53,.491,18,34,.529,20,23,.870,126
451,GSW,2018-03-14,117,,LAL,W 117-106,240,44,81,.543,38,61,.623,6,20,.300,23,28,.821,117,38,84,.452,26,46,.565,12,38,.316,18,28,.643,106
452,BOS,2018-03-08,117,@,MIN,W 117-109,240,43,87,.494,32,55,.582,11,32,.344,20,27,.741,117,44,94,.468,32,63,.508,12,31,.387,9,13,.692,109
453,WAS,2018-03-06,117,,MIA,W 117-113 (OT),265,40,80,.500,26,56,.464,14,24,.583,23,27,.852,117,42,94,.447,33,61,.541,9,33,.273,20,27,.741,113
454,CLE,2018-03-03,117,,DEN,L 117-126,240,46,88,.523,37,64,.578,9,24,.375,16,21,.762,117,47,86,.547,28,51,.549,19,35,.543,13,15,.867,126
455,TOR,2018-02-28,117,@,ORL,W 117-104,240,45,83,.542,33,53,.623,12,30,.400,15,24,.625,117,39,82,.476,26,52,.500,13,30,.433,13,23,.565,104
456,PHO,2018-02-23,117,,LAC,L 117-128,240,45,103,.437,36,72,.500,9,31,.290,18,31,.581,117,45,87,.517,31,55,.564,14,32,.438,24,32,.750,128
457,LAL,2018-02-14,117,@,NOP,L 117-139,240,46,90,.511,36,68,.529,10,22,.455,15,18,.833,117,53,99,.535,39,67,.582,14,32,.438,19,21,.905,139
458,GSW,2018-02-14,117,@,POR,L 117-123,240,43,90,.478,30,53,.566,13,37,.351,18,19,.947,117,45,93,.484,33,60,.550,12,33,.364,21,24,.875,123
459,DEN,2018-02-13,117,,SAS,W 117-109,240,46,93,.495,36,61,.590,10,32,.313,15,18,.833,117,44,82,.537,38,60,.633,6,22,.273,15,22,.682,109
460,POR,2018-01-20,117,,DAL,W 117-108,240,45,86,.523,27,50,.540,18,36,.500,9,10,.900,117,38,83,.458,28,58,.483,10,25,.400,22,28,.786,108
461,NYK,2018-01-19,117,@,UTA,W 117-115,240,44,89,.494,33,69,.478,11,20,.550,18,23,.783,117,42,91,.462,31,60,.517,11,31,.355,20,30,.667,115
462,PHI,2018-01-15,117,,TOR,W 117-111,240,40,81,.494,34,56,.607,6,25,.240,31,38,.816,117,38,95,.400,29,63,.460,9,32,.281,26,30,.867,111
463,POR,2018-01-09,117,@,OKC,W 117-106,240,43,81,.531,33,58,.569,10,23,.435,21,26,.808,117,37,84,.440,24,53,.453,13,31,.419,19,26,.731,106
464,LAC,2018-01-04,117,,OKC,L 117-127,240,45,100,.450,36,70,.514,9,30,.300,18,23,.783,117,51,95,.537,36,61,.590,15,34,.441,10,14,.714,127
465,MIA,2017-12-30,117,@,ORL,W 117-111,240,45,88,.511,33,64,.516,12,24,.500,15,18,.833,117,44,81,.543,32,54,.593,12,27,.444,11,15,.733,111
466,BOS,2017-12-23,117,,CHI,W 117-92,240,44,92,.478,32,60,.533,12,32,.375,17,21,.810,117,34,86,.395,27,67,.403,7,19,.368,17,25,.680,92
467,ATL,2017-12-22,117,@,OKC,L 117-120,240,44,85,.518,29,53,.547,15,32,.469,14,17,.824,117,44,82,.537,31,57,.544,13,25,.520,19,31,.613,120
468,CHI,2017-12-18,117,,PHI,W 117-115,240,44,92,.478,31,64,.484,13,28,.464,16,19,.842,117,44,91,.484,30,58,.517,14,33,.424,13,18,.722,115
469,PHI,2017-12-15,117,,OKC,L 117-119 (3OT),315,44,100,.440,31,54,.574,13,46,.283,16,20,.800,117,47,113,.416,32,78,.410,15,35,.429,10,19,.526,119
470,DEN,2017-12-15,117,,NOP,W 117-111 (OT),265,46,100,.460,30,64,.469,16,36,.444,9,14,.643,117,43,91,.473,28,57,.491,15,34,.441,10,14,.714,111
471,POR,2017-12-09,117,,HOU,L 117-124,240,45,88,.511,27,47,.574,18,41,.439,9,12,.750,117,40,75,.533,30,50,.600,10,25,.400,34,42,.810,124
472,MIL,2017-12-09,117,,UTA,W 117-100,240,44,81,.543,37,64,.578,7,17,.412,22,26,.846,117,33,76,.434,25,53,.472,8,23,.348,26,37,.703,100
473,ATL,2017-12-09,117,,ORL,W 117-110,240,41,80,.513,24,47,.511,17,33,.515,18,25,.720,117,45,92,.489,32,58,.552,13,34,.382,7,8,.875,110
474,SAS,2017-12-06,117,,MIA,W 117-105,240,46,87,.529,33,62,.532,13,25,.520,12,14,.857,117,39,72,.542,21,38,.553,18,34,.529,9,12,.750,105
475,HOU,2017-11-27,117,,BRK,W 117-103,240,42,86,.488,22,36,.611,20,50,.400,13,20,.650,117,40,86,.465,30,47,.638,10,39,.256,13,17,.765,103
476,HOU,2017-11-25,117,,NYK,W 117-102,240,41,94,.436,23,47,.489,18,47,.383,17,22,.773,117,42,85,.494,38,68,.559,4,17,.235,14,19,.737,102
477,HOU,2017-11-09,117,,CLE,W 117-113,240,36,77,.468,20,31,.645,16,46,.348,29,36,.806,117,45,81,.556,33,54,.611,12,27,.444,11,14,.786,113
478,NOP,2017-11-07,117,@,IND,W 117-112,240,44,87,.506,30,52,.577,14,35,.400,15,22,.682,117,44,93,.473,35,69,.507,9,24,.375,15,18,.833,112
479,ATL,2017-11-05,117,@,CLE,W 117-115,240,41,86,.477,30,61,.492,11,25,.440,24,34,.706,117,42,96,.438,32,60,.533,10,36,.278,21,23,.913,115
480,MIL,2017-10-29,117,@,ATL,W 117-106,240,44,81,.543,31,55,.564,13,26,.500,16,21,.762,117,36,77,.468,23,48,.479,13,29,.448,21,26,.808,106
481,WAS,2017-10-27,117,@,GSW,L 117-120,240,43,97,.443,28,64,.438,15,33,.455,16,22,.727,117,46,95,.484,36,57,.632,10,38,.263,18,20,.900,120
482,GSW,2017-10-25,117,,TOR,W 117-112,240,43,77,.558,31,51,.608,12,26,.462,19,22,.864,117,43,94,.457,35,60,.583,8,34,.235,18,19,.947,112
483,SAS,2017-10-25,117,@,MIA,W 117-100,240,42,76,.553,32,59,.542,10,17,.588,23,30,.767,117,37,80,.463,28,54,.519,9,26,.346,17,18,.944,100
484,PHO,2017-10-23,117,,SAC,W 117-115,240,42,77,.545,32,47,.681,10,30,.333,23,27,.852,117,43,99,.434,34,77,.442,9,22,.409,20,29,.690,115
485,TOR,2017-10-19,117,,CHI,W 117-100,240,39,83,.470,26,54,.481,13,29,.448,26,28,.929,117,37,89,.416,27,57,.474,10,32,.313,16,18,.889,100
486,ATL,2017-10-18,117,@,DAL,W 117-111,240,48,94,.511,39,76,.513,9,18,.500,12,15,.800,117,38,86,.442,21,41,.512,17,45,.378,18,21,.857,111
487,MIA,2018-04-11,116,,TOR,W 116-109 (OT),265,46,106,.434,35,80,.438,11,26,.423,13,20,.650,116,42,92,.457,33,62,.532,9,30,.300,16,21,.762,109
488,SAS,2018-04-07,116,,POR,W 116-105,240,47,84,.560,40,63,.635,7,21,.333,15,21,.714,116,42,88,.477,31,60,.517,11,28,.393,10,11,.909,105
489,MIL,2018-03-29,116,@,GSW,W 116-107,240,48,87,.552,37,67,.552,11,20,.550,9,10,.900,116,41,75,.547,31,55,.564,10,20,.500,15,15,1.000,107
490,WAS,2018-03-27,116,,SAS,W 116-106,240,46,85,.541,36,61,.590,10,24,.417,14,18,.778,116,39,87,.448,29,62,.468,10,25,.400,18,33,.545,106
491,TOR,2018-03-23,116,,BRK,W 116-112,240,41,86,.477,27,58,.466,14,28,.500,20,29,.690,116,41,84,.488,30,57,.526,11,27,.407,19,31,.613,112
492,BRK,2018-03-16,116,@,PHI,L 116-120,240,40,89,.449,25,59,.424,15,30,.500,21,27,.778,116,43,95,.453,31,68,.456,12,27,.444,22,26,.846,120
493,UTA,2018-03-15,116,,PHO,W 116-88,240,42,97,.433,30,61,.492,12,36,.333,20,32,.625,116,32,83,.386,25,67,.373,7,16,.438,17,24,.708,88
494,TOR,2018-03-13,116,@,BRK,W 116-102,240,44,91,.484,33,60,.550,11,31,.355,17,21,.810,116,35,86,.407,20,50,.400,15,36,.417,17,19,.895,102
495,MIN,2018-03-13,116,@,WAS,W 116-111,240,46,87,.529,39,66,.591,7,21,.333,17,19,.895,116,42,82,.512,34,62,.548,8,20,.400,19,25,.760,111
496,UTA,2018-03-11,116,@,NOP,W 116-99,240,40,96,.417,28,64,.438,12,32,.375,24,25,.960,116,41,93,.441,35,72,.486,6,21,.286,11,13,.846,99
497,LAC,2018-03-09,116,,CLE,W 116-102,240,43,89,.483,32,61,.525,11,28,.393,19,30,.633,116,39,87,.448,27,51,.529,12,36,.333,12,18,.667,102
498,WAS,2018-03-09,116,@,NOP,W 116-97,240,46,96,.479,37,70,.529,9,26,.346,15,20,.750,116,38,82,.463,32,62,.516,6,20,.300,15,18,.833,97
499,LAL,2018-03-09,116,@,DEN,L 116-125,240,45,92,.489,31,57,.544,14,35,.400,12,16,.750,116,42,83,.506,27,52,.519,15,31,.484,26,30,.867,125
500,LAC,2018-03-06,116,,NOP,L 116-121,240,46,99,.465,39,72,.542,7,27,.259,17,26,.654,116,46,103,.447,33,73,.452,13,30,.433,16,18,.889,121
501,LAL,2018-03-03,116,@,SAS,W 116-112,240,40,92,.435,25,58,.431,15,34,.441,21,27,.778,116,44,98,.449,37,68,.544,7,30,.233,17,20,.850,112
502,UTA,2018-03-02,116,,MIN,W 116-108,240,40,78,.513,31,49,.633,9,29,.310,27,35,.771,116,38,74,.514,29,57,.509,9,17,.529,23,31,.742,108
503,PHO,2018-03-02,116,,OKC,L 116-124,240,46,96,.479,35,71,.493,11,25,.440,13,18,.722,116,46,96,.479,35,62,.565,11,34,.324,21,29,.724,124
504,SAC,2018-03-01,116,,BRK,W 116-111 (OT),265,50,97,.515,44,83,.530,6,14,.429,10,12,.833,116,40,96,.417,23,50,.460,17,46,.370,14,17,.824,111
505,SAS,2018-02-28,116,,NOP,L 116-121,240,48,99,.485,39,73,.534,9,26,.346,11,14,.786,116,50,99,.505,41,73,.562,9,26,.346,12,15,.800,121
506,POR,2018-02-27,116,,SAC,W 116-99,240,44,84,.524,29,50,.580,15,34,.441,13,17,.765,116,39,88,.443,32,66,.485,7,22,.318,14,15,.933,99
507,PHO,2018-02-26,116,@,NOP,L 116-125,240,42,97,.433,35,73,.479,7,24,.292,25,32,.781,116,43,91,.473,35,63,.556,8,28,.286,31,40,.775,125
508,PHI,2018-02-24,116,,ORL,W 116-105,240,42,81,.519,33,54,.611,9,27,.333,23,27,.852,116,38,85,.447,25,54,.463,13,31,.419,16,19,.842,105
509,IND,2018-02-23,116,,ATL,W 116-93,240,48,101,.475,39,73,.534,9,28,.321,11,13,.846,116,37,82,.451,30,51,.588,7,31,.226,12,19,.632,93
510,PHI,2018-02-22,116,@,CHI,W 116-115,240,42,82,.512,31,53,.585,11,29,.379,21,35,.600,116,44,97,.454,26,63,.413,18,34,.529,9,15,.600,115
511,ORL,2018-02-06,116,,CLE,W 116-98,240,46,88,.523,40,66,.606,6,22,.273,18,27,.667,116,36,84,.429,24,47,.511,12,37,.324,14,20,.700,98
512,BRK,2018-01-31,116,,PHI,W 116-108,240,39,77,.506,26,45,.578,13,32,.406,25,28,.893,116,36,76,.474,29,58,.500,7,18,.389,29,34,.853,108
513,MIL,2018-01-26,116,,BRK,W 116-91,240,43,83,.518,31,60,.517,12,23,.522,18,20,.900,116,33,89,.371,25,55,.455,8,34,.235,17,20,.850,91
514,IND,2018-01-24,116,,PHO,W 116-101,240,45,80,.563,36,56,.643,9,24,.375,17,25,.680,116,35,84,.417,26,49,.531,9,35,.257,22,29,.759,101
515,HOU,2018-01-20,116,,GSW,W 116-108,240,41,87,.471,27,50,.540,14,37,.378,20,29,.690,116,40,82,.488,23,46,.500,17,36,.472,11,15,.733,108
516,PHI,2018-01-20,116,,MIL,W 116-94,240,45,85,.529,35,60,.583,10,25,.400,16,19,.842,116,33,82,.402,23,50,.460,10,32,.313,18,22,.818,94
517,HOU,2018-01-18,116,,MIN,W 116-98,240,42,88,.477,25,49,.510,17,39,.436,15,17,.882,116,38,81,.469,30,57,.526,8,24,.333,14,21,.667,98
518,NOP,2018-01-16,116,@,BOS,W 116-113 (OT),265,45,100,.450,38,73,.521,7,27,.259,19,25,.760,116,40,101,.396,21,51,.412,19,50,.380,14,16,.875,113
519,HOU,2018-01-08,116,@,CHI,W 116-107,240,39,86,.453,19,32,.594,20,54,.370,18,24,.750,116,40,86,.465,28,58,.483,12,28,.429,15,18,.833,107
520,MIN,2018-01-06,116,,NOP,W 116-98,240,44,90,.489,35,72,.486,9,18,.500,19,21,.905,116,33,78,.423,27,49,.551,6,29,.207,26,28,.929,98
521,HOU,2018-01-03,116,@,ORL,W 116-98,240,42,89,.472,27,55,.491,15,34,.441,17,21,.810,116,35,91,.385,29,60,.483,6,31,.194,22,25,.880,98
522,DAL,2017-12-31,116,@,OKC,W 116-113,240,46,89,.517,31,55,.564,15,34,.441,9,14,.643,116,43,89,.483,33,57,.579,10,32,.313,17,23,.739,113
523,HOU,2017-12-20,116,,LAL,L 116-122,240,37,90,.411,20,48,.417,17,42,.405,25,32,.781,116,40,85,.471,25,50,.500,15,35,.429,27,43,.628,122
524,CLE,2017-12-19,116,@,MIL,L 116-119,240,40,80,.500,24,39,.615,16,41,.390,20,24,.833,116,43,82,.524,32,53,.604,11,29,.379,22,27,.815,119
525,WAS,2017-12-19,116,,NOP,W 116-106,240,46,92,.500,32,57,.561,14,35,.400,10,14,.714,116,34,80,.425,29,60,.483,5,20,.250,33,40,.825,106
526,GSW,2017-12-18,116,@,LAL,W 116-114 (OT),265,43,107,.402,32,73,.438,11,34,.324,19,21,.905,116,41,92,.446,31,67,.463,10,25,.400,22,35,.629,114
527,CHO,2017-12-11,116,@,OKC,W 116-103,240,43,81,.531,30,56,.536,13,25,.520,17,24,.708,116,35,85,.412,26,59,.441,9,26,.346,24,25,.960,103
528,DEN,2017-12-10,116,@,IND,L 116-126 (OT),265,43,95,.453,26,53,.491,17,42,.405,13,16,.813,116,49,93,.527,39,68,.574,10,25,.400,18,22,.818,126
529,TOR,2017-12-08,116,@,MEM,W 116-107,240,37,78,.474,24,47,.511,13,31,.419,29,33,.879,116,41,82,.500,32,55,.582,9,27,.333,16,22,.727,107
530,SAC,2017-12-08,116,@,NOP,W 116-109 (OT),265,47,97,.485,34,67,.507,13,30,.433,9,14,.643,116,41,89,.461,31,61,.508,10,28,.357,17,19,.895,109
531,UTA,2017-12-04,116,,WAS,W 116-69,240,43,76,.566,27,42,.643,16,34,.471,14,18,.778,116,23,80,.288,19,60,.317,4,20,.200,19,23,.826,69
532,POR,2017-12-02,116,,NOP,L 116-123,240,47,105,.448,36,70,.514,11,35,.314,11,11,1.000,116,45,86,.523,30,55,.545,15,31,.484,18,25,.720,123
533,BOS,2017-12-02,116,,PHO,W 116-111,240,42,80,.525,28,49,.571,14,31,.452,18,23,.783,116,48,101,.475,41,77,.532,7,24,.292,8,11,.727,111
534,CLE,2017-12-02,116,,MEM,W 116-111,240,42,75,.560,31,51,.608,11,24,.458,21,23,.913,116,43,84,.512,30,61,.492,13,23,.565,12,14,.857,111
535,ATL,2017-11-24,116,,NYK,W 116-104,240,47,99,.475,34,68,.500,13,31,.419,9,12,.750,116,40,78,.513,28,48,.583,12,30,.400,12,14,.857,104
536,LAC,2017-11-22,116,@,ATL,W 116-103,240,44,76,.579,29,46,.630,15,30,.500,13,19,.684,116,40,83,.482,30,54,.556,10,29,.345,13,15,.867,103
537,CLE,2017-11-20,116,@,DET,W 116-88,240,42,80,.525,26,47,.553,16,33,.485,16,17,.941,116,34,77,.442,21,47,.447,13,30,.433,7,13,.538,88
538,PHI,2017-11-18,116,,GSW,L 116-124,240,47,97,.485,37,68,.544,10,29,.345,12,16,.750,116,50,91,.549,43,68,.632,7,23,.304,17,20,.850,124
539,PHO,2017-11-16,116,,HOU,L 116-142,240,47,104,.452,37,74,.500,10,30,.333,12,21,.571,116,43,90,.478,22,46,.478,21,44,.477,35,38,.921,142
540,NOP,2017-11-15,116,,TOR,L 116-125,240,46,91,.505,36,64,.563,10,27,.370,14,14,1.000,116,45,76,.592,29,42,.690,16,34,.471,19,20,.950,125
541,IND,2017-11-15,116,@,MEM,W 116-113,240,43,85,.506,31,61,.508,12,24,.500,18,20,.900,116,44,86,.512,36,54,.667,8,32,.250,17,22,.773,113
542,WAS,2017-11-01,116,,PHO,L 116-122,240,41,92,.446,31,62,.500,10,30,.333,24,30,.800,116,41,83,.494,32,59,.542,9,24,.375,31,38,.816,122
543,NYK,2017-10-30,116,,DEN,W 116-110,240,41,82,.500,28,50,.560,13,32,.406,21,23,.913,116,35,85,.412,17,44,.386,18,41,.439,22,31,.710,110
544,OKC,2017-10-27,116,@,MIN,L 116-119,240,43,86,.500,35,58,.603,8,28,.286,22,25,.880,116,42,86,.488,34,64,.531,8,22,.364,27,35,.771,119
545,BRK,2017-10-22,116,,ATL,W 116-104,240,41,87,.471,30,60,.500,11,27,.407,23,34,.676,116,32,94,.340,25,67,.373,7,27,.259,33,36,.917,104
