Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
570,MIL,2021-11-26,120,@,DEN,W 120-109,240,46,73,.630,30,40,.750,16,33,.485,12,20,.600,120,40,92,.435,23,45,.511,17,47,.362,12,14,.857,109
571,PHO,2021-11-24,120,@,CLE,W 120-115,240,45,86,.523,37,64,.578,8,22,.364,22,28,.786,120,43,97,.443,31,58,.534,12,39,.308,17,25,.680,115
572,MEM,2021-11-18,120,,LAC,W 120-108,240,52,96,.542,41,70,.586,11,26,.423,5,6,.833,120,42,90,.467,26,51,.510,16,39,.410,8,8,1.000,108
573,UTA,2021-11-16,120,,PHI,W 120-85,240,46,89,.517,30,51,.588,16,38,.421,12,19,.632,120,33,90,.367,27,61,.443,6,29,.207,13,17,.765,85
574,BRK,2021-11-14,120,@,OKC,W 120-96,240,41,82,.500,23,39,.590,18,43,.419,20,21,.952,120,36,90,.400,22,45,.489,14,45,.311,10,11,.909,96
575,ATL,2021-11-14,120,,MIL,W 120-100,240,47,97,.485,32,62,.516,15,35,.429,11,13,.846,120,38,84,.452,24,43,.558,14,41,.341,10,16,.625,100
576,BRK,2021-11-12,120,@,NOP,W 120-112,240,41,82,.500,23,48,.479,18,34,.529,20,27,.741,120,43,88,.489,30,56,.536,13,32,.406,13,16,.813,112
577,LAL,2021-11-10,120,,MIA,W 120-117 (OT),265,46,92,.500,28,54,.519,18,38,.474,10,16,.625,120,40,96,.417,30,59,.508,10,37,.270,27,35,.771,117
578,LAC,2021-11-07,120,,CHO,W 120-106,240,41,86,.477,23,38,.605,18,48,.375,20,21,.952,120,41,101,.406,31,68,.456,10,33,.303,14,18,.778,106
579,GSW,2021-11-07,120,,HOU,W 120-107,240,44,85,.518,29,39,.744,15,46,.326,17,20,.850,120,36,79,.456,26,46,.565,10,33,.303,25,37,.676,107
580,CHO,2021-10-27,120,@,ORL,W 120-111,240,43,83,.518,29,53,.547,14,30,.467,20,24,.833,120,43,88,.489,28,48,.583,15,40,.375,10,13,.769,111
581,MEM,2021-10-23,120,@,LAC,W 120-114,240,42,90,.467,27,54,.500,15,36,.417,21,25,.840,120,43,99,.434,30,60,.500,13,39,.333,15,17,.882,114
582,TOR,2022-04-07,119,,PHI,W 119-114,240,45,91,.495,30,58,.517,15,33,.455,14,18,.778,119,37,75,.493,18,39,.462,19,36,.528,21,25,.840,114
583,LAC,2022-04-03,119,,NOP,W 119-100,240,45,95,.474,24,51,.471,21,44,.477,8,10,.800,119,35,87,.402,26,63,.413,9,24,.375,21,27,.778,100
584,CLE,2022-04-02,119,@,NYK,W 119-101,240,44,81,.543,29,47,.617,15,34,.441,16,21,.762,119,31,77,.403,18,47,.383,13,30,.433,26,34,.765,101
585,MIL,2022-04-01,119,,LAC,L 119-153,240,50,94,.532,42,69,.609,8,25,.320,11,18,.611,119,56,92,.609,33,49,.673,23,43,.535,18,24,.750,153
586,BRK,2022-03-31,119,,MIL,L 119-120 (OT),265,45,97,.464,27,60,.450,18,37,.486,11,16,.688,119,40,89,.449,28,48,.583,12,41,.293,28,34,.824,120
587,CHO,2022-03-27,119,@,BRK,W 119-110,240,42,98,.429,25,66,.379,17,32,.531,18,23,.783,119,43,97,.443,36,63,.571,7,34,.206,17,26,.654,110
588,POR,2022-03-21,119,@,DET,W 119-115,240,37,88,.420,29,60,.483,8,28,.286,37,49,.755,119,36,85,.424,27,50,.540,9,35,.257,34,41,.829,115
589,MIL,2022-03-19,119,@,MIN,L 119-138,240,43,97,.443,24,45,.533,19,52,.365,14,17,.824,119,47,92,.511,25,45,.556,22,47,.468,22,26,.846,138
590,LAL,2022-03-19,119,@,WAS,L 119-127,240,48,91,.527,35,56,.625,13,35,.371,10,11,.909,119,44,85,.518,31,54,.574,13,31,.419,26,31,.839,127
591,CLE,2022-03-18,119,,DEN,W 119-116 (OT),265,44,98,.449,30,61,.492,14,37,.378,17,26,.654,119,46,92,.500,36,59,.610,10,33,.303,14,18,.778,116
592,IND,2022-03-12,119,@,SAS,W 119-108,240,45,92,.489,31,56,.554,14,36,.389,15,15,1.000,119,42,102,.412,31,68,.456,11,34,.324,13,16,.813,108
593,TOR,2022-03-09,119,@,SAS,W 119-104,240,41,85,.482,30,55,.545,11,30,.367,26,28,.929,119,38,84,.452,29,52,.558,9,32,.281,19,20,.950,104
594,CLE,2022-03-04,119,@,PHI,L 119-125,240,44,82,.537,34,54,.630,10,28,.357,21,24,.875,119,41,75,.547,27,42,.643,14,33,.424,29,32,.906,125
595,OKC,2022-03-02,119,@,DEN,W 119-107,240,44,87,.506,28,58,.483,16,29,.552,15,21,.714,119,40,90,.444,28,44,.636,12,46,.261,15,17,.882,107
596,MIA,2022-03-02,119,@,MIL,L 119-120,240,44,97,.454,23,53,.434,21,44,.477,10,12,.833,119,41,91,.451,27,55,.491,14,36,.389,24,27,.889,120
597,CHO,2022-03-02,119,@,CLE,W 119-98,240,43,85,.506,26,47,.553,17,38,.447,16,22,.727,119,37,79,.468,27,48,.563,10,31,.323,14,21,.667,98
598,ORL,2022-02-28,119,,IND,W 119-103,240,45,96,.469,33,59,.559,12,37,.324,17,22,.773,119,35,72,.486,20,36,.556,15,36,.417,18,25,.720,103
599,ORL,2022-02-25,119,,HOU,W 119-111,240,42,83,.506,29,47,.617,13,36,.361,22,29,.759,119,44,94,.468,30,47,.638,14,47,.298,9,20,.450,111
600,MIN,2022-02-24,119,,MEM,W 119-114,240,43,93,.462,27,51,.529,16,42,.381,17,25,.680,119,38,98,.388,29,67,.433,9,31,.290,29,40,.725,114
601,MEM,2022-02-16,119,,POR,L 119-123,240,37,85,.435,26,55,.473,11,30,.367,34,42,.810,119,43,85,.506,30,53,.566,13,32,.406,24,32,.750,123
602,IND,2022-02-15,119,@,MIL,L 119-128,240,47,93,.505,30,52,.577,17,41,.415,8,19,.421,119,48,86,.558,38,57,.667,10,29,.345,22,30,.733,128
603,LAC,2022-02-14,119,,GSW,W 119-104,240,48,85,.565,33,51,.647,15,34,.441,8,15,.533,119,39,86,.453,23,45,.511,16,41,.390,10,13,.769,104
604,DET,2022-02-11,119,,CHO,L 119-141,240,48,102,.471,36,67,.537,12,35,.343,11,18,.611,119,54,97,.557,36,55,.655,18,42,.429,15,23,.652,141
605,MIN,2022-02-09,119,@,SAC,L 119-132,240,44,98,.449,28,52,.538,16,46,.348,15,18,.833,119,48,93,.516,36,63,.571,12,30,.400,24,27,.889,132
606,PHI,2022-02-06,119,@,CHI,W 119-108,240,45,84,.536,33,60,.550,12,24,.500,17,21,.810,119,39,81,.481,32,55,.582,7,26,.269,23,26,.885,108
607,ORL,2022-02-02,119,@,IND,W 119-118,240,42,95,.442,31,60,.517,11,35,.314,24,26,.923,119,44,98,.449,30,66,.455,14,32,.438,16,23,.696,118
608,MEM,2022-01-31,119,@,PHI,L 119-122 (OT),265,47,102,.461,41,72,.569,6,30,.200,19,28,.679,119,49,100,.490,38,69,.551,11,31,.355,13,15,.867,122
609,MEM,2022-01-28,119,,UTA,W 119-109,240,46,82,.561,37,59,.627,9,23,.391,18,24,.750,119,37,85,.435,20,39,.513,17,46,.370,18,21,.857,109
610,ORL,2022-01-28,119,,DET,W 119-103,240,41,83,.494,29,58,.500,12,25,.480,25,26,.962,119,32,87,.368,22,58,.379,10,29,.345,29,37,.784,103
611,BRK,2022-01-19,119,@,WAS,W 119-118,240,47,89,.528,39,64,.609,8,25,.320,17,20,.850,119,41,86,.477,31,57,.544,10,29,.345,26,32,.813,118
612,MEM,2022-01-17,119,,CHI,W 119-106,240,47,92,.511,37,67,.552,10,25,.400,15,20,.750,119,40,92,.435,27,61,.443,13,31,.419,13,15,.867,106
613,MIN,2022-01-16,119,,GSW,W 119-99,240,45,91,.495,29,48,.604,16,43,.372,13,20,.650,119,32,82,.390,19,40,.475,13,42,.310,22,29,.759,99
614,BOS,2022-01-12,119,@,IND,W 119-100,240,40,78,.513,22,40,.550,18,38,.474,21,25,.840,119,40,86,.465,33,50,.660,7,36,.194,13,20,.650,100
615,LAL,2022-01-09,119,,MEM,L 119-127,240,45,97,.464,31,64,.484,14,33,.424,15,19,.789,119,47,86,.547,36,56,.643,11,30,.367,22,32,.688,127
616,SAS,2022-01-09,119,@,BRK,L 119-121 (OT),265,46,107,.430,33,75,.440,13,32,.406,14,18,.778,119,47,98,.480,39,70,.557,8,28,.286,19,22,.864,121
617,PHI,2022-01-07,119,,SAS,W 119-100,240,45,87,.517,37,64,.578,8,23,.348,21,27,.778,119,38,92,.413,29,62,.468,9,30,.300,15,20,.750,100
618,WAS,2022-01-01,119,,CHI,L 119-120,240,46,87,.529,40,60,.667,6,27,.222,21,26,.808,119,41,84,.488,24,50,.480,17,34,.500,21,25,.840,120
619,MIA,2021-12-28,119,,WAS,W 119-112,240,41,92,.446,25,58,.431,16,34,.471,21,23,.913,119,42,85,.494,25,43,.581,17,42,.405,11,14,.786,112
620,TOR,2021-12-18,119,,GSW,W 119-100,240,45,90,.500,31,52,.596,14,38,.368,15,23,.652,119,37,79,.468,26,43,.605,11,36,.306,15,21,.714,100
621,CLE,2021-12-18,119,@,MIL,W 119-90,240,45,90,.500,29,45,.644,16,45,.356,13,14,.929,119,35,89,.393,23,51,.451,12,38,.316,8,11,.727,90
622,SAC,2021-12-15,119,,WAS,W 119-105,240,45,82,.549,37,56,.661,8,26,.308,21,29,.724,119,42,89,.472,37,65,.569,5,24,.208,16,21,.762,105
623,WAS,2021-12-08,119,@,DET,W 119-116 (OT),265,42,88,.477,30,56,.536,12,32,.375,23,28,.821,119,37,79,.468,24,55,.436,13,24,.542,29,35,.829,116
624,LAC,2021-12-03,119,@,LAL,W 119-115,240,41,81,.506,25,46,.543,16,35,.457,21,24,.875,119,45,90,.500,33,57,.579,12,33,.364,13,21,.619,115
625,CHI,2021-12-02,119,@,NYK,W 119-115,240,44,89,.494,33,60,.550,11,29,.379,20,21,.952,119,42,82,.512,33,56,.589,9,26,.346,22,27,.815,115
626,CHO,2021-11-29,119,@,CHI,L 119-133,240,42,88,.477,24,49,.490,18,39,.462,17,21,.810,119,53,89,.596,39,59,.661,14,30,.467,13,19,.684,133
627,POR,2021-11-23,119,,DEN,W 119-100,240,45,88,.511,30,49,.612,15,39,.385,14,20,.700,119,38,78,.487,23,45,.511,15,33,.455,9,11,.818,100
628,MEM,2021-11-22,119,@,UTA,W 119-118,240,42,95,.442,29,60,.483,13,35,.371,22,27,.815,119,41,87,.471,24,44,.545,17,43,.395,19,25,.760,118
629,GSW,2021-11-21,119,,TOR,W 119-104,240,39,79,.494,17,34,.500,22,45,.489,19,24,.792,119,39,99,.394,24,62,.387,15,37,.405,11,20,.550,104
630,UTA,2021-11-18,119,,TOR,W 119-103,240,44,80,.550,25,34,.735,19,46,.413,12,13,.923,119,39,94,.415,29,56,.518,10,38,.263,15,17,.882,103
631,PHO,2021-11-12,119,@,MEM,W 119-94,240,46,94,.489,28,57,.491,18,37,.486,9,9,1.000,119,37,98,.378,30,65,.462,7,33,.212,13,23,.565,94
632,GSW,2021-11-12,119,,CHI,W 119-93,240,45,93,.484,30,47,.638,15,46,.326,14,16,.875,119,34,78,.436,26,51,.510,8,27,.296,17,22,.773,93
633,PHO,2021-11-10,119,,POR,W 119-109,240,49,94,.521,38,66,.576,11,28,.393,10,12,.833,119,44,91,.484,37,61,.607,7,30,.233,14,16,.875,109
634,LAL,2021-11-02,119,,HOU,W 119-117,240,49,93,.527,43,68,.632,6,25,.240,15,20,.750,119,48,91,.527,32,49,.653,16,42,.381,5,12,.417,117
635,UTA,2021-11-02,119,,SAC,W 119-113,240,43,98,.439,29,50,.580,14,48,.292,19,27,.704,119,42,93,.452,30,62,.484,12,31,.387,17,24,.708,113
636,MIL,2021-10-25,119,@,IND,W 119-109,240,41,85,.482,30,53,.566,11,32,.344,26,31,.839,119,40,90,.444,26,54,.481,14,36,.389,15,17,.882,109
637,GSW,2021-10-24,119,@,SAC,W 119-107,240,43,97,.443,30,60,.500,13,37,.351,20,24,.833,119,42,86,.488,27,40,.675,15,46,.326,8,13,.615,107
638,PHI,2022-04-10,118,,DET,W 118-106,240,46,88,.523,41,63,.651,5,25,.200,21,23,.913,118,38,83,.458,27,49,.551,11,34,.324,19,29,.655,106
639,BRK,2022-04-08,118,,CLE,W 118-107,240,43,92,.467,31,60,.517,12,32,.375,20,21,.952,118,40,82,.488,32,55,.582,8,27,.296,19,24,.792,107
640,ATL,2022-04-06,118,,WAS,W 118-103,240,43,92,.467,27,53,.509,16,39,.410,16,19,.842,118,42,86,.488,32,51,.627,10,35,.286,9,11,.818,103
641,TOR,2022-04-05,118,,ATL,W 118-108,240,44,101,.436,35,66,.530,9,35,.257,21,31,.677,118,43,94,.457,29,57,.509,14,37,.378,8,12,.667,108
642,BRK,2022-04-05,118,,HOU,W 118-105,240,39,86,.453,24,49,.490,15,37,.405,25,27,.926,118,40,99,.404,29,56,.518,11,43,.256,14,25,.560,105
643,DAL,2022-04-03,118,@,MIL,W 118-112,240,39,76,.513,23,38,.605,16,38,.421,24,27,.889,118,42,95,.442,27,55,.491,15,40,.375,13,18,.722,112
644,NYK,2022-04-03,118,@,ORL,W 118-88,240,45,93,.484,30,49,.612,15,44,.341,13,16,.813,118,30,85,.353,18,41,.439,12,44,.273,16,27,.593,88
645,LAL,2022-04-03,118,,DEN,L 118-129,240,49,92,.533,43,72,.597,6,20,.300,14,21,.667,118,47,82,.573,35,51,.686,12,31,.387,23,29,.793,129
646,OKC,2022-03-30,118,,ATL,L 118-136,240,41,87,.471,24,46,.522,17,41,.415,19,27,.704,118,49,91,.538,31,52,.596,18,39,.462,20,22,.909,136
647,IND,2022-03-30,118,,DEN,L 118-125,240,44,97,.454,32,57,.561,12,40,.300,18,23,.783,118,50,80,.625,38,52,.731,12,28,.429,13,14,.929,125
648,HOU,2022-03-30,118,,SAC,L 118-121,240,43,94,.457,30,52,.577,13,42,.310,19,25,.760,118,44,95,.463,37,69,.536,7,26,.269,26,36,.722,121
649,MIL,2022-03-29,118,@,PHI,W 118-116,240,44,88,.500,30,50,.600,14,38,.368,16,23,.696,118,43,89,.483,27,48,.563,16,41,.390,14,18,.778,116
650,GSW,2022-03-23,118,@,MIA,W 118-104,240,40,77,.519,25,41,.610,15,36,.417,23,27,.852,118,37,85,.435,23,49,.469,14,36,.389,16,21,.762,104
651,OKC,2022-03-23,118,,ORL,W 118-102,240,38,79,.481,21,38,.553,17,41,.415,25,30,.833,118,36,93,.387,19,42,.452,17,51,.333,13,16,.813,102
652,HOU,2022-03-18,118,,IND,L 118-121,240,39,79,.494,27,52,.519,12,27,.444,28,32,.875,118,47,101,.465,33,58,.569,14,43,.326,13,19,.684,121
653,PHI,2022-03-16,118,@,CLE,W 118-114,240,41,79,.519,29,47,.617,12,32,.375,24,28,.857,118,39,80,.488,30,52,.577,9,28,.321,27,32,.844,114
654,OKC,2022-03-13,118,,MEM,L 118-125,240,41,97,.423,28,56,.500,13,41,.317,23,28,.821,118,48,102,.471,37,73,.507,11,29,.379,18,20,.900,125
655,WAS,2022-03-12,118,@,POR,L 118-127,240,39,83,.470,25,49,.510,14,34,.412,26,27,.963,118,48,93,.516,37,63,.587,11,30,.367,20,22,.909,127
656,MEM,2022-03-11,118,,NYK,W 118-114,240,46,104,.442,37,78,.474,9,26,.346,17,29,.586,118,38,90,.422,28,65,.431,10,25,.400,28,37,.757,114
657,ORL,2022-03-11,118,,MIN,W 118-110,240,40,86,.465,24,46,.522,16,40,.400,22,25,.880,118,41,90,.456,26,45,.578,15,45,.333,13,13,1.000,110
658,MIL,2022-03-04,118,@,CHI,W 118-112,240,43,88,.489,33,57,.579,10,31,.323,22,33,.667,118,47,94,.500,37,68,.544,10,26,.385,8,11,.727,112
659,MEM,2022-02-28,118,,SAS,W 118-105,240,48,89,.539,37,63,.587,11,26,.423,11,19,.579,118,41,99,.414,32,67,.478,9,32,.281,14,19,.737,105
660,UTA,2022-02-27,118,@,PHO,W 118-114,240,44,94,.468,27,54,.500,17,40,.425,13,20,.650,118,44,86,.512,31,58,.534,13,28,.464,13,16,.813,114
661,NOP,2022-02-17,118,,DAL,L 118-125,240,46,92,.500,34,64,.531,12,28,.429,14,21,.667,118,44,82,.537,25,42,.595,19,40,.475,18,25,.720,125
662,SAC,2022-02-16,118,@,CHI,L 118-125,240,43,84,.512,31,54,.574,12,30,.400,20,22,.909,118,47,94,.500,35,65,.538,12,29,.414,19,20,.950,125
663,CHO,2022-02-12,118,,MEM,L 118-125,240,39,97,.402,25,52,.481,14,45,.311,26,33,.788,118,47,96,.490,36,63,.571,11,33,.333,20,33,.606,125
664,MIN,2022-02-06,118,,DET,W 118-105,240,42,91,.462,25,55,.455,17,36,.472,17,21,.810,118,40,95,.421,28,63,.444,12,32,.375,13,19,.684,105
665,IND,2022-02-02,118,,ORL,L 118-119,240,44,98,.449,30,66,.455,14,32,.438,16,23,.696,118,42,95,.442,31,60,.517,11,35,.314,24,26,.923,119
666,BRK,2022-01-26,118,,DEN,L 118-124,240,43,88,.489,31,59,.525,12,29,.414,20,26,.769,118,42,89,.472,27,53,.509,15,36,.417,25,27,.926,124
667,MEM,2022-01-26,118,@,SAS,W 118-110,240,46,90,.511,39,67,.582,7,23,.304,19,26,.731,118,43,94,.457,34,57,.596,9,37,.243,15,19,.789,110
668,DEN,2022-01-21,118,,MEM,L 118-122,240,43,91,.473,30,59,.508,13,32,.406,19,23,.826,118,43,82,.524,32,57,.561,11,25,.440,25,40,.625,122
669,WAS,2022-01-19,118,,BRK,L 118-119,240,41,86,.477,31,57,.544,10,29,.345,26,32,.813,118,47,89,.528,39,64,.609,8,25,.320,17,20,.850,119
670,SAS,2022-01-19,118,,OKC,W 118-96,240,47,96,.490,32,56,.571,15,40,.375,9,14,.643,118,38,98,.388,30,67,.448,8,31,.258,12,15,.800,96
671,HOU,2022-01-16,118,@,SAC,W 118-112,240,41,76,.539,25,36,.694,16,40,.400,20,24,.833,118,41,91,.451,29,53,.547,12,38,.316,18,24,.750,112
672,ATL,2022-01-14,118,@,MIA,L 118-124,240,38,79,.481,22,41,.537,16,38,.421,26,30,.867,118,41,77,.532,27,47,.574,14,30,.467,28,30,.933,124
673,MIL,2022-01-13,118,,GSW,W 118-99,240,44,86,.512,26,45,.578,18,41,.439,12,18,.667,118,33,95,.347,17,47,.362,16,48,.333,17,24,.708,99
674,OKC,2022-01-11,118,@,WAS,L 118-122,240,47,98,.480,36,59,.610,11,39,.282,13,15,.867,118,47,87,.540,36,54,.667,11,33,.333,17,23,.739,122
675,ATL,2022-01-07,118,@,LAL,L 118-134,240,43,96,.448,30,60,.500,13,36,.361,19,27,.704,118,50,101,.495,33,60,.550,17,41,.415,17,19,.895,134
676,MEM,2022-01-06,118,,DET,W 118-88,240,48,98,.490,38,66,.576,10,32,.313,12,19,.632,118,34,99,.343,24,55,.436,10,44,.227,10,13,.769,88
677,MEM,2022-01-03,118,@,BRK,W 118-104,240,48,102,.471,38,67,.567,10,35,.286,12,21,.571,118,37,82,.451,28,51,.549,9,31,.290,21,26,.808,104
678,MEM,2021-12-31,118,,SAS,W 118-105,240,49,102,.480,39,76,.513,10,26,.385,10,16,.625,118,39,90,.433,27,55,.491,12,35,.343,15,24,.625,105
679,CLE,2021-12-31,118,,ATL,L 118-121,240,48,84,.571,40,59,.678,8,25,.320,14,24,.583,118,43,97,.443,27,59,.458,16,38,.421,19,21,.905,121
680,ORL,2021-12-30,118,,MIL,L 118-136,240,42,87,.483,29,51,.569,13,36,.361,21,27,.778,118,45,91,.495,32,58,.552,13,33,.394,33,36,.917,136
681,ATL,2021-12-27,118,,CHI,L 118-130,240,40,89,.449,25,55,.455,15,34,.441,23,26,.885,118,51,94,.543,33,57,.579,18,37,.486,10,14,.714,130
682,IND,2021-12-23,118,,HOU,W 118-106,240,46,88,.523,33,50,.660,13,38,.342,13,19,.684,118,35,80,.438,20,43,.465,15,37,.405,21,26,.808,106
683,HOU,2021-12-20,118,@,CHI,L 118-133,240,44,78,.564,32,45,.711,12,33,.364,18,24,.750,118,47,88,.534,31,53,.585,16,35,.457,23,24,.958,133
684,PHO,2021-12-16,118,,WAS,W 118-98,240,42,79,.532,33,50,.660,9,29,.310,25,26,.962,118,40,82,.488,34,61,.557,6,21,.286,12,19,.632,98
685,MIA,2021-12-11,118,,CHI,W 118-92,240,46,93,.495,27,50,.540,19,43,.442,7,9,.778,118,31,83,.373,14,43,.326,17,40,.425,13,20,.650,92
686,UTA,2021-12-09,118,@,PHI,W 118-96,240,43,91,.473,28,51,.549,15,40,.375,17,24,.708,118,38,88,.432,32,55,.582,6,33,.182,14,15,.933,96
687,HOU,2021-12-05,118,,NOP,W 118-108,240,39,79,.494,22,39,.564,17,40,.425,23,29,.793,118,40,94,.426,30,56,.536,10,38,.263,18,25,.720,108
688,HOU,2021-12-03,118,,ORL,W 118-116,240,44,92,.478,27,45,.600,17,47,.362,13,15,.867,118,42,86,.488,29,49,.592,13,37,.351,19,21,.905,116
689,GSW,2021-12-03,118,,PHO,W 118-96,240,45,92,.489,26,53,.491,19,39,.487,9,12,.750,118,31,81,.383,23,59,.390,8,22,.364,26,35,.743,96
690,MIL,2021-11-28,118,@,IND,W 118-100,240,46,90,.511,38,55,.691,8,35,.229,18,22,.818,118,38,92,.413,26,47,.553,12,45,.267,12,16,.750,100
691,PHO,2021-11-26,118,@,NYK,W 118-97,240,44,79,.557,31,51,.608,13,28,.464,17,21,.810,118,34,92,.370,22,53,.415,12,39,.308,17,22,.773,97
692,GSW,2021-11-26,118,,POR,W 118-103,240,47,87,.540,35,50,.700,12,37,.324,12,16,.750,118,36,86,.419,23,48,.479,13,38,.342,18,23,.783,103
693,HOU,2021-11-24,118,,CHI,W 118-113,240,42,84,.500,25,48,.521,17,36,.472,17,22,.773,118,44,96,.458,29,61,.475,15,35,.429,10,12,.833,113
694,UTA,2021-11-22,118,,MEM,L 118-119,240,41,87,.471,24,44,.545,17,43,.395,19,25,.760,118,42,95,.442,29,60,.483,13,35,.371,22,27,.815,119
695,POR,2021-11-20,118,,PHI,W 118-111,240,40,80,.500,25,46,.543,15,34,.441,23,23,1.000,118,41,81,.506,31,53,.585,10,28,.357,19,21,.905,111
696,IND,2021-11-19,118,@,CHO,L 118-121,240,41,88,.466,30,52,.577,11,36,.306,25,32,.781,118,44,81,.543,32,50,.640,12,31,.387,21,28,.750,121
697,POR,2021-11-15,118,,TOR,W 118-113,240,46,82,.561,30,46,.652,16,36,.444,10,14,.714,118,41,89,.461,26,56,.464,15,33,.455,16,18,.889,113
698,IND,2021-11-13,118,,PHI,W 118-113,240,47,82,.573,33,54,.611,14,28,.500,10,15,.667,118,38,89,.427,26,66,.394,12,23,.522,25,29,.862,113
699,CHO,2021-11-10,118,@,MEM,W 118-108,240,41,90,.456,26,54,.481,15,36,.417,21,24,.875,118,45,107,.421,36,69,.522,9,38,.237,9,15,.600,108
700,MIL,2021-11-09,118,@,PHI,W 118-109,240,44,95,.463,29,56,.518,15,39,.385,15,21,.714,118,42,103,.408,28,60,.467,14,43,.326,11,12,.917,109
701,CHI,2021-11-08,118,,BRK,W 118-95,240,46,98,.469,37,67,.552,9,31,.290,17,20,.850,118,34,86,.395,23,53,.434,11,33,.333,16,19,.842,95
702,MIN,2021-11-08,118,@,MEM,L 118-125 (OT),265,41,97,.423,24,52,.462,17,45,.378,19,23,.826,118,46,92,.500,35,64,.547,11,28,.393,22,26,.846,125
703,MIA,2021-11-06,118,,UTA,W 118-115,240,47,78,.603,36,57,.632,11,21,.524,13,17,.765,118,43,83,.518,28,38,.737,15,45,.333,14,19,.737,115
704,SAS,2021-11-01,118,@,IND,L 118-131,240,47,89,.528,33,61,.541,14,28,.500,10,14,.714,118,52,91,.571,34,53,.642,18,38,.474,9,12,.750,131
705,ATL,2021-11-01,118,,WAS,W 118-111,240,38,83,.458,25,49,.510,13,34,.382,29,29,1.000,118,41,86,.477,28,47,.596,13,39,.333,16,16,1.000,111
706,TOR,2021-10-27,118,,IND,W 118-100,240,46,100,.460,32,70,.457,14,30,.467,12,19,.632,118,38,79,.481,28,50,.560,10,29,.345,14,17,.824,100
707,MEM,2021-10-24,118,@,LAL,L 118-121,240,45,100,.450,32,65,.492,13,35,.371,15,18,.833,118,45,84,.536,29,54,.537,16,30,.533,15,22,.682,121
708,LAC,2022-04-09,117,,SAC,W 117-98,240,42,86,.488,21,43,.488,21,43,.488,12,15,.800,117,38,86,.442,31,58,.534,7,28,.250,15,24,.625,98
709,TOR,2022-04-08,117,,HOU,W 117-115,240,44,96,.458,37,67,.552,7,29,.241,22,23,.957,117,43,81,.531,33,52,.635,10,29,.345,19,24,.792,115
710,CHI,2022-04-08,117,,CHO,L 117-133,240,44,82,.537,31,58,.534,13,24,.542,16,20,.800,117,52,86,.605,33,46,.717,19,40,.475,10,10,1.000,133
711,BOS,2022-04-06,117,@,CHI,W 117-94,240,43,88,.489,26,51,.510,17,37,.459,14,22,.636,117,35,80,.438,28,57,.491,7,23,.304,17,23,.739,94
712,OKC,2022-04-03,117,,PHO,W 117-96,240,43,87,.494,26,46,.565,17,41,.415,14,18,.778,117,37,89,.416,30,51,.588,7,38,.184,15,17,.882,96
713,IND,2022-04-03,117,,DET,L 117-121,240,45,94,.479,33,56,.589,12,38,.316,15,19,.789,117,43,99,.434,22,58,.379,21,41,.512,14,18,.778,121
714,HOU,2022-04-01,117,,SAC,L 117-122,240,41,97,.423,24,52,.462,17,45,.378,18,26,.692,117,42,81,.519,30,53,.566,12,28,.429,26,34,.765,122
715,NOP,2022-03-30,117,@,POR,W 117-107,240,40,78,.513,34,54,.630,6,24,.250,31,39,.795,117,39,85,.459,25,43,.581,14,42,.333,15,18,.833,107
716,TOR,2022-03-24,117,,CLE,W 117-104,240,42,89,.472,26,52,.500,16,37,.432,17,19,.895,117,37,79,.468,25,49,.510,12,30,.400,18,22,.818,104
717,ATL,2022-03-22,117,@,NYK,W 117-111,240,40,81,.494,25,45,.556,15,36,.417,22,27,.815,117,42,86,.488,29,52,.558,13,34,.382,14,26,.538,111
718,NOP,2022-03-20,117,@,ATL,W 117-112,240,43,96,.448,36,75,.480,7,21,.333,24,27,.889,117,41,87,.471,31,55,.564,10,32,.313,20,23,.870,112
719,MIL,2022-03-14,117,@,UTA,W 117-111,240,40,86,.465,28,55,.509,12,31,.387,25,29,.862,117,37,93,.398,20,45,.444,17,48,.354,20,24,.833,111
720,TOR,2022-03-11,117,@,PHO,W 117-112,240,42,94,.447,28,62,.452,14,32,.438,19,21,.905,117,44,88,.500,33,52,.635,11,36,.306,13,17,.765,112
721,MIA,2022-03-11,117,,CLE,W 117-105,240,41,86,.477,30,51,.588,11,35,.314,24,27,.889,117,35,79,.443,27,54,.500,8,25,.320,27,29,.931,105
722,SAS,2022-03-07,117,,LAL,W 117-110,240,46,84,.548,37,58,.638,9,26,.346,16,30,.533,117,43,91,.473,35,65,.538,8,26,.308,16,23,.696,110
723,SAS,2022-03-05,117,@,CHO,L 117-123,240,45,98,.459,34,61,.557,11,37,.297,16,20,.800,117,42,91,.462,26,49,.531,16,42,.381,23,29,.793,123
724,ATL,2022-03-04,117,@,WAS,W 117-114,240,38,91,.418,25,55,.455,13,36,.361,28,34,.824,117,46,85,.541,32,56,.571,14,29,.483,8,9,.889,114
725,NOP,2022-02-25,117,@,PHO,W 117-102,240,38,87,.437,30,58,.517,8,29,.276,33,41,.805,117,36,82,.439,24,42,.571,12,40,.300,18,24,.750,102
