Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
13,LAC,2016-02-10,134,@,BOS,L 134-139 (OT),265,44,85,.518,32,55,.582,12,30,.400,34,50,.680,134,47,95,.495,34,62,.548,13,33,.394,32,37,.865,139
14,GSW,2016-02-03,134,@,WAS,W 134-121,240,49,93,.527,29,52,.558,20,41,.488,16,29,.552,134,46,91,.505,38,68,.559,8,23,.348,21,30,.700,121
15,GSW,2015-10-31,134,@,NOP,W 134-120,240,46,84,.548,29,54,.537,17,30,.567,25,35,.714,134,46,100,.460,38,78,.487,8,22,.364,20,23,.870,120
16,SAC,2016-03-27,133,,DAL,W 133-111,240,51,82,.622,42,62,.677,9,20,.450,22,30,.733,133,42,88,.477,34,64,.531,8,24,.333,19,24,.792,111
17,MIN,2016-03-25,132,@,WAS,W 132-129 (2OT),290,51,96,.531,43,70,.614,8,26,.308,22,22,1.000,132,50,100,.500,37,71,.521,13,29,.448,16,23,.696,129
18,DAL,2016-03-20,132,,POR,W 132-120 (OT),265,49,89,.551,34,64,.531,15,25,.600,19,23,.826,132,42,104,.404,24,58,.414,18,46,.391,18,28,.643,120
19,MIN,2016-03-05,132,,BRK,W 132-118,240,52,76,.684,42,58,.724,10,18,.556,18,22,.818,132,45,92,.489,36,66,.545,9,26,.346,19,26,.731,118
20,GSW,2016-01-18,132,@,CLE,W 132-98,240,46,85,.541,27,45,.600,19,40,.475,21,27,.778,132,37,77,.481,30,58,.517,7,19,.368,17,25,.680,98
21,HOU,2016-01-18,132,@,LAC,L 132-140 (OT),265,44,88,.500,33,56,.589,11,32,.344,33,52,.635,132,47,91,.516,25,54,.463,22,37,.595,24,33,.727,140
22,SAC,2015-10-30,132,,LAL,W 132-114,240,52,101,.515,46,79,.582,6,22,.273,22,30,.733,132,41,89,.461,30,55,.545,11,34,.324,21,27,.778,114
23,BRK,2016-03-15,131,,PHI,W 131-114,240,47,90,.522,37,66,.561,10,24,.417,27,31,.871,131,41,88,.466,30,58,.517,11,30,.367,21,26,.808,114
24,OKC,2016-02-29,131,@,SAC,W 131-116,240,47,82,.573,33,48,.688,14,34,.412,23,26,.885,131,48,107,.449,41,82,.500,7,25,.280,13,19,.684,116
25,OKC,2015-12-29,131,,MIL,W 131-123,240,43,86,.500,35,64,.547,8,22,.364,37,40,.925,131,49,100,.490,39,84,.464,10,16,.625,15,22,.682,123
26,GSW,2015-12-08,131,@,IND,W 131-123,240,52,95,.547,36,60,.600,16,35,.457,11,15,.733,131,44,100,.440,30,67,.448,14,33,.424,21,26,.808,123
27,HOU,2016-04-10,130,,LAL,W 130-110,240,50,98,.510,33,57,.579,17,41,.415,13,18,.722,130,41,83,.494,29,55,.527,12,28,.429,16,19,.842,110
28,GSW,2016-03-18,130,@,DAL,W 130-112,240,48,95,.505,26,57,.456,22,38,.579,12,14,.857,130,41,93,.441,32,64,.500,9,29,.310,21,22,.955,112
29,OKC,2016-03-16,130,@,BOS,W 130-109,240,47,96,.490,35,67,.522,12,29,.414,24,30,.800,130,40,93,.430,35,74,.473,5,19,.263,24,27,.889,109
30,HOU,2016-03-14,130,,MEM,W 130-81,240,46,85,.541,30,52,.577,16,33,.485,22,34,.647,130,30,101,.297,26,84,.310,4,17,.235,17,28,.607,81
31,ORL,2016-02-28,130,,PHI,W 130-116,240,49,86,.570,39,70,.557,10,16,.625,22,25,.880,130,41,77,.532,36,55,.655,5,22,.227,29,37,.784,116
32,GSW,2016-02-25,130,@,ORL,W 130-114,240,53,88,.602,40,63,.635,13,25,.520,11,16,.688,130,41,90,.456,31,64,.484,10,26,.385,22,28,.786,114
33,SAS,2016-01-27,130,,HOU,W 130-99,240,50,90,.556,38,67,.567,12,23,.522,18,21,.857,130,28,73,.384,20,43,.465,8,30,.267,35,52,.673,99
34,LAC,2016-01-02,130,,PHI,W 130-99,240,49,81,.605,37,58,.638,12,23,.522,20,25,.800,130,41,89,.461,32,66,.485,9,23,.391,8,17,.471,99
35,NOP,2015-12-20,130,@,DEN,W 130-125,240,44,78,.564,33,54,.611,11,24,.458,31,39,.795,130,45,96,.469,28,61,.459,17,35,.486,18,22,.818,125
36,CHO,2015-11-03,130,,CHI,W 130-105,240,47,91,.516,33,68,.485,14,23,.609,22,23,.957,130,44,90,.489,30,60,.500,14,30,.467,3,8,.375,105
37,HOU,2016-04-11,129,@,MIN,W 129-105,240,48,86,.558,33,56,.589,15,30,.500,18,26,.692,129,38,83,.458,33,62,.532,5,21,.238,24,33,.727,105
38,IND,2016-04-10,129,,BRK,W 129-105,240,48,86,.558,37,59,.627,11,27,.407,22,27,.815,129,35,91,.385,21,54,.389,14,37,.378,21,26,.808,105
39,WAS,2016-03-25,129,,MIN,L 129-132 (2OT),290,50,100,.500,37,71,.521,13,29,.448,16,23,.696,129,51,96,.531,43,70,.614,8,26,.308,22,22,1.000,132
40,MIA,2016-03-01,129,,CHI,W 129-111,240,52,77,.675,46,65,.708,6,12,.500,19,25,.760,129,41,90,.456,30,67,.448,11,23,.478,18,26,.692,111
41,DAL,2016-02-21,129,,PHI,W 129-103,240,41,85,.482,28,51,.549,13,34,.382,34,36,.944,129,37,77,.481,25,49,.510,12,28,.429,17,27,.630,103
42,CHO,2016-01-25,129,@,SAC,W 129-128 (2OT),290,44,110,.400,24,66,.364,20,44,.455,21,26,.808,129,48,91,.527,41,68,.603,7,23,.304,25,32,.781,128
43,DEN,2016-01-17,129,,IND,W 129-126,240,46,91,.505,36,65,.554,10,26,.385,27,38,.711,129,48,82,.585,39,62,.629,9,20,.450,21,30,.700,126
44,SAC,2015-11-25,129,@,MIL,W 129-118,240,44,77,.571,34,54,.630,10,23,.435,31,37,.838,129,42,88,.477,29,57,.509,13,31,.419,21,27,.778,118
45,GSW,2015-11-12,129,@,MIN,W 129-116,240,48,89,.539,30,51,.588,18,38,.474,15,16,.938,129,43,87,.494,40,78,.513,3,9,.333,27,36,.750,116
46,GSW,2016-03-25,128,,DAL,W 128-120,240,43,88,.489,22,43,.512,21,45,.467,21,23,.913,128,43,96,.448,25,61,.410,18,35,.514,16,21,.762,120
47,OKC,2016-03-14,128,,POR,W 128-94,240,49,83,.590,40,66,.606,9,17,.529,21,26,.808,128,31,91,.341,24,64,.375,7,27,.259,25,27,.926,94
48,GSW,2016-03-11,128,,POR,W 128-112,240,40,89,.449,22,49,.449,18,40,.450,30,39,.769,128,37,86,.430,18,50,.360,19,36,.528,19,23,.826,112
49,NYK,2016-03-09,128,@,PHO,W 128-97,240,46,82,.561,30,58,.517,16,24,.667,20,24,.833,128,39,89,.438,30,60,.500,9,29,.310,10,15,.667,97
50,MIL,2016-02-29,128,,HOU,W 128-121,240,48,81,.593,40,66,.606,8,15,.533,24,33,.727,128,41,87,.471,26,51,.510,15,36,.417,24,35,.686,121
51,DAL,2016-02-28,128,,MIN,W 128-101,240,47,89,.528,34,53,.642,13,36,.361,21,21,1.000,128,34,90,.378,27,67,.403,7,23,.304,26,37,.703,101
52,MEM,2016-02-24,128,,LAL,W 128-119,240,48,85,.565,35,58,.603,13,27,.481,19,29,.655,128,39,88,.443,22,49,.449,17,39,.436,24,33,.727,119
53,BOS,2016-02-07,128,,SAC,W 128-119,240,51,91,.560,38,67,.567,13,24,.542,13,15,.867,128,47,95,.495,37,69,.536,10,26,.385,15,19,.789,119
54,BRK,2016-02-05,128,,SAC,W 128-119,240,48,86,.558,30,58,.517,18,28,.643,14,15,.933,128,45,89,.506,37,63,.587,8,26,.308,21,22,.955,119
55,OKC,2016-01-26,128,@,NYK,W 128-122 (OT),265,46,99,.465,35,79,.443,11,20,.550,25,29,.862,128,44,95,.463,33,72,.458,11,23,.478,23,30,.767,122
56,SAC,2016-01-25,128,,CHO,L 128-129 (2OT),290,48,91,.527,41,68,.603,7,23,.304,25,32,.781,128,44,110,.400,24,66,.364,20,44,.455,21,26,.808,129
57,GSW,2016-01-09,128,@,SAC,W 128-116,240,49,87,.563,30,50,.600,19,37,.514,11,15,.733,128,43,92,.467,35,69,.507,8,23,.348,22,29,.759,116
58,GSW,2016-01-08,128,@,POR,W 128-108,240,46,87,.529,28,55,.509,18,32,.563,18,21,.857,128,38,96,.396,26,63,.413,12,33,.364,20,28,.714,108
59,GSW,2015-12-16,128,,PHO,W 128-103,240,46,88,.523,31,56,.554,15,32,.469,21,27,.778,128,41,91,.451,36,69,.522,5,22,.227,16,18,.889,103
60,GSW,2016-01-27,127,,DAL,W 127-107,240,47,81,.580,33,52,.635,14,29,.483,19,21,.905,127,44,87,.506,33,56,.589,11,31,.355,8,12,.667,107
61,ATL,2015-12-16,127,,PHI,W 127-106,240,48,78,.615,38,57,.667,10,21,.476,21,24,.875,127,39,75,.520,27,49,.551,12,26,.462,16,24,.667,106
62,DET,2015-12-02,127,,PHO,W 127-122 (OT),265,44,87,.506,32,60,.533,12,27,.444,27,44,.614,127,47,97,.485,33,64,.516,14,33,.424,14,15,.933,122
63,CHO,2015-11-23,127,,SAC,W 127-122 (OT),265,49,98,.500,40,69,.580,9,29,.310,20,26,.769,127,52,104,.500,44,73,.603,8,31,.258,10,16,.625,122
64,CHO,2016-03-01,126,,PHO,W 126-92,240,45,93,.484,32,66,.485,13,27,.481,23,27,.852,126,33,91,.363,27,64,.422,6,27,.222,20,27,.741,92
65,CHI,2016-02-21,126,,LAL,W 126-115,240,44,79,.557,31,60,.517,13,19,.684,25,26,.962,126,43,93,.462,36,72,.500,7,21,.333,22,33,.667,115
66,OKC,2016-01-27,126,@,MIN,W 126-123,240,48,91,.527,38,71,.535,10,20,.500,20,21,.952,126,50,90,.556,45,76,.592,5,14,.357,18,28,.643,123
67,IND,2016-01-17,126,@,DEN,L 126-129,240,48,82,.585,39,62,.629,9,20,.450,21,30,.700,126,46,91,.505,36,65,.554,10,26,.385,27,38,.711,129
68,ATL,2016-01-07,126,@,PHI,W 126-98,240,49,92,.533,36,60,.600,13,32,.406,15,19,.789,126,39,86,.453,34,68,.500,5,18,.278,15,25,.600,98
69,HOU,2015-12-12,126,,LAL,W 126-97,240,47,90,.522,32,57,.561,15,33,.455,17,28,.607,126,35,88,.398,25,56,.446,10,32,.313,17,20,.850,97
70,GSW,2016-04-13,125,,MEM,W 125-104,240,46,87,.529,26,40,.650,20,47,.426,13,16,.813,125,42,98,.429,34,74,.459,8,24,.333,12,16,.750,104
71,GSW,2016-03-14,125,,NOP,W 125-107,240,47,81,.580,35,56,.625,12,25,.480,19,23,.826,125,35,93,.376,28,68,.412,7,25,.280,30,34,.882,107
72,CHO,2016-03-12,125,,HOU,W 125-109,240,48,88,.545,33,57,.579,15,31,.484,14,16,.875,125,43,93,.462,38,67,.567,5,26,.192,18,28,.643,109
73,DET,2016-03-12,125,@,PHI,W 125-111,240,49,91,.538,40,73,.548,9,18,.500,18,22,.818,125,39,84,.464,29,59,.492,10,25,.400,23,27,.852,111
74,GSW,2016-01-20,125,@,CHI,W 125-94,240,50,95,.526,38,63,.603,12,32,.375,13,20,.650,125,37,100,.370,36,80,.450,1,20,.050,19,24,.792,94
75,CLE,2016-01-08,125,@,MIN,W 125-99,240,43,81,.531,30,54,.556,13,27,.481,26,29,.897,125,36,79,.456,29,63,.460,7,16,.438,20,26,.769,99
76,DEN,2015-12-20,125,,NOP,L 125-130,240,45,96,.469,28,61,.459,17,35,.486,18,22,.818,125,44,78,.564,33,54,.611,11,24,.458,31,39,.795,130
77,OKC,2015-12-08,125,@,MEM,W 125-88,240,47,84,.560,34,58,.586,13,26,.500,18,23,.783,125,33,81,.407,30,67,.448,3,14,.214,19,22,.864,88
78,OKC,2015-11-10,125,@,WAS,W 125-101,240,44,86,.512,29,63,.460,15,23,.652,22,29,.759,125,38,97,.392,33,73,.452,5,24,.208,20,26,.769,101
79,BOS,2016-04-08,124,,MIL,W 124-109,240,44,78,.564,38,64,.594,6,14,.429,30,38,.789,124,41,84,.488,34,67,.507,7,17,.412,20,29,.690,109
80,PHO,2016-04-07,124,@,HOU,W 124-115,240,44,94,.468,32,63,.508,12,31,.387,24,29,.828,124,42,74,.568,28,41,.683,14,33,.424,17,28,.607,115
81,OKC,2016-04-05,124,@,DEN,W 124-102,240,46,87,.529,31,54,.574,15,33,.455,17,24,.708,124,37,88,.420,27,58,.466,10,30,.333,18,27,.667,102
82,MIN,2016-04-05,124,@,GSW,W 124-117 (OT),265,44,86,.512,36,69,.522,8,17,.471,28,36,.778,124,49,98,.500,37,63,.587,12,35,.343,7,8,.875,117
83,CLE,2016-03-21,124,,DEN,W 124-91,240,48,86,.558,33,55,.600,15,31,.484,13,17,.765,124,32,81,.395,24,59,.407,8,22,.364,19,25,.760,91
84,WAS,2016-03-14,124,,DET,W 124-81,240,51,90,.567,43,72,.597,8,18,.444,14,18,.778,124,32,79,.405,29,56,.518,3,23,.130,14,22,.636,81
85,MIA,2016-03-14,124,,DEN,W 124-119,240,47,79,.595,39,62,.629,8,17,.471,22,28,.786,124,49,93,.527,42,73,.575,7,20,.350,14,20,.700,119
86,ORL,2016-02-23,124,@,PHI,W 124-115,240,41,85,.482,34,71,.479,7,14,.500,35,41,.854,124,43,79,.544,33,58,.569,10,21,.476,19,26,.731,115
87,MIN,2016-02-22,124,,BOS,W 124-122,240,43,83,.518,35,68,.515,8,15,.533,30,40,.750,124,49,101,.485,39,73,.534,10,28,.357,14,17,.824,122
88,LAC,2016-02-22,124,,PHO,W 124-84,240,44,80,.550,31,56,.554,13,24,.542,23,35,.657,124,31,88,.352,24,64,.375,7,24,.292,15,20,.750,84
89,ATL,2016-02-03,124,@,PHI,W 124-86,240,48,92,.522,38,72,.528,10,20,.500,18,25,.720,124,35,84,.417,29,57,.509,6,27,.222,10,14,.714,86
90,CHO,2016-01-18,124,,UTA,W 124-119 (2OT),290,41,88,.466,27,61,.443,14,27,.519,28,32,.875,124,44,104,.423,29,59,.492,15,45,.333,16,20,.800,119
91,GSW,2015-12-11,124,@,BOS,W 124-119 (2OT),290,42,107,.393,33,76,.434,9,31,.290,31,39,.795,124,49,114,.430,37,81,.457,12,33,.364,9,16,.563,119
92,GSW,2015-11-19,124,@,LAC,W 124-117,240,38,73,.521,21,43,.488,17,30,.567,31,36,.861,124,44,88,.500,31,59,.525,13,29,.448,16,24,.667,117
93,OKC,2015-11-08,124,,PHO,W 124-103,240,49,94,.521,45,74,.608,4,20,.200,22,30,.733,124,38,84,.452,31,68,.456,7,16,.438,20,26,.769,103
94,IND,2016-04-06,123,,CLE,W 123-109,240,45,80,.563,29,49,.592,16,31,.516,17,22,.773,123,35,74,.473,27,45,.600,8,29,.276,31,34,.912,109
95,UTA,2016-03-28,123,,LAL,W 123-75,240,46,89,.517,29,57,.509,17,32,.531,14,19,.737,123,26,85,.306,19,65,.292,7,20,.350,16,22,.727,75
96,NOP,2016-03-16,123,@,SAC,W 123-108,240,49,90,.544,37,69,.536,12,21,.571,13,16,.813,123,42,90,.467,33,72,.458,9,18,.500,15,17,.882,108
97,GSW,2016-03-12,123,,PHO,W 123-116,240,42,84,.500,31,51,.608,11,33,.333,28,33,.848,123,45,92,.489,34,63,.540,11,29,.379,15,20,.750,116
98,DET,2016-03-06,123,,POR,W 123-103,240,44,84,.524,32,62,.516,12,22,.545,23,28,.821,123,35,78,.449,24,47,.511,11,31,.355,22,23,.957,103
99,NOP,2016-02-25,123,,OKC,W 123-119,240,47,90,.522,35,70,.500,12,20,.600,17,18,.944,123,47,86,.547,39,67,.582,8,19,.421,17,22,.773,119
100,GSW,2016-02-09,123,,HOU,W 123-110,240,44,94,.468,32,60,.533,12,34,.353,23,26,.885,123,37,87,.425,24,54,.444,13,33,.394,23,35,.657,110
101,WAS,2016-01-30,123,@,HOU,W 123-122,240,45,86,.523,34,54,.630,11,32,.344,22,30,.733,123,41,86,.477,24,51,.471,17,35,.486,23,33,.697,122
102,MIN,2016-01-27,123,,OKC,L 123-126,240,50,90,.556,45,76,.592,5,14,.357,18,28,.643,123,48,91,.527,38,71,.535,10,20,.500,20,21,.952,126
103,DET,2016-01-20,123,@,HOU,W 123-114,240,38,80,.475,26,50,.520,12,30,.400,35,59,.593,123,43,95,.453,31,71,.437,12,24,.500,16,18,.889,114
104,SAS,2016-01-06,123,,UTA,W 123-98,240,52,86,.605,43,65,.662,9,21,.429,10,13,.769,123,37,79,.468,30,61,.492,7,18,.389,17,18,.944,98
105,SAS,2016-01-04,123,@,MIL,W 123-98,240,49,90,.544,40,70,.571,9,20,.450,16,20,.800,123,37,77,.481,34,65,.523,3,12,.250,21,30,.700,98
106,MIL,2015-12-29,123,@,OKC,L 123-131,240,49,100,.490,39,84,.464,10,16,.625,15,22,.682,123,43,86,.500,35,64,.547,8,22,.364,37,40,.925,131
107,CHO,2015-12-11,123,@,MEM,W 123-99,240,39,78,.500,21,41,.512,18,37,.486,27,30,.900,123,32,80,.400,25,60,.417,7,20,.350,28,37,.757,99
108,MIN,2015-12-09,123,,LAL,W 123-122 (OT),265,46,93,.495,39,74,.527,7,19,.368,24,31,.774,123,48,93,.516,39,70,.557,9,23,.391,17,27,.630,122
109,IND,2015-12-08,123,,GSW,L 123-131,240,44,100,.440,30,67,.448,14,33,.424,21,26,.808,123,52,95,.547,36,60,.600,16,35,.457,11,15,.733,131
110,POR,2015-12-03,123,,IND,W 123-111,240,44,85,.518,26,49,.531,18,36,.500,17,20,.850,123,38,88,.432,25,58,.431,13,30,.433,22,24,.917,111
111,IND,2015-11-24,123,@,WAS,W 123-106,240,44,80,.550,25,54,.463,19,26,.731,16,23,.696,123,38,83,.458,25,50,.500,13,33,.394,17,24,.708,106
112,IND,2015-11-21,123,,MIL,W 123-86,240,47,91,.516,32,61,.525,15,30,.500,14,23,.609,123,34,79,.430,29,62,.468,5,17,.294,13,19,.684,86
113,TOR,2016-04-12,122,,PHI,W 122-98,240,48,95,.505,38,70,.543,10,25,.400,16,19,.842,122,35,77,.455,20,42,.476,15,35,.429,13,25,.520,98
114,ATL,2016-03-23,122,@,WAS,W 122-101,240,45,84,.536,28,42,.667,17,42,.405,15,22,.682,122,39,92,.424,27,62,.435,12,30,.400,11,12,.917,101
115,MIA,2016-03-19,122,,CLE,W 122-101,240,46,84,.548,35,65,.538,11,19,.579,19,23,.826,122,40,76,.526,30,52,.577,10,24,.417,11,13,.846,101
116,LAC,2016-03-16,122,@,HOU,W 122-106,240,43,76,.566,31,46,.674,12,30,.400,24,32,.750,122,40,82,.488,31,57,.544,9,25,.360,17,24,.708,106
117,CHO,2016-03-09,122,,NOP,W 122-113,240,38,82,.463,23,47,.489,15,35,.429,31,38,.816,122,40,85,.471,30,52,.577,10,33,.303,23,28,.821,113
118,DAL,2016-02-26,122,,DEN,W 122-116 (OT),265,45,88,.511,34,59,.576,11,29,.379,21,27,.778,122,43,93,.462,34,64,.531,9,29,.310,21,31,.677,116
119,TOR,2016-02-22,122,@,NYK,W 122-95,240,46,87,.529,35,62,.565,11,25,.440,19,25,.760,122,37,84,.440,31,64,.484,6,20,.300,15,23,.652,95
120,BOS,2016-02-22,122,@,MIN,L 122-124,240,49,101,.485,39,73,.534,10,28,.357,14,17,.824,122,43,83,.518,35,68,.515,8,15,.533,30,40,.750,124
121,OKC,2016-02-08,122,@,PHO,W 122-106,240,42,85,.494,27,52,.519,15,33,.455,23,30,.767,122,37,73,.507,36,62,.581,1,11,.091,31,39,.795,106
122,HOU,2016-01-30,122,,WAS,L 122-123,240,41,86,.477,24,51,.471,17,35,.486,23,33,.697,122,45,86,.523,34,54,.630,11,32,.344,22,30,.733,123
123,NYK,2016-01-26,122,,OKC,L 122-128 (OT),265,44,95,.463,33,72,.458,11,23,.478,23,30,.767,122,46,99,.465,35,79,.443,11,20,.550,25,29,.862,128
124,GSW,2016-01-22,122,,IND,W 122-110,240,43,90,.478,29,57,.509,14,33,.424,22,25,.880,122,44,95,.463,41,78,.526,3,17,.176,19,27,.704,110
125,CLE,2016-01-04,122,,TOR,W 122-100,240,41,74,.554,24,41,.585,17,33,.515,23,26,.885,122,36,73,.493,28,54,.519,8,19,.421,20,29,.690,100
126,LAC,2015-12-30,122,@,CHO,W 122-117,240,37,71,.521,22,41,.537,15,30,.500,33,41,.805,122,38,88,.432,29,58,.500,9,30,.300,32,36,.889,117
127,GSW,2015-12-28,122,,SAC,W 122-103,240,43,89,.483,23,47,.489,20,42,.476,16,24,.667,122,37,95,.389,24,64,.375,13,31,.419,16,28,.571,103
128,OKC,2015-12-27,122,,DEN,W 122-112,240,48,83,.578,40,68,.588,8,15,.533,18,21,.857,122,46,94,.489,37,69,.536,9,25,.360,11,15,.733,112
129,LAL,2015-12-09,122,@,MIN,L 122-123 (OT),265,48,93,.516,39,70,.557,9,23,.391,17,27,.630,122,46,93,.495,39,74,.527,7,19,.368,24,31,.774,123
130,UTA,2015-12-05,122,,IND,W 122-119 (OT),265,43,92,.467,35,69,.507,8,23,.348,28,37,.757,122,40,93,.430,28,64,.438,12,29,.414,27,34,.794,119
131,PHO,2015-12-02,122,@,DET,L 122-127 (OT),265,47,97,.485,33,64,.516,14,33,.424,14,15,.933,122,44,87,.506,32,60,.533,12,27,.444,27,44,.614,127
132,SAC,2015-11-23,122,@,CHO,L 122-127 (OT),265,52,104,.500,44,73,.603,8,31,.258,10,16,.625,122,49,98,.500,40,69,.580,9,29,.310,20,26,.769,127
133,NOP,2015-11-22,122,,PHO,W 122-116,240,39,85,.459,28,55,.509,11,30,.367,33,40,.825,122,35,90,.389,18,54,.333,17,36,.472,29,33,.879,116
134,MEM,2015-11-16,122,,OKC,W 122-114,240,37,84,.440,25,67,.373,12,17,.706,36,39,.923,122,41,81,.506,31,57,.544,10,24,.417,22,31,.710,114
135,NYK,2015-10-28,122,@,MIL,W 122-97,240,42,93,.452,33,70,.471,9,23,.391,29,35,.829,122,30,86,.349,21,68,.309,9,18,.500,28,31,.903,97
136,CHI,2016-04-11,121,@,NOP,W 121-116,240,44,77,.571,34,54,.630,10,23,.435,23,26,.885,121,41,80,.513,29,54,.537,12,26,.462,22,28,.786,116
137,PHO,2016-04-09,121,@,NOP,W 121-100,240,43,83,.518,33,58,.569,10,25,.400,25,31,.806,121,39,95,.411,32,74,.432,7,21,.333,15,20,.750,100
138,WAS,2016-04-06,121,,BRK,W 121-103,240,48,95,.505,40,67,.597,8,28,.286,17,20,.850,121,39,92,.424,32,75,.427,7,17,.412,18,24,.750,103
139,MIN,2016-03-28,121,,PHO,W 121-116,240,41,81,.506,34,55,.618,7,26,.269,32,40,.800,121,41,84,.488,26,51,.510,15,33,.455,19,23,.826,116
140,GSW,2016-03-16,121,,NYK,W 121-85,240,46,91,.505,28,54,.519,18,37,.486,11,12,.917,121,36,91,.396,29,72,.403,7,19,.368,6,10,.600,85
141,POR,2016-03-12,121,,ORL,W 121-84,240,47,84,.560,30,49,.612,17,35,.486,10,11,.909,121,34,91,.374,27,65,.415,7,26,.269,9,18,.500,84
142,MEM,2016-03-11,121,,NOP,W 121-114 (OT),265,47,96,.490,41,82,.500,6,14,.429,21,32,.656,121,42,96,.438,35,72,.486,7,24,.292,23,34,.676,114
143,BRK,2016-03-04,121,@,DEN,W 121-120 (OT),265,46,91,.505,33,69,.478,13,22,.591,16,21,.762,121,46,96,.479,40,70,.571,6,26,.231,22,25,.880,120
144,GSW,2016-03-03,121,,OKC,W 121-106,240,47,87,.540,36,53,.679,11,34,.324,16,21,.762,121,40,86,.465,36,66,.545,4,20,.200,22,27,.815,106
145,DAL,2016-03-01,121,,ORL,W 121-108,240,43,77,.558,34,58,.586,9,19,.474,26,31,.839,121,41,91,.451,32,61,.525,9,30,.300,17,20,.850,108
146,HOU,2016-02-29,121,@,MIL,L 121-128,240,41,87,.471,26,51,.510,15,36,.417,24,35,.686,121,48,81,.593,40,66,.606,8,15,.533,24,33,.727,128
147,GSW,2016-02-27,121,@,OKC,W 121-118 (OT),265,45,95,.474,31,63,.492,14,32,.438,17,25,.680,121,46,96,.479,37,70,.529,9,26,.346,17,26,.654,118
148,BOS,2016-02-21,121,@,DEN,W 121-101,240,47,97,.485,37,65,.569,10,32,.313,17,20,.850,121,34,73,.466,28,52,.538,6,21,.286,27,34,.794,101
149,NOP,2016-02-19,121,,PHI,W 121-114,240,41,81,.506,34,64,.531,7,17,.412,32,40,.800,121,40,76,.526,28,49,.571,12,27,.444,22,26,.846,114
150,OKC,2016-02-11,121,,NOP,W 121-95,240,45,86,.523,33,54,.611,12,32,.375,19,23,.826,121,38,88,.432,35,72,.486,3,16,.188,16,24,.667,95
151,UTA,2016-02-09,121,@,DAL,W 121-119 (OT),265,48,92,.522,42,66,.636,6,26,.231,19,27,.704,121,36,75,.480,25,46,.543,11,29,.379,36,41,.878,119
152,WAS,2016-02-03,121,,GSW,L 121-134,240,46,91,.505,38,68,.559,8,23,.348,21,30,.700,121,49,93,.527,29,52,.558,20,41,.488,16,29,.552,134
153,MEM,2016-01-30,121,,SAC,W 121-117,240,41,79,.519,33,61,.541,8,18,.444,31,37,.838,121,38,92,.413,29,68,.426,9,24,.375,32,38,.842,117
154,POR,2016-01-23,121,,LAL,W 121-103,240,47,93,.505,37,62,.597,10,31,.323,17,22,.773,121,34,69,.493,27,52,.519,7,17,.412,28,32,.875,103
