Rk,Team,Date,PTS,,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS
54,GSW,2021-01-04,137,,SAC,W 137-106,240,51,97,.526,28,54,.519,23,43,.535,12,14,.857,137,34,90,.378,24,55,.436,10,35,.286,28,39,.718,106
55,GSW,2021-01-03,137,,POR,W 137-122,240,49,88,.557,36,54,.667,13,34,.382,26,34,.765,137,41,98,.418,27,55,.491,14,43,.326,26,33,.788,122
56,MIN,2021-05-16,136,,DAL,W 136-121,240,49,90,.544,32,50,.640,17,40,.425,21,25,.840,136,44,91,.484,28,53,.528,16,38,.421,17,20,.850,121
57,GSW,2021-05-08,136,,OKC,W 136-97,240,47,81,.580,20,27,.741,27,54,.500,15,18,.833,136,38,94,.404,29,57,.509,9,37,.243,12,20,.600,97
58,MIN,2021-05-01,136,,NOP,L 136-140 (OT),265,48,106,.453,33,58,.569,15,48,.313,25,32,.781,136,47,92,.511,33,56,.589,14,36,.389,32,46,.696,140
59,MIL,2021-04-29,136,@,HOU,L 136-143,240,49,93,.527,33,54,.611,16,39,.410,22,25,.880,136,49,98,.500,24,52,.462,25,46,.543,20,24,.833,143
60,MIN,2021-04-09,136,@,BOS,L 136-145 (OT),265,47,96,.490,32,54,.593,15,42,.357,27,30,.900,136,47,87,.540,28,45,.622,19,42,.452,32,34,.941,145
61,BRK,2021-02-15,136,@,SAC,W 136-125,240,51,89,.573,24,42,.571,27,47,.574,7,12,.583,136,51,96,.531,39,63,.619,12,33,.364,11,13,.846,125
62,HOU,2021-02-01,136,@,OKC,W 136-106,240,49,102,.480,21,50,.420,28,52,.538,10,11,.909,136,39,89,.438,26,55,.473,13,34,.382,15,19,.789,106
63,WAS,2021-01-06,136,@,PHI,L 136-141,240,47,94,.500,31,57,.544,16,37,.432,26,35,.743,136,50,81,.617,32,52,.615,18,29,.621,23,33,.697,141
64,ATL,2021-05-05,135,,PHO,W 135-103,240,53,84,.631,40,58,.690,13,26,.500,16,18,.889,135,33,79,.418,21,47,.447,12,32,.375,25,29,.862,103
65,MIL,2021-05-05,135,,WAS,W 135-134,240,48,89,.539,30,52,.577,18,37,.486,21,28,.750,135,47,96,.490,39,74,.527,8,22,.364,32,43,.744,134
66,MIN,2021-05-05,135,,MEM,L 135-139,240,49,94,.521,30,55,.545,19,39,.487,18,22,.818,135,52,97,.536,38,68,.559,14,29,.483,21,28,.750,139
67,PHI,2021-05-05,135,@,HOU,W 135-115,240,50,94,.532,35,59,.593,15,35,.429,20,22,.909,135,42,93,.452,25,48,.521,17,45,.378,14,18,.778,115
68,NOP,2021-04-22,135,@,ORL,W 135-100,240,50,90,.556,38,62,.613,12,28,.429,23,26,.885,135,36,98,.367,23,62,.371,13,36,.361,15,19,.789,100
69,TOR,2021-04-10,135,@,CLE,W 135-115,240,53,86,.616,36,54,.667,17,32,.531,12,14,.857,135,39,86,.453,24,51,.471,15,35,.429,22,26,.846,115
70,TOR,2021-03-24,135,,DEN,W 135-111,240,45,89,.506,21,41,.512,24,48,.500,21,23,.913,135,41,98,.418,27,55,.491,14,43,.326,15,18,.833,111
71,NOP,2021-03-14,135,,LAC,W 135-115,240,53,81,.654,41,55,.745,12,26,.462,17,21,.810,135,42,92,.457,27,49,.551,15,43,.349,16,19,.842,115
72,MIN,2021-03-11,135,@,NOP,W 135-105,240,51,95,.537,32,55,.582,19,40,.475,14,16,.875,135,43,100,.430,37,68,.544,6,32,.188,13,24,.542,105
73,CHO,2021-03-03,135,@,MIN,W 135-102,240,51,98,.520,34,59,.576,17,39,.436,16,21,.762,135,39,96,.406,30,56,.536,9,40,.225,15,18,.833,102
74,LAC,2021-02-23,135,,WAS,W 135-116,240,54,94,.574,35,56,.625,19,38,.500,8,13,.615,135,47,88,.534,36,68,.529,11,20,.550,11,16,.688,116
75,LAL,2021-02-06,135,,DET,W 135-129 (2OT),290,51,91,.560,42,72,.583,9,19,.474,24,28,.857,135,45,94,.479,29,52,.558,16,42,.381,23,28,.821,129
76,BRK,2021-01-20,135,@,CLE,L 135-147 (2OT),290,48,106,.453,33,65,.508,15,41,.366,24,27,.889,135,56,109,.514,36,69,.522,20,40,.500,15,21,.714,147
77,POR,2021-01-07,135,,MIN,W 135-117,240,49,90,.544,31,49,.633,18,41,.439,19,23,.826,135,39,93,.419,25,52,.481,14,41,.341,25,33,.758,117
78,WAS,2021-05-05,134,@,MIL,L 134-135,240,47,96,.490,39,74,.527,8,22,.364,32,43,.744,134,48,89,.539,30,52,.577,18,37,.486,21,28,.750,135
79,PHO,2021-05-04,134,@,CLE,W 134-118 (OT),265,55,105,.524,43,74,.581,12,31,.387,12,13,.923,134,41,90,.456,28,61,.459,13,29,.448,23,27,.852,118
80,BRK,2021-04-20,134,@,NOP,W 134-129,240,49,89,.551,35,52,.673,14,37,.378,22,28,.786,134,51,91,.560,39,58,.672,12,33,.364,15,24,.625,129
81,MIN,2021-04-20,134,@,SAC,W 134-120,240,51,90,.567,33,47,.702,18,43,.419,14,19,.737,134,44,97,.454,26,55,.473,18,42,.429,14,16,.875,120
82,PHO,2021-04-10,134,,WAS,W 134-106,240,55,107,.514,38,64,.594,17,43,.395,7,7,1.000,134,39,84,.464,30,59,.508,9,25,.360,19,28,.679,106
83,DEN,2021-04-06,134,,DET,W 134-119,240,56,94,.596,42,63,.667,14,31,.452,8,9,.889,134,44,81,.543,29,46,.630,15,35,.429,16,20,.800,119
84,ATL,2021-04-01,134,@,SAS,W 134-129 (2OT),290,50,100,.500,37,76,.487,13,24,.542,21,26,.808,134,49,110,.445,36,70,.514,13,40,.325,18,24,.750,129
85,LAC,2021-03-24,134,@,SAS,W 134-101,240,49,88,.557,32,55,.582,17,33,.515,19,30,.633,134,39,85,.459,32,63,.508,7,22,.318,16,19,.842,101
86,BOS,2021-03-14,134,@,HOU,W 134-107,240,51,92,.554,33,55,.600,18,37,.486,14,21,.667,134,35,91,.385,19,41,.463,16,50,.320,21,31,.677,107
87,PHI,2021-03-14,134,,SAS,W 134-99,240,56,98,.571,41,69,.594,15,29,.517,7,11,.636,134,36,85,.424,32,64,.500,4,21,.190,23,31,.742,99
88,MIL,2021-03-11,134,,NYK,W 134-101,240,50,87,.575,32,49,.653,18,38,.474,16,17,.941,134,37,88,.420,24,51,.471,13,37,.351,14,21,.667,101
89,IND,2021-02-17,134,@,MIN,W 134-128 (OT),265,49,97,.505,36,71,.507,13,26,.500,23,27,.852,134,45,107,.421,30,67,.448,15,40,.375,23,25,.920,128
90,UTA,2021-02-15,134,,PHI,W 134-123,240,45,86,.523,27,41,.659,18,45,.400,26,31,.839,134,47,94,.500,39,71,.549,8,23,.348,21,24,.875,123
91,BRK,2021-02-13,134,@,GSW,W 134-117,240,50,93,.538,34,54,.630,16,39,.410,18,20,.900,134,44,90,.489,35,56,.625,9,34,.265,20,25,.800,117
92,DAL,2021-02-06,134,,GSW,W 134-132,240,44,96,.458,23,49,.469,21,47,.447,25,30,.833,134,46,86,.535,26,41,.634,20,45,.444,20,23,.870,132
93,IND,2021-02-02,134,,MEM,W 134-116,240,49,82,.598,33,53,.623,16,29,.552,20,29,.690,134,42,93,.452,33,68,.485,9,25,.360,23,24,.958,116
94,MIL,2021-02-01,134,,POR,W 134-106,240,53,96,.552,32,54,.593,21,42,.500,7,12,.583,134,39,104,.375,24,62,.387,15,42,.357,13,13,1.000,106
95,MIA,2021-01-12,134,@,PHI,L 134-137 (OT),265,48,104,.462,29,48,.604,19,56,.339,19,24,.792,134,50,102,.490,31,47,.660,19,55,.345,18,25,.720,137
96,IND,2021-05-13,133,,MIL,L 133-142,240,50,110,.455,29,67,.433,21,43,.488,12,15,.800,133,54,94,.574,43,64,.672,11,30,.367,23,31,.742,142
97,MEM,2021-05-11,133,,DAL,W 133-104,240,51,89,.573,35,56,.625,16,33,.485,15,16,.938,133,37,88,.420,25,50,.500,12,38,.316,18,19,.947,104
98,WAS,2021-05-08,133,@,IND,W 133-132 (OT),265,49,110,.445,40,78,.513,9,32,.281,26,30,.867,133,50,104,.481,43,75,.573,7,29,.241,25,30,.833,132
99,HOU,2021-05-07,133,@,MIL,L 133-141,240,48,96,.500,23,43,.535,25,53,.472,12,18,.667,133,51,95,.537,32,49,.653,19,46,.413,20,23,.870,141
100,IND,2021-05-06,133,,ATL,W 133-126,240,54,87,.621,46,67,.687,8,20,.400,17,19,.895,133,48,94,.511,33,57,.579,15,37,.405,15,18,.833,126
101,DAL,2021-04-27,133,@,GSW,W 133-103,240,48,92,.522,30,57,.526,18,35,.514,19,22,.864,133,34,84,.405,18,41,.439,16,43,.372,19,24,.792,103
102,POR,2021-04-27,133,@,IND,W 133-112,240,50,106,.472,30,71,.423,20,35,.571,13,16,.813,133,40,86,.465,30,56,.536,10,30,.333,22,28,.786,112
103,NYK,2021-04-09,133,,MEM,W 133-129 (OT),265,45,96,.469,31,64,.484,14,32,.438,29,33,.879,133,47,94,.500,33,64,.516,14,30,.467,21,34,.618,129
104,LAC,2021-04-06,133,,POR,W 133-116,240,46,89,.517,30,48,.625,16,41,.390,25,30,.833,133,37,92,.402,26,56,.464,11,36,.306,31,37,.838,116
105,PHO,2021-04-05,133,@,HOU,W 133-130,240,44,86,.512,26,49,.531,18,37,.486,27,31,.871,133,43,79,.544,26,46,.565,17,33,.515,27,33,.818,130
106,SAS,2021-04-03,133,,IND,L 133-139 (OT),265,48,99,.485,38,70,.543,10,29,.345,27,32,.844,133,52,94,.553,40,65,.615,12,29,.414,23,26,.885,139
107,POR,2021-04-03,133,,OKC,W 133-85,240,51,104,.490,31,58,.534,20,46,.435,11,14,.786,133,30,85,.353,22,51,.431,8,34,.235,17,24,.708,85
108,MIL,2021-03-15,133,@,WAS,W 133-122,240,52,94,.553,41,66,.621,11,28,.393,18,19,.947,133,44,87,.506,28,49,.571,16,38,.421,18,24,.750,122
109,MEM,2021-02-28,133,@,HOU,W 133-84,240,50,94,.532,40,64,.625,10,30,.333,23,28,.821,133,23,83,.277,19,38,.500,4,45,.089,34,41,.829,84
110,CHI,2021-02-24,133,,MIN,W 133-126 (OT),265,55,93,.591,45,68,.662,10,25,.400,13,16,.813,133,47,104,.452,35,66,.530,12,38,.316,20,21,.952,126
111,DEN,2021-02-10,133,,CLE,W 133-95,240,51,85,.600,35,49,.714,16,36,.444,15,21,.714,133,36,94,.383,28,57,.491,8,37,.216,15,20,.750,95
112,MEM,2021-02-01,133,@,SAS,W 133-102,240,52,93,.559,37,63,.587,15,30,.500,14,18,.778,133,37,89,.416,24,52,.462,13,37,.351,15,22,.682,102
113,HOU,2021-01-23,133,@,DAL,W 133-108,240,47,86,.547,31,49,.633,16,37,.432,23,29,.793,133,37,83,.446,32,58,.552,5,25,.200,29,40,.725,108
114,CHI,2020-12-31,133,@,WAS,W 133-130,240,50,92,.543,36,56,.643,14,36,.389,19,25,.760,133,42,84,.500,28,55,.509,14,29,.483,32,41,.780,130
115,POR,2021-05-16,132,,DEN,W 132-116,240,46,87,.529,28,44,.636,18,43,.419,22,26,.846,132,44,98,.449,30,61,.492,14,37,.378,14,15,.933,116
116,IND,2021-05-08,132,,WAS,L 132-133 (OT),265,50,104,.481,43,75,.573,7,29,.241,25,30,.833,132,49,110,.445,40,78,.513,9,32,.281,26,30,.867,133
117,BOS,2021-05-05,132,@,ORL,W 132-96,240,51,96,.531,30,51,.588,21,45,.467,9,12,.750,132,33,85,.388,27,60,.450,6,25,.240,24,28,.857,96
118,MIL,2021-04-24,132,,PHI,W 132-94,240,49,95,.516,31,55,.564,18,40,.450,16,24,.667,132,31,82,.378,24,51,.471,7,31,.226,25,34,.735,94
119,IND,2021-04-14,132,@,HOU,W 132-124,240,50,94,.532,35,58,.603,15,36,.417,17,22,.773,132,48,104,.462,38,70,.543,10,34,.294,18,22,.818,124
120,IND,2021-04-11,132,@,MEM,W 132-125,240,52,99,.525,39,62,.629,13,37,.351,15,17,.882,132,53,115,.461,47,95,.495,6,20,.300,13,19,.684,125
121,DET,2021-04-05,132,@,OKC,W 132-108,240,49,95,.516,36,67,.537,13,28,.464,21,24,.875,132,41,97,.423,36,70,.514,5,27,.185,21,25,.840,108
122,SAC,2021-03-29,132,@,SAS,W 132-115,240,47,84,.560,29,48,.604,18,36,.500,20,25,.800,132,47,93,.505,37,66,.561,10,27,.370,11,14,.786,115
123,WAS,2021-03-29,132,,IND,W 132-124,240,55,99,.556,45,80,.563,10,19,.526,12,18,.667,132,44,93,.473,32,63,.508,12,30,.400,24,33,.727,124
124,MEM,2021-03-22,132,,BOS,W 132-126 (OT),265,55,110,.500,43,75,.573,12,35,.343,10,15,.667,132,47,90,.522,30,55,.545,17,35,.486,15,24,.625,126
125,DAL,2021-03-21,132,@,POR,W 132-92,240,48,86,.558,29,49,.592,19,37,.514,17,20,.850,132,34,89,.382,25,48,.521,9,41,.220,15,19,.789,92
126,BOS,2021-03-04,132,,TOR,W 132-125,240,45,74,.608,32,45,.711,13,29,.448,29,40,.725,132,45,91,.495,24,41,.585,21,50,.420,14,17,.824,125
127,BRK,2021-03-03,132,@,HOU,W 132-114,240,49,85,.576,32,50,.640,17,35,.486,17,24,.708,132,38,91,.418,20,48,.417,18,43,.419,20,28,.714,114
128,PHO,2021-02-22,132,,POR,W 132-100,240,50,99,.505,34,66,.515,16,33,.485,16,18,.889,132,37,84,.440,25,45,.556,12,39,.308,14,19,.737,100
129,UTA,2021-02-22,132,,CHO,W 132-110,240,45,85,.529,17,30,.567,28,55,.509,14,17,.824,132,41,89,.461,30,53,.566,11,36,.306,17,21,.810,110
130,PHO,2021-02-19,132,@,NOP,W 132-114,240,51,88,.580,29,49,.592,22,39,.564,8,12,.667,132,42,82,.512,31,50,.620,11,32,.344,19,24,.792,114
131,GSW,2021-02-06,132,@,DAL,L 132-134,240,46,86,.535,26,41,.634,20,45,.444,20,23,.870,132,44,96,.458,23,49,.469,21,47,.447,25,30,.833,134
132,ATL,2021-02-06,132,,TOR,W 132-121,240,42,74,.568,23,38,.605,19,36,.528,29,33,.879,132,41,97,.423,28,59,.475,13,38,.342,26,34,.765,121
133,POR,2021-02-02,132,@,WAS,W 132-121,240,44,95,.463,23,49,.469,21,46,.457,23,23,1.000,132,46,83,.554,30,43,.698,16,40,.400,13,17,.765,121
134,BRK,2021-01-27,132,@,ATL,W 132-128 (OT),265,52,98,.531,41,66,.621,11,32,.344,17,20,.850,132,45,94,.479,32,61,.525,13,33,.394,25,28,.893,128
135,POR,2021-01-13,132,@,SAC,W 132-126,240,44,90,.489,21,42,.500,23,48,.479,21,27,.778,132,44,84,.524,25,46,.543,19,38,.500,19,26,.731,126
136,HOU,2021-01-08,132,,ORL,W 132-90,240,51,91,.560,29,44,.659,22,47,.468,8,11,.727,132,34,89,.382,26,60,.433,8,29,.276,14,16,.875,90
137,WAS,2021-05-06,131,@,TOR,W 131-129 (OT),265,41,94,.436,28,64,.438,13,30,.433,36,43,.837,131,47,105,.448,33,67,.493,14,38,.368,21,27,.778,129
138,IND,2021-04-25,131,@,ORL,W 131-112,240,50,91,.549,35,59,.593,15,32,.469,16,18,.889,131,40,101,.396,30,69,.435,10,32,.313,22,28,.786,112
139,LAC,2021-04-11,131,,DET,W 131-124,240,50,80,.625,35,53,.660,15,27,.556,16,21,.762,131,46,87,.529,31,55,.564,15,32,.469,17,19,.895,124
140,MEM,2021-04-07,131,@,ATL,W 131-113,240,48,89,.539,31,49,.633,17,40,.425,18,21,.857,131,45,101,.446,35,73,.479,10,28,.357,13,15,.867,113
141,WAS,2021-04-07,131,@,ORL,W 131-116,240,49,85,.576,30,49,.612,19,36,.528,14,16,.875,131,44,93,.473,32,62,.516,12,31,.387,16,23,.696,116
142,NYK,2021-03-23,131,,WAS,W 131-113,240,47,92,.511,31,62,.500,16,30,.533,21,24,.875,131,38,79,.481,29,56,.518,9,23,.391,28,35,.800,113
143,DEN,2021-03-19,131,,CHI,W 131-127 (OT),265,48,91,.527,34,57,.596,14,34,.412,21,27,.778,131,47,90,.522,30,55,.545,17,35,.486,16,23,.696,127
144,WAS,2021-03-18,131,,UTA,W 131-122,240,47,86,.547,40,69,.580,7,17,.412,30,38,.789,131,44,96,.458,26,48,.542,18,48,.375,16,28,.571,122
145,GSW,2021-03-14,131,,UTA,W 131-119,240,50,89,.562,34,58,.586,16,31,.516,15,18,.833,131,41,93,.441,26,49,.531,15,44,.341,22,29,.759,119
146,PHI,2021-03-03,131,,UTA,W 131-123 (OT),265,48,93,.516,40,68,.588,8,25,.320,27,35,.771,131,44,100,.440,23,56,.411,21,44,.477,14,19,.737,123
147,WAS,2021-02-15,131,,HOU,W 131-119,240,48,92,.522,36,62,.581,12,30,.400,23,31,.742,131,43,91,.473,35,54,.648,8,37,.216,25,34,.735,119
148,NOP,2021-01-29,131,,MIL,W 131-126,240,45,96,.469,24,48,.500,21,48,.438,20,28,.714,131,48,96,.500,35,61,.574,13,35,.371,17,22,.773,126
149,UTA,2021-01-08,131,@,MIL,W 131-118,240,49,97,.505,24,44,.545,25,53,.472,8,13,.615,131,44,98,.449,31,56,.554,13,42,.310,17,21,.810,118
150,SAS,2020-12-23,131,@,MEM,W 131-119,240,48,95,.505,38,70,.543,10,25,.400,25,29,.862,131,49,95,.516,39,68,.574,10,27,.370,11,18,.611,119
151,MIA,2021-05-09,130,@,BOS,W 130-124,240,47,82,.573,31,47,.660,16,35,.457,20,22,.909,130,45,83,.542,31,45,.689,14,38,.368,20,25,.800,124
152,BRK,2021-04-29,130,@,IND,W 130-113,240,47,89,.528,35,54,.648,12,35,.343,24,28,.857,130,41,96,.427,30,57,.526,11,39,.282,20,21,.952,113
153,POR,2021-04-28,130,@,MEM,W 130-109,240,45,92,.489,30,52,.577,15,40,.375,25,28,.893,130,37,88,.420,28,56,.500,9,32,.281,26,30,.867,109
154,MEM,2021-04-23,130,@,POR,W 130-128,240,52,98,.531,43,68,.632,9,30,.300,17,22,.773,130,46,96,.479,32,61,.525,14,35,.400,22,27,.815,128
