Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
664,NOP,2018-11-01,119,@,POR,0,240,40,94,0.426,32,65,0.492,8,29,0.276,31,37,0.838,119,44,87,0.506,26,52,0.5,18,35,0.514,26,31,0.839,132
665,DET,2018-10-31,119,@,BRK,0,265,39,93,0.419,28,59,0.475,11,34,0.324,30,39,0.769,119,43,101,0.426,31,63,0.492,12,38,0.316,22,30,0.733,120
666,IND,2018-10-27,119,@,CLE,1,240,48,74,0.649,43,61,0.705,5,13,0.385,18,26,0.692,119,40,86,0.465,33,61,0.541,7,25,0.28,20,22,0.909,107
667,DEN,2018-10-20,119,,PHO,1,240,43,85,0.506,34,57,0.596,9,28,0.321,24,29,0.828,119,29,77,0.377,18,38,0.474,11,39,0.282,22,35,0.629,91
668,LAL,2018-10-18,119,@,POR,0,240,45,93,0.484,38,63,0.603,7,30,0.233,22,29,0.759,119,44,100,0.44,31,63,0.492,13,37,0.351,27,29,0.931,128
669,UTA,2019-04-09,118,,DEN,1,240,41,78,0.526,31,51,0.608,10,27,0.37,26,34,0.765,118,41,88,0.466,29,63,0.46,12,25,0.48,14,22,0.636,108
670,UTA,2019-04-03,118,@,PHO,1,240,44,77,0.571,28,45,0.622,16,32,0.5,14,18,0.778,118,42,91,0.462,37,70,0.529,5,21,0.238,8,13,0.615,97
671,PHI,2019-03-30,118,@,MIN,1,240,44,94,0.468,29,63,0.46,15,31,0.484,15,21,0.714,118,39,86,0.453,28,60,0.467,11,26,0.423,20,25,0.8,109
672,POR,2019-03-29,118,@,ATL,1,240,45,96,0.469,36,64,0.563,9,32,0.281,19,22,0.864,118,38,94,0.404,29,56,0.518,9,38,0.237,13,14,0.929,98
673,LAC,2019-03-28,118,@,MIL,0,240,42,92,0.457,25,59,0.424,17,33,0.515,17,22,0.773,118,45,86,0.523,29,49,0.592,16,37,0.432,22,27,0.815,128
674,SAC,2019-03-28,118,@,NOP,0,240,47,95,0.495,37,72,0.514,10,23,0.435,14,16,0.875,118,49,97,0.505,40,69,0.58,9,28,0.321,14,14,1.0,121
675,GSW,2019-03-27,118,@,MEM,1,240,45,84,0.536,30,53,0.566,15,31,0.484,13,15,0.867,118,39,100,0.39,29,69,0.42,10,31,0.323,15,21,0.714,103
676,POR,2019-03-27,118,@,CHI,1,240,43,83,0.518,32,51,0.627,11,32,0.344,21,25,0.84,118,39,91,0.429,34,68,0.5,5,23,0.217,15,19,0.789,98
677,DET,2019-03-21,118,@,PHO,1,240,38,90,0.422,21,48,0.438,17,42,0.405,25,34,0.735,118,35,73,0.479,28,47,0.596,7,26,0.269,21,26,0.808,98
678,PHI,2019-03-20,118,,BOS,1,240,34,90,0.378,23,57,0.404,11,33,0.333,39,43,0.907,118,45,96,0.469,33,64,0.516,12,32,0.375,13,16,0.813,115
679,DAL,2019-03-20,118,@,POR,0,240,43,87,0.494,33,57,0.579,10,30,0.333,22,25,0.88,118,45,91,0.495,29,55,0.527,16,36,0.444,20,25,0.8,126
680,PHI,2019-03-19,118,@,CHO,1,240,43,86,0.5,32,54,0.593,11,32,0.344,21,28,0.75,118,36,83,0.434,27,48,0.563,9,35,0.257,33,44,0.75,114
681,HOU,2019-03-11,118,,CHO,1,240,38,91,0.418,21,48,0.438,17,43,0.395,25,27,0.926,118,38,89,0.427,22,48,0.458,16,41,0.39,14,15,0.933,106
682,LAC,2019-03-08,118,,OKC,1,240,39,86,0.453,30,61,0.492,9,25,0.36,31,46,0.674,118,41,102,0.402,30,58,0.517,11,44,0.25,17,26,0.654,110
683,CHI,2019-03-03,118,,ATL,0,240,47,92,0.511,39,65,0.6,8,27,0.296,16,21,0.762,118,42,89,0.472,21,47,0.447,21,42,0.5,18,28,0.643,123
684,POR,2019-03-03,118,@,CHO,1,240,43,96,0.448,32,64,0.5,11,32,0.344,21,23,0.913,118,37,83,0.446,23,50,0.46,14,33,0.424,20,23,0.87,108
685,PHO,2019-03-02,118,,LAL,1,240,39,76,0.513,33,50,0.66,6,26,0.231,34,40,0.85,118,43,89,0.483,35,64,0.547,8,25,0.32,15,23,0.652,109
686,NYK,2019-02-28,118,,CLE,0,240,46,95,0.484,35,63,0.556,11,32,0.344,15,23,0.652,118,41,80,0.513,27,46,0.587,14,34,0.412,29,36,0.806,125
687,MIA,2019-02-28,118,@,HOU,0,240,42,81,0.519,27,53,0.509,15,28,0.536,19,24,0.792,118,38,77,0.494,19,31,0.613,19,46,0.413,26,28,0.929,121
688,HOU,2019-02-27,118,@,CHO,1,240,42,91,0.462,29,52,0.558,13,39,0.333,21,24,0.875,118,39,83,0.47,27,50,0.54,12,33,0.364,23,27,0.852,113
689,TOR,2019-02-26,118,,BOS,1,240,46,94,0.489,29,58,0.5,17,36,0.472,9,14,0.643,118,33,86,0.384,27,56,0.482,6,30,0.2,23,28,0.821,95
690,SAS,2019-02-24,118,@,NYK,0,240,42,94,0.447,36,70,0.514,6,24,0.25,28,31,0.903,118,50,98,0.51,34,61,0.557,16,37,0.432,14,19,0.737,130
691,HOU,2019-02-23,118,@,GSW,1,240,40,92,0.435,24,49,0.49,16,43,0.372,22,24,0.917,118,42,90,0.467,28,54,0.519,14,36,0.389,14,20,0.7,112
692,SAC,2019-02-13,118,@,DEN,0,240,42,93,0.452,31,61,0.508,11,32,0.344,23,28,0.821,118,45,99,0.455,37,68,0.544,8,31,0.258,22,25,0.88,120
693,BOS,2019-02-13,118,,DET,1,240,45,88,0.511,29,49,0.592,16,39,0.41,12,15,0.8,118,36,84,0.429,23,44,0.523,13,40,0.325,25,34,0.735,110
694,ORL,2019-02-12,118,@,NOP,1,240,42,95,0.442,29,63,0.46,13,32,0.406,21,22,0.955,118,36,94,0.383,26,65,0.4,10,29,0.345,6,8,0.75,88
695,MIA,2019-02-10,118,@,GSW,0,240,48,105,0.457,30,62,0.484,18,43,0.419,4,8,0.5,118,44,82,0.537,31,46,0.674,13,36,0.361,19,26,0.731,120
696,SAS,2019-02-07,118,@,POR,0,240,48,91,0.527,36,70,0.514,12,21,0.571,10,14,0.714,118,49,91,0.538,38,60,0.633,11,31,0.355,18,18,1.0,127
697,MIA,2019-02-05,118,@,POR,1,240,45,83,0.542,38,61,0.623,7,22,0.318,21,25,0.84,118,42,93,0.452,27,54,0.5,15,39,0.385,9,12,0.75,108
698,HOU,2019-02-04,118,@,PHO,1,240,43,87,0.494,30,46,0.652,13,41,0.317,19,25,0.76,118,45,84,0.536,38,59,0.644,7,25,0.28,13,18,0.722,110
699,CHI,2019-02-02,118,@,CHO,0,240,42,81,0.519,33,57,0.579,9,24,0.375,25,25,1.0,118,43,82,0.524,29,50,0.58,14,32,0.438,25,29,0.862,125
700,ATL,2019-02-02,118,@,PHO,1,240,43,84,0.512,29,52,0.558,14,32,0.438,18,26,0.692,118,45,96,0.469,33,64,0.516,12,32,0.375,10,18,0.556,112
701,OKC,2019-02-01,118,@,MIA,1,240,44,91,0.484,28,61,0.459,16,30,0.533,14,19,0.737,118,41,92,0.446,30,56,0.536,11,36,0.306,9,14,0.643,102
702,LAC,2019-01-28,118,,ATL,0,240,41,85,0.482,31,58,0.534,10,27,0.37,26,28,0.929,118,44,87,0.506,34,53,0.642,10,34,0.294,25,29,0.862,123
703,OKC,2019-01-27,118,,MIL,1,240,44,94,0.468,28,62,0.452,16,32,0.5,14,25,0.56,118,39,91,0.429,24,54,0.444,15,37,0.405,19,28,0.679,112
704,WAS,2019-01-24,118,,GSW,0,240,44,95,0.463,29,53,0.547,15,42,0.357,15,21,0.714,118,50,88,0.568,43,68,0.632,7,20,0.35,19,21,0.905,126
705,CHO,2019-01-23,118,@,MEM,1,240,41,77,0.532,29,47,0.617,12,30,0.4,24,31,0.774,118,38,81,0.469,29,50,0.58,9,31,0.29,22,24,0.917,107
706,MIN,2019-01-22,118,@,PHO,1,240,45,103,0.437,30,61,0.492,15,42,0.357,13,19,0.684,118,37,87,0.425,30,53,0.566,7,34,0.206,10,18,0.556,91
707,MIL,2019-01-19,118,@,ORL,1,240,47,85,0.553,35,55,0.636,12,30,0.4,12,15,0.8,118,44,93,0.473,30,61,0.492,14,32,0.438,6,9,0.667,108
708,PHO,2018-12-29,118,,DEN,0,240,49,91,0.538,38,62,0.613,11,29,0.379,9,14,0.643,118,42,76,0.553,24,41,0.585,18,35,0.514,20,26,0.769,122
709,MIA,2018-12-28,118,,CLE,1,240,48,91,0.527,38,60,0.633,10,31,0.323,12,16,0.75,118,31,81,0.383,18,44,0.409,13,37,0.351,19,22,0.864,94
710,OKC,2018-12-28,118,@,PHO,1,240,51,95,0.537,44,75,0.587,7,20,0.35,9,13,0.692,118,39,90,0.433,30,61,0.492,9,29,0.31,15,16,0.938,102
711,LAC,2018-12-28,118,@,LAL,1,240,40,91,0.44,34,72,0.472,6,19,0.316,32,34,0.941,118,36,87,0.414,25,57,0.439,11,30,0.367,24,35,0.686,107
712,SAC,2018-12-26,118,@,LAC,0,240,49,104,0.471,39,74,0.527,10,30,0.333,10,15,0.667,118,48,96,0.5,36,68,0.529,12,28,0.429,19,23,0.826,127
713,DAL,2018-12-23,118,@,POR,0,265,43,103,0.417,31,69,0.449,12,34,0.353,20,28,0.714,118,49,104,0.471,38,66,0.576,11,38,0.289,12,17,0.706,121
714,WAS,2018-12-19,118,@,HOU,0,240,45,84,0.536,35,54,0.648,10,30,0.333,18,23,0.783,118,47,85,0.553,21,30,0.7,26,55,0.473,16,21,0.762,136
715,ATL,2018-12-18,118,,WAS,1,240,37,79,0.468,25,47,0.532,12,32,0.375,32,39,0.821,118,36,83,0.434,23,43,0.535,13,40,0.325,25,36,0.694,110
716,DAL,2018-12-18,118,@,DEN,0,240,40,86,0.465,25,49,0.51,15,37,0.405,23,30,0.767,118,50,90,0.556,38,61,0.623,12,29,0.414,14,18,0.778,126
717,WAS,2018-12-14,118,@,BRK,0,240,49,90,0.544,38,61,0.623,11,29,0.379,9,16,0.563,118,44,84,0.524,33,53,0.623,11,31,0.355,26,31,0.839,125
718,NOP,2018-12-12,118,,OKC,1,240,45,97,0.464,41,79,0.519,4,18,0.222,24,30,0.8,118,42,87,0.483,29,44,0.659,13,43,0.302,17,27,0.63,114
719,UTA,2018-12-06,118,,HOU,1,240,45,89,0.506,37,57,0.649,8,32,0.25,20,27,0.741,118,34,88,0.386,26,52,0.5,8,36,0.222,15,17,0.882,91
720,ORL,2018-12-05,118,,DEN,0,265,45,95,0.474,25,46,0.543,20,49,0.408,8,8,1.0,118,45,82,0.549,34,63,0.54,11,19,0.579,23,37,0.622,124
721,POR,2018-12-02,118,@,SAS,0,240,45,86,0.523,33,57,0.579,12,29,0.414,16,16,1.0,118,50,83,0.602,39,68,0.574,11,15,0.733,20,22,0.909,131
722,BOS,2018-12-01,118,@,MIN,1,240,40,85,0.471,23,41,0.561,17,44,0.386,21,21,1.0,118,37,82,0.451,28,54,0.519,9,28,0.321,26,32,0.813,109
723,DET,2018-11-25,118,,PHO,1,240,43,93,0.462,27,52,0.519,16,41,0.39,16,25,0.64,118,42,82,0.512,34,57,0.596,8,25,0.32,15,21,0.714,107
724,POR,2018-11-20,118,@,NYK,1,240,45,95,0.474,29,60,0.483,16,35,0.457,12,17,0.706,118,42,83,0.506,29,54,0.537,13,29,0.448,17,22,0.773,114
725,LAC,2018-11-20,118,@,WAS,0,240,46,89,0.517,35,62,0.565,11,27,0.407,15,18,0.833,118,40,93,0.43,27,54,0.5,13,39,0.333,32,39,0.821,125
726,DAL,2018-11-14,118,,UTA,1,240,45,77,0.584,33,49,0.673,12,28,0.429,16,24,0.667,118,25,81,0.309,19,46,0.413,6,35,0.171,12,19,0.632,68
727,OKC,2018-11-12,118,,PHO,1,240,43,92,0.467,30,65,0.462,13,27,0.481,19,20,0.95,118,39,81,0.481,32,55,0.582,7,26,0.269,16,19,0.842,101
728,POR,2018-11-06,118,,MIL,1,240,48,91,0.527,31,48,0.646,17,43,0.395,5,8,0.625,118,40,92,0.435,24,50,0.48,16,42,0.381,7,8,0.875,103
729,MIA,2018-11-03,118,@,ATL,0,240,41,85,0.482,25,45,0.556,16,40,0.4,20,26,0.769,118,46,88,0.523,33,56,0.589,13,32,0.406,18,23,0.783,123
730,NYK,2018-11-02,118,@,DAL,1,240,46,84,0.548,39,55,0.709,7,29,0.241,19,26,0.731,118,40,81,0.494,29,52,0.558,11,29,0.379,15,24,0.625,106
731,DET,2018-10-20,118,@,CHI,1,240,41,101,0.406,23,61,0.377,18,40,0.45,18,23,0.783,118,44,87,0.506,37,66,0.561,7,21,0.333,21,26,0.808,116
732,MIL,2018-10-19,118,,IND,1,240,44,93,0.473,27,47,0.574,17,46,0.37,13,21,0.619,118,38,87,0.437,32,69,0.464,6,18,0.333,19,27,0.704,101
733,GSW,2019-04-10,117,@,MEM,0,240,46,92,0.5,33,62,0.532,13,30,0.433,12,14,0.857,117,48,98,0.49,27,52,0.519,21,46,0.457,15,18,0.833,132
734,TOR,2019-04-07,117,,MIA,1,265,39,87,0.448,23,46,0.5,16,41,0.39,23,27,0.852,117,41,100,0.41,28,66,0.424,13,34,0.382,14,19,0.737,109
735,LAC,2019-04-05,117,,LAL,0,240,40,91,0.44,30,62,0.484,10,29,0.345,27,31,0.871,117,43,96,0.448,29,64,0.453,14,32,0.438,22,27,0.815,122
736,BOS,2019-04-05,117,@,IND,1,240,48,92,0.522,41,65,0.631,7,27,0.259,14,16,0.875,117,38,92,0.413,28,69,0.406,10,23,0.435,11,19,0.579,97
737,SAC,2019-04-04,117,,CLE,1,240,48,97,0.495,34,59,0.576,14,38,0.368,7,10,0.7,117,44,81,0.543,33,56,0.589,11,25,0.44,5,9,0.556,104
738,SAS,2019-04-02,117,,ATL,1,240,42,80,0.525,28,50,0.56,14,30,0.467,19,22,0.864,117,43,94,0.457,31,60,0.517,12,34,0.353,13,20,0.65,111
739,TOR,2019-03-28,117,@,NYK,1,240,40,89,0.449,20,42,0.476,20,47,0.426,17,22,0.773,117,31,85,0.365,25,59,0.424,6,26,0.231,24,32,0.75,92
740,POR,2019-03-23,117,,DET,1,240,43,79,0.544,32,53,0.604,11,26,0.423,20,27,0.741,117,42,84,0.5,28,50,0.56,14,34,0.412,14,14,1.0,112
741,BOS,2019-03-23,117,@,CHO,0,240,44,93,0.473,25,50,0.5,19,43,0.442,10,15,0.667,117,42,95,0.442,24,57,0.421,18,38,0.474,22,28,0.786,124
742,ATL,2019-03-21,117,,UTA,1,240,41,87,0.471,22,47,0.468,19,40,0.475,16,23,0.696,117,43,94,0.457,33,62,0.532,10,32,0.313,18,26,0.692,114
743,GSW,2019-03-19,117,@,MIN,1,240,44,91,0.484,25,49,0.51,19,42,0.452,10,14,0.714,117,36,89,0.404,27,53,0.509,9,36,0.25,26,32,0.813,107
744,HOU,2019-03-17,117,,MIN,1,240,43,94,0.457,22,44,0.5,21,50,0.42,10,14,0.714,117,38,92,0.413,28,60,0.467,10,32,0.313,16,23,0.696,102
745,MIL,2019-03-07,117,,IND,1,240,43,86,0.5,29,51,0.569,14,35,0.4,17,21,0.81,117,35,90,0.389,21,53,0.396,14,37,0.378,14,20,0.7,98
746,PHI,2019-03-02,117,,GSW,0,240,39,87,0.448,25,56,0.446,14,31,0.452,25,29,0.862,117,41,81,0.506,27,48,0.563,14,33,0.424,24,34,0.706,120
747,MIA,2019-03-02,117,,BRK,1,240,44,90,0.489,30,56,0.536,14,34,0.412,15,22,0.682,117,31,88,0.352,22,46,0.478,9,42,0.214,17,22,0.773,88
748,ORL,2019-03-02,117,@,IND,1,240,46,91,0.505,36,63,0.571,10,28,0.357,15,19,0.789,117,42,77,0.545,35,50,0.7,7,27,0.259,21,24,0.875,112
749,POR,2019-03-01,117,@,TOR,0,240,42,85,0.494,28,52,0.538,14,33,0.424,19,23,0.826,117,45,81,0.556,35,53,0.66,10,28,0.357,19,21,0.905,119
750,MIL,2019-02-25,117,@,CHI,1,240,42,91,0.462,25,42,0.595,17,49,0.347,16,23,0.696,117,41,92,0.446,32,66,0.485,9,26,0.346,15,22,0.682,106
751,BRK,2019-02-23,117,@,CHO,1,240,40,87,0.46,23,44,0.523,17,43,0.395,20,26,0.769,117,39,86,0.453,27,51,0.529,12,35,0.343,25,30,0.833,115
752,SAS,2019-02-22,117,@,TOR,0,240,43,89,0.483,31,52,0.596,12,37,0.324,19,22,0.864,117,40,94,0.426,26,64,0.406,14,30,0.467,26,32,0.813,120
753,ATL,2019-02-12,117,,LAL,1,240,40,92,0.435,24,50,0.48,16,42,0.381,21,26,0.808,117,41,95,0.432,27,55,0.491,14,40,0.35,17,25,0.68,113
754,SAC,2019-02-10,117,,PHO,1,240,38,84,0.452,29,53,0.547,9,31,0.29,32,44,0.727,117,38,91,0.418,32,64,0.5,6,27,0.222,22,30,0.733,104
755,OKC,2019-02-09,117,@,HOU,1,240,40,89,0.449,27,55,0.491,13,34,0.382,24,30,0.8,117,37,86,0.43,21,41,0.512,16,45,0.356,22,30,0.733,112
756,MIN,2019-02-08,117,@,NOP,0,240,46,91,0.505,37,70,0.529,9,21,0.429,16,22,0.727,117,43,91,0.473,34,61,0.557,9,30,0.3,27,28,0.964,122
757,PHI,2019-02-08,117,,DEN,1,240,39,78,0.5,29,56,0.518,10,22,0.455,29,32,0.906,117,46,94,0.489,40,68,0.588,6,26,0.231,12,13,0.923,110
758,GSW,2019-02-08,117,@,PHO,1,240,41,81,0.506,31,52,0.596,10,29,0.345,25,35,0.714,117,39,101,0.386,33,70,0.471,6,31,0.194,23,30,0.767,107
759,OKC,2019-02-07,117,,MEM,1,240,43,90,0.478,26,46,0.565,17,44,0.386,14,22,0.636,117,34,77,0.442,27,53,0.509,7,24,0.292,20,23,0.87,95
760,LAC,2019-02-05,117,@,CHO,1,240,42,87,0.483,24,63,0.381,18,24,0.75,15,17,0.882,117,39,93,0.419,24,51,0.471,15,42,0.357,22,26,0.846,115
761,SAS,2019-01-31,117,,BRK,1,240,40,100,0.4,28,67,0.418,12,33,0.364,25,29,0.862,117,42,89,0.472,31,55,0.564,11,34,0.324,19,29,0.655,114
762,CHI,2019-01-29,117,@,BRK,0,240,47,94,0.5,38,66,0.576,9,28,0.321,14,19,0.737,117,42,94,0.447,32,59,0.542,10,35,0.286,28,40,0.7,122
763,ORL,2019-01-29,117,,OKC,0,240,44,102,0.431,30,61,0.492,14,41,0.341,15,18,0.833,117,49,91,0.538,40,70,0.571,9,21,0.429,19,26,0.731,126
764,OKC,2019-01-19,117,@,PHI,1,240,41,93,0.441,29,62,0.468,12,31,0.387,23,26,0.885,117,38,81,0.469,27,49,0.551,11,32,0.344,28,39,0.718,115
765,MIA,2019-01-19,117,@,CHI,1,240,45,79,0.57,32,47,0.681,13,32,0.406,14,23,0.609,117,35,89,0.393,23,62,0.371,12,27,0.444,21,26,0.808,103
766,BRK,2019-01-18,117,@,ORL,1,240,44,97,0.454,25,51,0.49,19,46,0.413,10,15,0.667,117,47,94,0.5,37,68,0.544,10,26,0.385,11,14,0.786,115
767,BOS,2019-01-16,117,,TOR,1,240,46,92,0.5,32,62,0.516,14,30,0.467,11,13,0.846,117,41,92,0.446,34,63,0.54,7,29,0.241,19,21,0.905,108
768,LAC,2019-01-14,117,,NOP,0,240,41,86,0.477,23,50,0.46,18,36,0.5,17,24,0.708,117,46,105,0.438,38,80,0.475,8,25,0.32,21,28,0.75,121
769,OKC,2019-01-08,117,,MIN,0,240,43,85,0.506,31,55,0.564,12,30,0.4,19,26,0.731,117,38,90,0.422,27,59,0.458,11,31,0.355,32,40,0.8,119
770,BRK,2019-01-06,117,@,CHI,1,240,42,83,0.506,26,37,0.703,16,46,0.348,17,22,0.773,117,41,88,0.466,34,70,0.486,7,18,0.389,11,15,0.733,100
771,UTA,2019-01-04,117,@,CLE,1,240,42,82,0.512,28,47,0.596,14,35,0.4,19,22,0.864,117,32,82,0.39,21,61,0.344,11,21,0.524,16,17,0.941,91
772,DEN,2019-01-03,117,@,SAC,1,240,41,89,0.461,27,50,0.54,14,39,0.359,21,30,0.7,117,45,90,0.5,32,59,0.542,13,31,0.419,10,15,0.667,113
773,MIA,2019-01-02,117,@,CLE,1,240,44,86,0.512,28,55,0.509,16,31,0.516,13,17,0.765,117,34,75,0.453,21,44,0.477,13,31,0.419,11,13,0.846,92
774,SAC,2018-12-27,117,,LAL,1,240,45,101,0.446,35,72,0.486,10,29,0.345,17,21,0.81,117,45,88,0.511,35,63,0.556,10,25,0.4,16,23,0.696,116
775,UTA,2018-12-25,117,,POR,1,240,46,83,0.554,33,54,0.611,13,29,0.448,12,23,0.522,117,35,89,0.393,26,66,0.394,9,23,0.391,17,26,0.654,96
776,NOP,2018-12-23,117,@,SAC,0,240,44,94,0.468,38,68,0.559,6,26,0.231,23,28,0.821,117,42,100,0.42,28,69,0.406,14,31,0.452,24,33,0.727,122
777,PHI,2018-12-07,117,@,DET,1,240,44,90,0.489,35,58,0.603,9,32,0.281,20,21,0.952,117,37,89,0.416,30,61,0.492,7,28,0.25,30,37,0.811,111
778,ATL,2018-12-05,117,,WAS,0,240,41,92,0.446,29,54,0.537,12,38,0.316,23,31,0.742,117,46,95,0.484,34,57,0.596,12,38,0.316,27,32,0.844,131
779,PHI,2018-11-28,117,,NYK,1,240,47,87,0.54,35,62,0.565,12,25,0.48,11,16,0.688,117,32,92,0.348,26,63,0.413,6,29,0.207,21,22,0.955,91
780,DEN,2018-11-27,117,,LAL,1,240,47,97,0.485,38,72,0.528,9,25,0.36,14,15,0.933,117,34,87,0.391,29,52,0.558,5,35,0.143,12,18,0.667,85
781,GSW,2018-11-24,117,,SAC,1,240,41,88,0.466,31,54,0.574,10,34,0.294,25,29,0.862,117,42,97,0.433,31,69,0.449,11,28,0.393,21,29,0.724,116
782,CLE,2018-11-24,117,,HOU,1,240,44,90,0.489,37,68,0.544,7,22,0.318,22,29,0.759,117,37,74,0.5,22,35,0.629,15,39,0.385,19,28,0.679,108
783,NYK,2018-11-21,117,@,BOS,1,240,44,89,0.494,29,59,0.492,15,30,0.5,14,17,0.824,117,38,97,0.392,28,64,0.438,10,33,0.303,23,32,0.719,109
784,CHO,2018-11-19,117,,BOS,1,240,43,89,0.483,28,48,0.583,15,41,0.366,16,22,0.727,117,45,89,0.506,36,57,0.632,9,32,0.281,13,18,0.722,112
785,SAC,2018-11-19,117,,OKC,1,240,45,102,0.441,29,64,0.453,16,38,0.421,11,17,0.647,117,45,108,0.417,33,67,0.493,12,41,0.293,11,16,0.688,113
786,NYK,2018-11-18,117,@,ORL,0,240,40,87,0.46,32,63,0.508,8,24,0.333,29,35,0.829,117,48,84,0.571,35,52,0.673,13,32,0.406,22,26,0.846,131
787,LAL,2018-11-17,117,@,ORL,0,240,43,90,0.478,33,60,0.55,10,30,0.333,21,25,0.84,117,50,93,0.538,39,61,0.639,11,32,0.344,19,23,0.826,130
788,POR,2018-11-14,117,@,LAL,0,240,41,93,0.441,27,60,0.45,14,33,0.424,21,23,0.913,117,44,93,0.473,29,61,0.475,15,32,0.469,23,26,0.885,126
789,WAS,2018-11-12,117,,ORL,1,240,40,79,0.506,27,46,0.587,13,33,0.394,24,33,0.727,117,43,89,0.483,28,59,0.475,15,30,0.5,8,11,0.727,109
790,ORL,2018-11-09,117,,WAS,1,240,44,86,0.512,31,55,0.564,13,31,0.419,16,19,0.842,117,42,82,0.512,31,55,0.564,11,27,0.407,13,19,0.684,108
791,UTA,2018-11-07,117,,DAL,1,240,43,89,0.483,30,52,0.577,13,37,0.351,18,26,0.692,117,29,73,0.397,21,49,0.429,8,24,0.333,36,40,0.9,102
792,GSW,2018-11-05,117,,MEM,1,240,41,81,0.506,28,57,0.491,13,24,0.542,22,23,0.957,117,38,83,0.458,29,56,0.518,9,27,0.333,16,21,0.762,101
793,ORL,2018-11-04,117,@,SAS,1,240,46,91,0.505,34,59,0.576,12,32,0.375,13,18,0.722,117,38,88,0.432,26,53,0.491,12,35,0.343,22,25,0.88,110
794,BOS,2018-11-01,117,,MIL,1,240,41,92,0.446,17,37,0.459,24,55,0.436,11,13,0.846,117,41,85,0.482,32,56,0.571,9,29,0.31,22,30,0.733,113
795,OKC,2018-10-28,117,,PHO,1,240,43,85,0.506,36,61,0.59,7,24,0.292,24,35,0.686,117,38,86,0.442,30,59,0.508,8,27,0.296,26,27,0.963,110
796,MEM,2018-10-27,117,,PHO,1,240,44,79,0.557,35,53,0.66,9,26,0.346,20,22,0.909,117,36,78,0.462,27,45,0.6,9,33,0.273,15,19,0.789,96
797,NOP,2018-10-26,117,,BRK,1,240,44,98,0.449,35,75,0.467,9,23,0.391,20,26,0.769,117,43,98,0.439,24,58,0.414,19,40,0.475,10,15,0.667,115
798,TOR,2018-10-20,117,@,WAS,1,240,39,88,0.443,29,59,0.492,10,29,0.345,29,36,0.806,117,37,89,0.416,24,50,0.48,13,39,0.333,26,32,0.813,113
799,ATL,2018-10-19,117,@,MEM,0,240,41,83,0.494,27,53,0.509,14,30,0.467,21,36,0.583,117,44,81,0.543,31,55,0.564,13,26,0.5,30,43,0.698,131
800,SAC,2018-10-17,117,,UTA,0,240,49,95,0.516,42,76,0.553,7,19,0.368,12,18,0.667,117,41,79,0.519,28,52,0.538,13,27,0.481,28,38,0.737,123
801,MIL,2019-04-10,116,,OKC,0,240,43,100,0.43,28,54,0.519,15,46,0.326,15,21,0.714,116,48,99,0.485,25,45,0.556,23,54,0.426,8,13,0.615,127
802,BOS,2019-04-09,116,@,WAS,1,240,45,99,0.455,30,55,0.545,15,44,0.341,11,23,0.478,116,41,97,0.423,27,58,0.466,14,39,0.359,14,18,0.778,110
803,ORL,2019-04-07,116,@,BOS,1,240,41,90,0.456,29,57,0.509,12,33,0.364,22,22,1.0,116,42,89,0.472,30,58,0.517,12,31,0.387,12,14,0.857,108
804,PHI,2019-04-06,116,@,CHI,1,240,46,88,0.523,37,61,0.607,9,27,0.333,15,26,0.577,116,38,89,0.427,30,64,0.469,8,25,0.32,12,15,0.8,96
805,POR,2019-04-03,116,,MEM,1,240,48,94,0.511,38,63,0.603,10,31,0.323,10,16,0.625,116,31,80,0.388,20,47,0.426,11,33,0.333,16,19,0.842,89
806,GSW,2019-04-02,116,,DEN,1,240,50,92,0.543,37,58,0.638,13,34,0.382,3,8,0.375,116,36,96,0.375,29,66,0.439,7,30,0.233,23,29,0.793,102
807,IND,2019-03-30,116,,ORL,0,240,48,90,0.533,39,66,0.591,9,24,0.375,11,17,0.647,116,47,92,0.511,32,54,0.593,15,38,0.395,12,14,0.857,121
808,SAS,2019-03-28,116,,CLE,1,240,45,85,0.529,31,52,0.596,14,33,0.424,12,17,0.706,116,45,92,0.489,33,63,0.524,12,29,0.414,8,10,0.8,110
809,BOS,2019-03-26,116,@,CLE,1,240,46,91,0.505,36,66,0.545,10,25,0.4,14,19,0.737,116,39,80,0.488,30,52,0.577,9,28,0.321,19,25,0.76,106
810,SAS,2019-03-26,116,@,CHO,0,265,44,108,0.407,31,69,0.449,13,39,0.333,15,21,0.714,116,46,100,0.46,33,58,0.569,13,42,0.31,20,28,0.714,125
811,MIL,2019-03-22,116,,MIA,1,240,43,85,0.506,26,51,0.51,17,34,0.5,13,20,0.65,116,32,85,0.376,21,48,0.438,11,37,0.297,12,23,0.522,87
812,OKC,2019-03-22,116,@,TOR,1,240,42,94,0.447,22,51,0.431,20,43,0.465,12,14,0.857,116,39,78,0.5,26,53,0.491,13,25,0.52,18,21,0.857,109
