Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
11,SAS,2019-12-23,145,@,MEM,1,240,60,89,0.674,45,65,0.692,15,24,0.625,10,14,0.714,145,45,96,0.469,30,59,0.508,15,37,0.405,10,16,0.625,115
12,ATL,2020-03-09,143,,CHO,1,290,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138
13,NYK,2019-12-17,143,,ATL,1,240,53,95,0.558,40,67,0.597,13,28,0.464,24,31,0.774,143,45,99,0.455,30,56,0.536,15,43,0.349,15,20,0.75,120
14,DAL,2019-11-22,143,,CLE,1,240,58,100,0.58,38,63,0.603,20,37,0.541,7,9,0.778,143,37,86,0.43,25,57,0.439,12,29,0.414,15,17,0.882,101
15,MIN,2020-02-08,142,,LAC,1,240,52,95,0.547,26,51,0.51,26,44,0.591,12,18,0.667,142,41,86,0.477,32,60,0.533,9,26,0.346,24,29,0.828,115
16,LAL,2019-12-08,142,,MIN,1,240,55,94,0.585,41,63,0.651,14,31,0.452,18,20,0.9,142,44,84,0.524,29,47,0.617,15,37,0.405,22,26,0.846,125
17,DAL,2019-11-20,142,,GSW,1,240,51,90,0.567,29,52,0.558,22,38,0.579,18,23,0.783,142,35,90,0.389,27,63,0.429,8,27,0.296,16,25,0.64,94
18,ATL,2020-02-28,141,,BRK,1,240,50,97,0.515,31,58,0.534,19,39,0.487,22,30,0.733,141,42,92,0.457,24,46,0.522,18,46,0.391,16,21,0.762,118
19,BOS,2020-02-13,141,,LAC,1,290,45,103,0.437,27,60,0.45,18,43,0.419,33,40,0.825,141,46,110,0.418,35,75,0.467,11,35,0.314,30,37,0.811,133
20,DAL,2019-12-28,141,@,GSW,1,240,48,92,0.522,24,41,0.585,24,51,0.471,21,21,1.0,141,45,93,0.484,27,54,0.5,18,39,0.462,13,17,0.765,121
21,PHI,2019-12-07,141,,CLE,1,240,57,90,0.633,46,64,0.719,11,26,0.423,16,23,0.696,141,36,96,0.375,27,61,0.443,9,35,0.257,13,17,0.765,94
22,LAC,2019-10-24,141,@,GSW,1,240,50,80,0.625,32,48,0.667,18,32,0.563,23,30,0.767,141,39,99,0.394,24,57,0.421,15,42,0.357,29,30,0.967,122
23,SAC,2020-08-06,140,,NOP,1,240,50,93,0.538,34,60,0.567,16,33,0.485,24,33,0.727,140,47,82,0.573,33,48,0.688,14,34,0.412,17,23,0.739,125
24,POR,2020-07-31,140,,MEM,1,265,49,91,0.538,36,61,0.59,13,30,0.433,29,34,0.853,140,42,93,0.452,29,52,0.558,13,41,0.317,38,50,0.76,135
25,PHO,2020-03-08,140,,MIL,1,240,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131
26,HOU,2020-02-26,140,,MEM,1,240,52,93,0.559,29,43,0.674,23,50,0.46,13,15,0.867,140,43,108,0.398,30,69,0.435,13,39,0.333,13,21,0.619,112
27,ATL,2020-02-09,140,,NYK,1,290,49,108,0.454,35,68,0.515,14,40,0.35,28,31,0.903,140,52,110,0.473,39,76,0.513,13,34,0.382,18,25,0.72,135
28,OKC,2020-01-24,140,,ATL,1,240,50,86,0.581,36,61,0.59,14,25,0.56,26,34,0.765,140,42,92,0.457,31,56,0.554,11,36,0.306,16,20,0.8,111
29,TOR,2020-01-17,140,,WAS,1,240,52,91,0.571,30,48,0.625,22,43,0.512,14,16,0.875,140,40,89,0.449,25,54,0.463,15,35,0.429,16,23,0.696,111
30,BOS,2020-01-11,140,,NOP,1,240,55,100,0.55,41,71,0.577,14,29,0.483,16,18,0.889,140,40,100,0.4,26,55,0.473,14,45,0.311,11,18,0.611,105
31,MEM,2020-01-04,140,@,LAC,1,240,49,96,0.51,31,57,0.544,18,39,0.462,24,28,0.857,140,45,101,0.446,38,71,0.535,7,30,0.233,17,22,0.773,114
32,WAS,2019-11-27,140,@,PHO,1,240,51,89,0.573,32,54,0.593,19,35,0.543,19,20,0.95,140,48,93,0.516,33,55,0.6,15,38,0.395,21,24,0.875,132
33,BOS,2019-11-13,140,,WAS,1,240,49,96,0.51,33,60,0.55,16,36,0.444,26,29,0.897,140,50,96,0.521,39,67,0.582,11,29,0.379,22,27,0.815,133
34,BRK,2020-03-06,139,,SAS,1,240,51,96,0.531,36,60,0.6,15,36,0.417,22,31,0.71,139,43,92,0.467,33,58,0.569,10,34,0.294,24,27,0.889,120
35,MIN,2020-03-03,139,@,NOP,1,240,54,97,0.557,40,63,0.635,14,34,0.412,17,20,0.85,139,52,100,0.52,38,61,0.623,14,39,0.359,16,27,0.593,134
36,DAL,2020-02-24,139,,MIN,1,240,51,101,0.505,35,57,0.614,16,44,0.364,21,28,0.75,139,42,95,0.442,27,53,0.509,15,42,0.357,24,34,0.706,123
37,NYK,2020-02-03,139,@,CLE,1,265,57,102,0.559,47,76,0.618,10,26,0.385,15,21,0.714,139,52,92,0.565,34,57,0.596,18,35,0.514,12,18,0.667,134
38,NOP,2020-01-31,139,,MEM,1,240,51,95,0.537,36,61,0.59,15,34,0.441,22,26,0.846,139,45,96,0.469,39,65,0.6,6,31,0.194,15,26,0.577,111
39,POR,2020-01-26,139,,IND,1,240,49,90,0.544,29,55,0.527,20,35,0.571,21,25,0.84,139,48,93,0.516,35,65,0.538,13,28,0.464,20,21,0.952,129
40,BOS,2020-01-20,139,,LAL,1,240,52,93,0.559,36,59,0.61,16,34,0.471,19,29,0.655,139,39,89,0.438,32,63,0.508,7,26,0.269,22,29,0.759,107
41,HOU,2020-01-11,139,,MIN,1,240,49,95,0.516,31,50,0.62,18,45,0.4,23,29,0.793,139,36,95,0.379,23,47,0.489,13,48,0.271,24,36,0.667,109
42,HOU,2019-12-21,139,@,PHO,1,240,51,87,0.586,32,46,0.696,19,41,0.463,18,23,0.783,139,47,91,0.516,39,63,0.619,8,28,0.286,23,30,0.767,125
43,OKC,2019-12-06,139,,MIN,1,265,49,88,0.557,44,70,0.629,5,18,0.278,36,40,0.9,139,50,96,0.521,37,58,0.638,13,38,0.342,14,20,0.7,127
44,PHO,2019-12-05,139,@,NOP,1,265,50,106,0.472,36,70,0.514,14,36,0.389,25,27,0.926,139,44,87,0.506,27,46,0.587,17,41,0.415,27,35,0.771,132
45,CHO,2020-03-09,138,@,ATL,0,290,49,104,0.471,30,56,0.536,19,48,0.396,21,23,0.913,138,53,96,0.552,32,53,0.604,21,43,0.488,16,27,0.593,143
46,NOP,2020-02-11,138,,POR,1,240,49,92,0.533,35,58,0.603,14,34,0.412,26,32,0.813,138,44,93,0.473,37,64,0.578,7,29,0.241,22,28,0.786,117
47,NOP,2020-01-16,138,,UTA,1,265,51,93,0.548,40,67,0.597,11,26,0.423,25,35,0.714,138,46,100,0.46,31,61,0.508,15,39,0.385,25,32,0.781,132
48,WAS,2019-11-20,138,,SAS,1,240,54,92,0.587,36,62,0.581,18,30,0.6,12,15,0.8,138,49,93,0.527,37,61,0.607,12,32,0.375,22,29,0.759,132
49,PHO,2019-11-10,138,,BRK,1,240,52,99,0.525,33,57,0.579,19,42,0.452,15,19,0.789,138,44,91,0.484,36,57,0.632,8,34,0.235,16,17,0.941,112
50,DAL,2019-11-09,138,@,MEM,1,240,52,97,0.536,34,55,0.618,18,42,0.429,16,20,0.8,138,50,95,0.526,38,59,0.644,12,36,0.333,10,14,0.714,122
51,MIL,2020-02-24,137,@,WAS,1,265,49,86,0.57,32,49,0.653,17,37,0.459,22,27,0.815,137,47,98,0.48,32,63,0.508,15,35,0.429,25,33,0.758,134
52,TOR,2020-02-10,137,,MIN,1,240,51,89,0.573,34,56,0.607,17,33,0.515,18,23,0.783,137,39,86,0.453,21,46,0.457,18,40,0.45,30,35,0.857,126
53,MIA,2020-02-03,137,,PHI,1,240,48,85,0.565,32,53,0.604,16,32,0.5,25,30,0.833,137,36,83,0.434,23,45,0.511,13,38,0.342,21,25,0.84,106
54,MIL,2019-11-30,137,,CHO,1,240,54,96,0.563,34,52,0.654,20,44,0.455,9,15,0.6,137,37,101,0.366,22,56,0.393,15,45,0.333,7,8,0.875,96
55,DAL,2019-11-24,137,@,HOU,1,240,49,102,0.48,32,58,0.552,17,44,0.386,22,28,0.786,137,45,98,0.459,35,54,0.648,10,44,0.227,23,31,0.742,123
56,MIL,2019-11-21,137,,POR,1,240,50,106,0.472,34,63,0.54,16,43,0.372,21,26,0.808,137,50,103,0.485,33,64,0.516,17,39,0.436,12,14,0.857,129
57,WAS,2019-11-15,137,@,MIN,1,240,54,100,0.54,44,72,0.611,10,28,0.357,19,25,0.76,137,42,89,0.472,31,52,0.596,11,37,0.297,21,29,0.724,116
58,MEM,2019-11-06,137,,MIN,1,240,50,88,0.568,38,65,0.585,12,23,0.522,25,30,0.833,137,43,96,0.448,27,51,0.529,16,45,0.356,19,26,0.731,121
59,SAC,2020-08-13,136,@,LAL,1,240,54,95,0.568,33,48,0.688,21,47,0.447,7,12,0.583,136,48,98,0.49,33,63,0.524,15,35,0.429,11,15,0.733,122
60,DAL,2020-08-08,136,,MIL,1,265,48,115,0.417,31,62,0.5,17,53,0.321,23,25,0.92,136,47,99,0.475,32,55,0.582,15,44,0.341,23,34,0.676,132
61,NYK,2020-03-11,136,@,ATL,1,265,50,94,0.532,39,66,0.591,11,28,0.393,25,34,0.735,136,48,106,0.453,34,65,0.523,14,41,0.341,21,26,0.808,131
62,LAC,2020-03-01,136,,PHI,1,240,45,76,0.592,32,52,0.615,13,24,0.542,33,41,0.805,136,48,95,0.505,27,52,0.519,21,43,0.488,13,20,0.65,130
63,ORL,2020-02-28,136,,MIN,1,240,53,98,0.541,41,58,0.707,12,40,0.3,18,22,0.818,136,46,95,0.484,29,51,0.569,17,44,0.386,16,24,0.667,125
64,DET,2020-01-18,136,@,ATL,1,240,51,86,0.593,36,54,0.667,15,32,0.469,19,25,0.76,136,40,93,0.43,30,59,0.508,10,34,0.294,13,15,0.867,103
65,SAS,2019-12-28,136,,DET,1,240,53,93,0.57,35,58,0.603,18,35,0.514,12,15,0.8,136,40,90,0.444,28,54,0.519,12,36,0.333,17,30,0.567,109
66,CHI,2019-12-11,136,,ATL,1,240,54,94,0.574,43,70,0.614,11,24,0.458,17,19,0.895,136,35,83,0.422,22,45,0.489,13,38,0.342,19,26,0.731,102
67,LAL,2019-12-06,136,@,POR,1,240,46,85,0.541,29,49,0.592,17,36,0.472,27,33,0.818,136,39,86,0.453,29,52,0.558,10,34,0.294,25,29,0.862,113
68,POR,2019-11-27,136,,OKC,1,240,49,94,0.521,35,64,0.547,14,30,0.467,24,24,1.0,136,39,88,0.443,28,53,0.528,11,35,0.314,30,38,0.789,119
69,MEM,2020-07-31,135,@,POR,0,265,42,93,0.452,29,52,0.558,13,41,0.317,38,50,0.76,135,49,91,0.538,36,61,0.59,13,30,0.433,29,34,0.853,140
70,HOU,2020-02-20,135,@,GSW,1,240,45,85,0.529,20,36,0.556,25,49,0.51,20,22,0.909,135,44,89,0.494,37,56,0.661,7,33,0.212,10,12,0.833,105
71,ORL,2020-02-10,135,,ATL,1,240,50,95,0.526,32,57,0.561,18,38,0.474,17,22,0.773,135,47,88,0.534,31,51,0.608,16,37,0.432,16,17,0.941,126
72,NYK,2020-02-09,135,@,ATL,0,290,52,110,0.473,39,76,0.513,13,34,0.382,18,25,0.72,135,49,108,0.454,35,68,0.515,14,40,0.35,28,31,0.903,140
73,LAC,2020-01-05,135,,NYK,1,240,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132
74,MIA,2019-12-10,135,,ATL,1,265,53,103,0.515,39,62,0.629,14,41,0.341,15,22,0.682,135,45,95,0.474,25,41,0.61,20,54,0.37,11,18,0.611,121
75,LAC,2019-12-08,135,@,WAS,1,240,50,96,0.521,35,56,0.625,15,40,0.375,20,27,0.741,135,40,88,0.455,26,55,0.473,14,33,0.424,25,30,0.833,119
76,SAS,2019-12-03,135,,HOU,1,290,50,106,0.472,37,76,0.487,13,30,0.433,22,32,0.688,135,42,111,0.378,27,60,0.45,15,51,0.294,34,36,0.944,133
77,MIL,2019-11-20,135,@,ATL,1,240,46,87,0.529,29,44,0.659,17,43,0.395,26,34,0.765,135,44,96,0.458,30,65,0.462,14,31,0.452,25,31,0.806,127
78,BOS,2019-11-09,135,@,SAS,1,240,48,94,0.511,34,57,0.596,14,37,0.378,25,28,0.893,135,39,99,0.394,25,69,0.362,14,30,0.467,23,30,0.767,115
79,BRK,2019-11-04,135,,NOP,1,240,49,92,0.533,33,51,0.647,16,41,0.39,21,28,0.75,135,48,97,0.495,35,65,0.538,13,32,0.406,16,21,0.762,125
80,PHI,2020-08-14,134,@,HOU,1,240,49,87,0.563,31,49,0.633,18,38,0.474,18,22,0.818,134,35,80,0.438,23,32,0.719,12,48,0.25,14,16,0.875,96
81,POR,2020-08-13,134,@,BRK,1,240,50,104,0.481,37,65,0.569,13,39,0.333,21,24,0.875,134,53,96,0.552,39,63,0.619,14,33,0.424,13,19,0.684,133
82,POR,2020-08-11,134,@,DAL,1,240,46,98,0.469,31,60,0.517,15,38,0.395,27,29,0.931,134,42,81,0.519,22,37,0.595,20,44,0.455,27,33,0.818,131
83,DEN,2020-08-08,134,,UTA,1,290,51,108,0.472,42,71,0.592,9,37,0.243,23,30,0.767,134,47,105,0.448,25,50,0.5,22,55,0.4,16,22,0.727,132
84,NOP,2020-03-03,134,,MIN,0,240,52,100,0.52,38,61,0.623,14,39,0.359,16,27,0.593,134,54,97,0.557,40,63,0.635,14,34,0.412,17,20,0.85,139
85,WAS,2020-02-24,134,,MIL,0,265,47,98,0.48,32,63,0.508,15,35,0.429,25,33,0.758,134,49,86,0.57,32,49,0.653,17,37,0.459,22,27,0.815,137
86,CLE,2020-02-03,134,,NYK,0,265,52,92,0.565,34,57,0.596,18,35,0.514,12,18,0.667,134,57,102,0.559,47,76,0.618,10,26,0.385,15,21,0.714,139
87,MIA,2020-01-22,134,,WAS,1,265,43,85,0.506,26,52,0.5,17,33,0.515,31,36,0.861,134,50,99,0.505,37,57,0.649,13,42,0.31,16,20,0.8,129
88,DEN,2020-01-16,134,@,GSW,1,265,47,100,0.47,30,65,0.462,17,35,0.486,23,26,0.885,134,42,95,0.442,22,50,0.44,20,45,0.444,27,31,0.871,131
89,MEM,2020-01-10,134,,SAS,1,240,52,100,0.52,36,62,0.581,16,38,0.421,14,16,0.875,134,42,87,0.483,25,47,0.532,17,40,0.425,20,23,0.87,121
90,LAC,2019-12-21,134,@,SAS,1,240,54,99,0.545,42,63,0.667,12,36,0.333,14,19,0.737,134,42,82,0.512,32,54,0.593,10,28,0.357,15,19,0.789,109
91,LAC,2019-11-24,134,,NOP,1,240,46,98,0.469,30,55,0.545,16,43,0.372,26,33,0.788,134,43,98,0.439,30,57,0.526,13,41,0.317,10,18,0.556,109
92,MIL,2019-11-04,134,@,MIN,1,240,50,93,0.538,36,54,0.667,14,39,0.359,20,30,0.667,134,37,103,0.359,24,60,0.4,13,43,0.302,19,22,0.864,106
93,GSW,2019-10-28,134,@,NOP,1,240,51,104,0.49,37,69,0.536,14,35,0.4,18,24,0.75,134,48,103,0.466,33,56,0.589,15,47,0.319,12,22,0.545,123
94,MEM,2019-10-27,134,,BRK,1,265,50,103,0.485,36,70,0.514,14,33,0.424,20,25,0.8,134,44,101,0.436,29,56,0.518,15,45,0.333,30,37,0.811,133
95,BRK,2020-08-13,133,,POR,0,240,53,96,0.552,39,63,0.619,14,33,0.424,13,19,0.684,133,50,104,0.481,37,65,0.569,13,39,0.333,21,24,0.875,134
96,ORL,2020-08-13,133,,NOP,1,240,48,84,0.571,33,56,0.589,15,28,0.536,22,30,0.733,133,48,87,0.552,38,53,0.717,10,34,0.294,21,27,0.778,127
97,SAC,2020-03-03,133,,WAS,1,240,50,89,0.562,37,60,0.617,13,29,0.448,20,24,0.833,133,41,80,0.513,25,42,0.595,16,38,0.421,28,34,0.824,126
98,DEN,2020-03-01,133,,TOR,1,240,47,83,0.566,29,47,0.617,18,36,0.5,21,30,0.7,133,41,89,0.461,31,51,0.608,10,38,0.263,26,29,0.897,118
99,MIL,2020-02-28,133,,OKC,1,240,50,100,0.5,29,55,0.527,21,45,0.467,12,14,0.857,133,33,91,0.363,27,56,0.482,6,35,0.171,14,20,0.7,86
100,LAC,2020-02-13,133,@,BOS,0,290,46,110,0.418,35,75,0.467,11,35,0.314,30,37,0.811,133,45,103,0.437,27,60,0.45,18,43,0.419,33,40,0.825,141
101,LAC,2020-02-09,133,@,CLE,1,240,53,93,0.57,41,57,0.719,12,36,0.333,15,20,0.75,133,35,95,0.368,28,62,0.452,7,33,0.212,15,22,0.682,92
102,BRK,2020-01-31,133,,CHI,1,240,50,80,0.625,35,49,0.714,15,31,0.484,18,25,0.72,133,42,86,0.488,30,52,0.577,12,34,0.353,22,26,0.846,118
103,PHO,2020-01-28,133,@,DAL,1,240,51,86,0.593,39,58,0.672,12,28,0.429,19,21,0.905,133,37,83,0.446,30,50,0.6,7,33,0.212,23,27,0.852,104
104,SAC,2020-01-27,133,@,MIN,1,265,44,88,0.5,26,48,0.542,18,40,0.45,27,34,0.794,133,43,89,0.483,20,43,0.465,23,46,0.5,20,33,0.606,129
105,WAS,2020-01-26,133,@,ATL,0,240,42,88,0.477,31,55,0.564,11,33,0.333,38,42,0.905,133,54,93,0.581,39,58,0.672,15,35,0.429,29,34,0.853,152
106,DAL,2020-01-23,133,@,POR,1,240,48,93,0.516,26,46,0.565,22,47,0.468,15,24,0.625,133,46,91,0.505,25,52,0.481,21,39,0.538,12,15,0.8,125
107,LAC,2020-01-18,133,@,NOP,1,240,46,93,0.495,36,62,0.581,10,31,0.323,31,39,0.795,133,46,86,0.535,31,45,0.689,15,41,0.366,23,36,0.639,130
108,TOR,2019-12-16,133,,CLE,1,240,52,89,0.584,36,57,0.632,16,32,0.5,13,17,0.765,133,44,90,0.489,32,55,0.582,12,35,0.343,13,17,0.765,113
109,WAS,2019-12-16,133,@,DET,1,240,49,88,0.557,31,54,0.574,18,34,0.529,17,21,0.81,133,41,86,0.477,28,47,0.596,13,39,0.333,24,34,0.706,119
110,HOU,2019-12-03,133,@,SAS,0,290,42,111,0.378,27,60,0.45,15,51,0.294,34,36,0.944,133,50,106,0.472,37,76,0.487,13,30,0.433,22,32,0.688,135
111,WAS,2019-11-13,133,@,BOS,0,240,50,96,0.521,39,67,0.582,11,29,0.379,22,27,0.815,133,49,96,0.51,33,60,0.55,16,36,0.444,26,29,0.897,140
112,BRK,2019-10-27,133,@,MEM,0,265,44,101,0.436,29,56,0.518,15,45,0.333,30,37,0.811,133,50,103,0.485,36,70,0.514,14,33,0.424,20,25,0.8,134
113,UTA,2020-08-08,132,@,DEN,0,290,47,105,0.448,25,50,0.5,22,55,0.4,16,22,0.727,132,51,108,0.472,42,71,0.592,9,37,0.243,23,30,0.767,134
114,MIL,2020-08-08,132,@,DAL,0,265,47,99,0.475,32,55,0.582,15,44,0.341,23,34,0.676,132,48,115,0.417,31,62,0.5,17,53,0.321,23,25,0.92,136
115,DEN,2020-08-05,132,@,SAS,1,240,50,91,0.549,36,55,0.655,14,36,0.389,18,21,0.857,132,46,93,0.495,35,63,0.556,11,30,0.367,23,27,0.852,126
116,PHI,2020-08-03,132,,SAS,1,240,46,87,0.529,32,56,0.571,14,31,0.452,26,30,0.867,132,46,93,0.495,34,67,0.507,12,26,0.462,26,29,0.897,130
117,ORL,2020-08-02,132,,SAC,1,240,43,82,0.524,25,44,0.568,18,38,0.474,28,35,0.8,132,45,91,0.495,37,63,0.587,8,28,0.286,18,22,0.818,116
118,CLE,2020-03-08,132,,SAS,1,265,43,94,0.457,30,60,0.5,13,34,0.382,33,45,0.733,132,43,98,0.439,33,72,0.458,10,26,0.385,33,36,0.917,129
119,ORL,2020-03-06,132,@,MIN,1,240,51,84,0.607,44,63,0.698,7,21,0.333,23,31,0.742,132,46,98,0.469,36,61,0.59,10,37,0.27,16,20,0.8,118
120,LAC,2020-02-28,132,,DEN,1,240,48,89,0.539,30,50,0.6,18,39,0.462,18,20,0.9,132,41,91,0.451,32,66,0.485,9,25,0.36,12,16,0.75,103
121,UTA,2020-01-16,132,@,NOP,0,265,46,100,0.46,31,61,0.508,15,39,0.385,25,32,0.781,132,51,93,0.548,40,67,0.597,11,26,0.423,25,35,0.714,138
122,NYK,2020-01-05,132,@,LAC,0,240,48,84,0.571,36,61,0.59,12,23,0.522,24,37,0.649,132,45,83,0.542,27,51,0.529,18,32,0.563,27,33,0.818,135
123,DET,2019-12-26,132,,WAS,1,240,46,86,0.535,27,38,0.711,19,48,0.396,21,26,0.808,132,38,92,0.413,31,68,0.456,7,24,0.292,19,27,0.704,102
124,NOP,2019-12-05,132,,PHO,0,265,44,87,0.506,27,46,0.587,17,41,0.415,27,35,0.771,132,50,106,0.472,36,70,0.514,14,36,0.389,25,27,0.926,139
125,MIL,2019-12-02,132,,NYK,1,240,48,86,0.558,32,51,0.627,16,35,0.457,20,32,0.625,132,28,91,0.308,18,52,0.346,10,39,0.256,22,33,0.667,88
126,DET,2019-12-01,132,,SAS,1,240,52,88,0.591,37,57,0.649,15,31,0.484,13,18,0.722,132,36,88,0.409,29,62,0.468,7,26,0.269,19,22,0.864,98
127,PHO,2019-11-27,132,,WAS,0,240,48,93,0.516,33,55,0.6,15,38,0.395,21,24,0.875,132,51,89,0.573,32,54,0.593,19,35,0.543,19,20,0.95,140
128,SAS,2019-11-20,132,@,WAS,0,240,49,93,0.527,37,61,0.607,12,32,0.375,22,29,0.759,132,54,92,0.587,36,62,0.581,18,30,0.6,12,15,0.8,138
129,TOR,2019-11-18,132,,CHO,1,240,50,97,0.515,30,54,0.556,20,43,0.465,12,15,0.8,132,33,78,0.423,18,33,0.545,15,45,0.333,15,24,0.625,96
130,HOU,2019-11-18,132,,POR,1,240,47,100,0.47,30,55,0.545,17,45,0.378,21,26,0.808,132,40,96,0.417,29,60,0.483,11,36,0.306,17,23,0.739,108
131,NOP,2019-11-14,132,,LAC,1,240,47,98,0.48,29,64,0.453,18,34,0.529,20,29,0.69,132,46,84,0.548,35,60,0.583,11,24,0.458,24,31,0.774,127
132,DAL,2020-08-11,131,,POR,0,240,42,81,0.519,22,37,0.595,20,44,0.455,27,33,0.818,131,46,98,0.469,31,60,0.517,15,38,0.395,27,29,0.931,134
133,ATL,2020-03-11,131,,NYK,0,265,48,106,0.453,34,65,0.523,14,41,0.341,21,26,0.808,131,50,94,0.532,39,66,0.591,11,28,0.393,25,34,0.735,136
134,LAC,2020-03-10,131,@,GSW,1,240,46,92,0.5,26,48,0.542,20,44,0.455,19,19,1.0,131,37,79,0.468,26,41,0.634,11,38,0.289,22,27,0.815,107
135,MIL,2020-03-08,131,@,PHO,0,240,51,95,0.537,38,62,0.613,13,33,0.394,16,21,0.762,131,47,85,0.553,28,42,0.667,19,43,0.442,27,31,0.871,140
136,PHO,2020-02-24,131,@,UTA,1,240,49,87,0.563,37,67,0.552,12,20,0.6,21,24,0.875,131,32,68,0.471,22,42,0.524,10,26,0.385,37,43,0.86,111
137,OKC,2020-02-23,131,,SAS,1,240,50,87,0.575,40,65,0.615,10,22,0.455,21,24,0.875,131,38,103,0.369,27,65,0.415,11,38,0.289,16,19,0.842,103
138,GSW,2020-02-01,131,@,CLE,1,240,48,90,0.533,30,55,0.545,18,35,0.514,17,19,0.895,131,41,95,0.432,25,51,0.49,16,44,0.364,14,14,1.0,112
139,WAS,2020-01-28,131,@,MIL,0,240,44,94,0.468,30,62,0.484,14,32,0.438,29,34,0.853,131,50,90,0.556,31,53,0.585,19,37,0.514,32,35,0.914,151
140,HOU,2020-01-24,131,@,MIN,1,240,47,91,0.516,36,59,0.61,11,32,0.344,26,31,0.839,131,48,98,0.49,37,66,0.561,11,32,0.344,17,20,0.85,124
141,GSW,2020-01-16,131,,DEN,0,265,42,95,0.442,22,50,0.44,20,45,0.444,27,31,0.871,131,47,100,0.47,30,65,0.462,17,35,0.486,23,26,0.885,134
142,DEN,2019-11-17,131,@,MEM,1,240,49,89,0.551,31,57,0.544,18,32,0.563,15,23,0.652,131,39,84,0.464,23,48,0.479,16,36,0.444,20,24,0.833,114
143,DAL,2019-11-03,131,@,CLE,1,240,50,94,0.532,30,53,0.566,20,41,0.488,11,13,0.846,131,39,96,0.406,21,48,0.438,18,48,0.375,15,22,0.682,111
144,MIN,2019-11-02,131,@,WAS,1,240,51,94,0.543,34,55,0.618,17,39,0.436,12,17,0.706,131,37,95,0.389,25,60,0.417,12,35,0.343,23,27,0.852,109
145,MIA,2019-10-26,131,@,MIL,1,265,46,101,0.455,30,57,0.526,16,44,0.364,23,36,0.639,131,41,94,0.436,24,40,0.6,17,54,0.315,27,35,0.771,126
146,PHO,2020-08-11,130,@,PHI,1,240,49,89,0.551,37,61,0.607,12,28,0.429,20,21,0.952,130,46,93,0.495,31,60,0.517,15,33,0.455,10,14,0.714,117
147,MIL,2020-08-06,130,,MIA,1,240,41,78,0.526,26,41,0.634,15,37,0.405,33,38,0.868,130,35,83,0.422,14,37,0.378,21,46,0.457,25,27,0.926,116
148,SAS,2020-08-03,130,@,PHI,0,240,46,93,0.495,34,67,0.507,12,26,0.462,26,29,0.897,130,46,87,0.529,32,56,0.571,14,31,0.452,26,30,0.867,132
