Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
348,NYK,2024-01-27,125,,MIA,1,240,45,87,0.517,28,54,0.519,17,33,0.515,18,26,0.692,125,41,88,0.466,27,51,0.529,14,37,0.378,13,16,0.813,109
349,MIN,2024-01-22,125,,CHO,0,240,44,84,0.524,26,43,0.605,18,41,0.439,19,25,0.76,125,50,88,0.568,36,51,0.706,14,37,0.378,14,18,0.778,128
350,LAC,2024-01-21,125,,BRK,1,240,42,83,0.506,29,57,0.509,13,26,0.5,28,33,0.848,125,44,90,0.489,30,51,0.588,14,39,0.359,12,16,0.75,114
351,CHI,2024-01-20,125,,MEM,1,240,47,91,0.516,33,58,0.569,14,33,0.424,17,21,0.81,125,32,75,0.427,19,33,0.576,13,42,0.31,19,23,0.826,96
352,DAL,2024-01-15,125,,NOP,1,240,39,85,0.459,21,42,0.5,18,43,0.419,29,35,0.829,125,41,81,0.506,34,58,0.586,7,23,0.304,31,41,0.756,120
353,LAL,2024-01-13,125,@,UTA,0,240,46,92,0.5,33,63,0.524,13,29,0.448,20,24,0.833,125,42,93,0.452,30,56,0.536,12,37,0.324,36,39,0.923,132
354,DEN,2024-01-12,125,,NOP,1,240,50,90,0.556,36,57,0.632,14,33,0.424,11,15,0.733,125,42,89,0.472,29,56,0.518,13,33,0.394,16,22,0.727,113
355,MIL,2024-01-04,125,@,SAS,1,240,49,92,0.533,37,58,0.638,12,34,0.353,15,19,0.789,125,46,95,0.484,32,55,0.582,14,40,0.35,15,17,0.882,121
356,MEM,2023-12-23,125,@,ATL,1,240,50,97,0.515,39,64,0.609,11,33,0.333,14,22,0.636,125,45,96,0.469,32,53,0.604,13,43,0.302,16,20,0.8,119
357,UTA,2023-12-18,125,,BRK,1,240,45,91,0.495,31,57,0.544,14,34,0.412,21,24,0.875,125,39,90,0.433,23,51,0.451,16,39,0.41,14,20,0.7,108
358,SAC,2023-12-16,125,,UTA,1,240,46,85,0.541,24,40,0.6,22,45,0.489,11,15,0.733,125,38,86,0.442,26,49,0.531,12,37,0.324,16,21,0.762,104
359,ATL,2023-12-15,125,@,TOR,1,240,52,101,0.515,36,60,0.6,16,41,0.39,5,6,0.833,125,40,77,0.519,30,46,0.652,10,31,0.323,14,25,0.56,104
360,LAL,2023-12-12,125,@,DAL,0,240,49,91,0.538,34,62,0.548,15,29,0.517,12,18,0.667,125,44,89,0.494,23,46,0.5,21,43,0.488,18,21,0.857,127
361,PHI,2023-12-08,125,,ATL,1,240,42,87,0.483,31,57,0.544,11,30,0.367,30,37,0.811,125,41,104,0.394,28,65,0.431,13,39,0.333,19,21,0.905,114
362,DAL,2023-12-08,125,@,POR,1,240,47,91,0.516,35,52,0.673,12,39,0.308,19,22,0.864,125,39,105,0.371,21,52,0.404,18,53,0.34,16,18,0.889,112
363,WAS,2023-12-01,125,@,ORL,0,240,45,89,0.506,32,61,0.525,13,28,0.464,22,31,0.71,125,46,89,0.517,34,58,0.586,12,31,0.387,26,33,0.788,130
364,BOS,2023-12-01,125,,PHI,1,240,39,77,0.506,23,44,0.523,16,33,0.485,31,36,0.861,125,43,94,0.457,27,59,0.458,16,35,0.457,17,23,0.739,119
365,DAL,2023-11-18,125,@,MIL,0,240,51,103,0.495,35,56,0.625,16,47,0.34,7,10,0.7,125,49,94,0.521,32,49,0.653,17,45,0.378,17,20,0.85,132
366,SAC,2023-11-15,125,@,LAL,1,240,48,96,0.5,32,52,0.615,16,44,0.364,13,17,0.765,125,42,83,0.506,31,54,0.574,11,29,0.379,15,19,0.789,110
367,BRK,2023-11-06,125,,MIL,0,240,49,101,0.485,33,56,0.589,16,45,0.356,11,13,0.846,125,46,96,0.479,30,48,0.625,16,48,0.333,21,24,0.875,129
368,CHO,2023-11-04,125,@,IND,1,240,47,88,0.534,39,68,0.574,8,20,0.4,23,23,1.0,125,45,93,0.484,23,48,0.479,22,45,0.489,12,16,0.75,124
369,DEN,2023-11-03,125,,DAL,1,240,49,93,0.527,36,63,0.571,13,30,0.433,14,19,0.737,125,41,86,0.477,24,44,0.545,17,42,0.405,15,17,0.882,114
370,NOP,2023-11-02,125,,DET,1,240,39,80,0.488,25,48,0.521,14,32,0.438,33,35,0.943,125,41,94,0.436,28,56,0.5,13,38,0.342,21,26,0.808,116
371,LAC,2023-11-01,125,@,LAL,0,265,47,99,0.475,33,65,0.508,14,34,0.412,17,27,0.63,125,46,90,0.511,35,58,0.603,11,32,0.344,27,36,0.75,130
372,DAL,2023-10-30,125,@,MEM,1,240,42,84,0.5,19,37,0.514,23,47,0.489,18,24,0.75,125,42,92,0.457,28,55,0.509,14,37,0.378,12,20,0.6,110
373,IND,2023-10-28,125,@,CLE,1,240,48,98,0.49,33,60,0.55,15,38,0.395,14,17,0.824,125,43,99,0.434,31,68,0.456,12,31,0.387,15,24,0.625,113
374,DAL,2023-10-27,125,,BRK,1,240,44,91,0.484,29,55,0.527,15,36,0.417,22,28,0.786,125,45,92,0.489,24,49,0.49,21,43,0.488,9,10,0.9,120
375,UTA,2024-02-06,124,,OKC,1,240,46,89,0.517,32,54,0.593,14,35,0.4,18,20,0.9,124,43,90,0.478,24,53,0.453,19,37,0.514,12,18,0.667,117
376,LAL,2024-02-05,124,@,CHO,1,240,50,89,0.562,42,55,0.764,8,34,0.235,16,19,0.842,124,47,96,0.49,34,64,0.531,13,32,0.406,11,14,0.786,118
377,UTA,2024-02-01,124,,PHI,0,240,45,87,0.517,33,51,0.647,12,36,0.333,22,25,0.88,124,47,94,0.5,33,62,0.532,14,32,0.438,19,21,0.905,127
378,IND,2024-01-30,124,@,BOS,0,240,50,108,0.463,38,69,0.551,12,39,0.308,12,15,0.8,124,47,87,0.54,30,51,0.588,17,36,0.472,18,22,0.818,129
379,UTA,2024-01-23,124,@,NOP,0,240,43,92,0.467,31,56,0.554,12,36,0.333,26,32,0.813,124,60,104,0.577,37,58,0.638,23,46,0.5,10,15,0.667,153
380,PHI,2024-01-19,124,@,ORL,1,240,42,87,0.483,29,57,0.509,13,30,0.433,27,29,0.931,124,37,78,0.474,27,55,0.491,10,23,0.435,25,27,0.926,109
381,CHO,2024-01-19,124,,SAS,1,240,47,84,0.56,31,55,0.564,16,29,0.552,14,16,0.875,124,47,84,0.56,32,52,0.615,15,32,0.469,11,17,0.647,120
382,MIN,2024-01-17,124,@,DET,1,240,47,93,0.505,32,63,0.508,15,30,0.5,15,21,0.714,124,46,89,0.517,34,58,0.586,12,31,0.387,13,19,0.684,117
383,PHI,2024-01-15,124,,HOU,1,240,40,83,0.482,25,52,0.481,15,31,0.484,29,34,0.853,124,44,88,0.5,36,61,0.59,8,27,0.296,19,32,0.594,115
384,NYK,2024-01-11,124,@,DAL,0,240,44,89,0.494,30,47,0.638,14,42,0.333,22,28,0.786,124,44,88,0.5,27,47,0.574,17,41,0.415,23,30,0.767,128
385,CHI,2024-01-10,124,,HOU,1,265,42,95,0.442,23,48,0.479,19,47,0.404,21,25,0.84,124,48,101,0.475,37,56,0.661,11,45,0.244,12,20,0.6,119
386,UTA,2024-01-10,124,,DEN,1,240,46,83,0.554,33,50,0.66,13,33,0.394,19,23,0.826,124,37,81,0.457,24,48,0.5,13,33,0.394,24,28,0.857,111
387,BRK,2024-01-05,124,,OKC,1,240,41,91,0.451,27,52,0.519,14,39,0.359,28,33,0.848,124,45,84,0.536,36,53,0.679,9,31,0.29,16,24,0.667,115
388,TOR,2024-01-01,124,,CLE,1,240,42,87,0.483,31,57,0.544,11,30,0.367,29,40,0.725,124,43,89,0.483,31,53,0.585,12,36,0.333,23,26,0.885,121
389,OKC,2023-12-31,124,,BRK,1,240,45,83,0.542,27,50,0.54,18,33,0.545,16,20,0.8,124,38,100,0.38,26,54,0.481,12,46,0.261,20,31,0.645,108
390,CHI,2023-12-20,124,,LAL,1,240,48,88,0.545,30,54,0.556,18,34,0.529,10,11,0.909,124,42,94,0.447,30,57,0.526,12,37,0.324,12,15,0.8,108
391,CLE,2023-12-20,124,,UTA,1,240,45,96,0.469,22,45,0.489,23,51,0.451,11,16,0.688,124,40,78,0.513,27,48,0.563,13,30,0.433,23,28,0.821,116
392,DET,2023-12-18,124,@,ATL,0,240,48,94,0.511,39,72,0.542,9,22,0.409,19,27,0.704,124,46,85,0.541,30,49,0.612,16,36,0.444,22,27,0.815,130
393,GSW,2023-12-16,124,,BRK,1,240,44,91,0.484,27,59,0.458,17,32,0.531,19,20,0.95,124,45,93,0.484,28,50,0.56,17,43,0.395,13,15,0.867,120
394,PHI,2023-12-15,124,,DET,1,240,41,98,0.418,27,61,0.443,14,37,0.378,28,31,0.903,124,35,81,0.432,31,60,0.517,4,21,0.19,18,23,0.783,92
395,CHI,2023-12-14,124,@,MIA,1,240,45,93,0.484,31,57,0.544,14,36,0.389,20,30,0.667,124,37,80,0.463,22,46,0.478,15,34,0.441,27,35,0.771,116
396,DEN,2023-12-14,124,,BRK,1,240,47,99,0.475,35,63,0.556,12,36,0.333,18,21,0.857,124,39,95,0.411,31,65,0.477,8,30,0.267,15,20,0.75,101
397,BRK,2023-12-08,124,,WAS,1,240,50,104,0.481,40,71,0.563,10,33,0.303,14,18,0.778,124,38,91,0.418,32,58,0.552,6,33,0.182,15,21,0.714,97
398,CHI,2023-12-02,124,,NOP,1,240,48,88,0.545,31,48,0.646,17,40,0.425,11,15,0.733,124,41,82,0.5,33,57,0.579,8,25,0.32,28,35,0.8,118
399,NOP,2023-11-29,124,,PHI,1,240,42,78,0.538,32,48,0.667,10,30,0.333,30,34,0.882,124,42,81,0.519,28,47,0.596,14,34,0.412,16,18,0.889,114
400,HOU,2023-11-29,124,@,DEN,0,240,47,86,0.547,31,45,0.689,16,41,0.39,14,19,0.737,124,48,95,0.505,29,52,0.558,19,43,0.442,19,26,0.731,134
401,SAC,2023-11-28,124,,GSW,1,240,41,91,0.451,26,47,0.553,15,44,0.341,27,42,0.643,124,40,83,0.482,23,42,0.548,17,41,0.415,26,30,0.867,123
402,MIA,2023-11-28,124,,MIL,0,240,48,94,0.511,34,64,0.531,14,30,0.467,14,21,0.667,124,47,88,0.534,34,53,0.642,13,35,0.371,24,27,0.889,131
403,BOS,2023-11-28,124,,CHI,1,240,47,90,0.522,26,41,0.634,21,49,0.429,9,12,0.75,124,39,90,0.433,30,62,0.484,9,28,0.321,10,18,0.556,97
404,SAC,2023-11-24,124,@,MIN,1,240,49,100,0.49,32,65,0.492,17,35,0.486,9,11,0.818,124,36,82,0.439,24,49,0.49,12,33,0.364,27,29,0.931,111
405,ORL,2023-11-22,124,,DEN,1,240,44,81,0.543,34,52,0.654,10,29,0.345,26,30,0.867,124,44,93,0.473,29,58,0.5,15,35,0.429,16,21,0.762,119
406,LAC,2023-11-20,124,@,SAS,1,240,45,95,0.474,33,59,0.559,12,36,0.333,22,25,0.88,124,39,90,0.433,29,52,0.558,10,38,0.263,11,14,0.786,99
407,BRK,2023-11-14,124,,ORL,1,240,46,85,0.541,27,46,0.587,19,39,0.487,13,20,0.65,124,36,82,0.439,20,36,0.556,16,46,0.348,16,21,0.762,104
408,NOP,2023-11-12,124,,DAL,0,240,47,92,0.511,30,56,0.536,17,36,0.472,13,22,0.591,124,50,102,0.49,30,49,0.612,20,53,0.377,16,21,0.762,136
409,CHO,2023-11-10,124,@,WAS,1,240,50,110,0.455,44,82,0.537,6,28,0.214,18,28,0.643,124,43,88,0.489,29,50,0.58,14,38,0.368,17,20,0.85,117
410,MIL,2023-11-09,124,@,IND,0,240,46,87,0.529,37,60,0.617,9,27,0.333,23,26,0.885,124,44,92,0.478,24,44,0.545,20,48,0.417,18,20,0.9,126
411,DAL,2023-11-05,124,,CHO,1,240,43,91,0.473,29,49,0.592,14,42,0.333,24,32,0.75,124,49,99,0.495,41,69,0.594,8,30,0.267,12,21,0.571,118
412,IND,2023-11-04,124,,CHO,0,240,45,93,0.484,23,48,0.479,22,45,0.489,12,16,0.75,124,47,88,0.534,39,68,0.574,8,20,0.4,23,23,1.0,125
413,BOS,2023-11-04,124,@,BRK,1,240,43,90,0.478,28,45,0.622,15,45,0.333,23,27,0.852,124,43,100,0.43,26,48,0.542,17,52,0.327,11,17,0.647,114
414,OKC,2023-10-30,124,,DET,1,240,44,83,0.53,31,54,0.574,13,29,0.448,23,28,0.821,124,39,91,0.429,24,63,0.381,15,28,0.536,19,24,0.792,112
415,OKC,2023-10-25,124,@,CHI,1,240,45,82,0.549,26,43,0.605,19,39,0.487,15,18,0.833,124,39,94,0.415,27,52,0.519,12,42,0.286,14,18,0.778,104
416,TOR,2024-02-07,123,@,CHO,1,240,43,81,0.531,26,48,0.542,17,33,0.515,20,24,0.833,123,44,90,0.489,28,51,0.549,16,39,0.41,13,20,0.65,117
417,NYK,2024-02-06,123,,MEM,1,240,48,86,0.558,37,59,0.627,11,27,0.407,16,20,0.8,123,41,80,0.513,20,43,0.465,21,37,0.568,10,16,0.625,113
418,MIN,2024-02-06,123,@,CHI,0,265,42,92,0.457,22,47,0.468,20,45,0.444,19,26,0.731,123,45,93,0.484,33,63,0.524,12,30,0.4,27,32,0.844,129
419,UTA,2024-02-04,123,,MIL,1,240,43,89,0.483,26,45,0.578,17,44,0.386,20,24,0.833,123,39,84,0.464,24,43,0.558,15,41,0.366,15,25,0.6,108
420,SAC,2024-02-03,123,@,CHI,1,240,42,84,0.5,27,45,0.6,15,39,0.385,24,29,0.828,123,42,91,0.462,31,57,0.544,11,34,0.324,20,22,0.909,115
421,UTA,2024-01-25,123,@,WAS,1,240,50,97,0.515,37,66,0.561,13,31,0.419,10,12,0.833,123,43,88,0.489,36,58,0.621,7,30,0.233,15,20,0.75,108
422,SAS,2024-01-22,123,@,PHI,0,240,43,93,0.462,30,52,0.577,13,41,0.317,24,27,0.889,123,48,97,0.495,43,77,0.558,5,20,0.25,32,40,0.8,133
423,PHO,2024-01-19,123,@,NOP,1,240,46,93,0.495,31,52,0.596,15,41,0.366,16,21,0.762,123,41,93,0.441,31,51,0.608,10,42,0.238,17,23,0.739,109
424,SAC,2024-01-10,123,@,CHO,1,240,46,89,0.517,33,54,0.611,13,35,0.371,18,23,0.783,123,35,87,0.402,19,49,0.388,16,38,0.421,12,16,0.75,98
425,BOS,2024-01-02,123,@,OKC,0,240,42,92,0.457,27,52,0.519,15,40,0.375,24,29,0.828,123,48,91,0.527,30,51,0.588,18,40,0.45,13,17,0.765,127
426,SAC,2023-12-31,123,@,MEM,1,240,47,92,0.511,31,59,0.525,16,33,0.485,13,17,0.765,123,30,82,0.366,18,42,0.429,12,40,0.3,20,28,0.714,92
427,IND,2023-12-26,123,@,HOU,1,240,43,82,0.524,24,39,0.615,19,43,0.442,18,21,0.857,123,47,97,0.485,42,73,0.575,5,24,0.208,18,22,0.818,117
428,NOP,2023-12-21,123,@,CLE,1,240,47,86,0.547,32,51,0.627,15,35,0.429,14,16,0.875,123,41,87,0.471,24,43,0.558,17,44,0.386,5,8,0.625,104
429,IND,2023-12-15,123,@,WAS,0,240,48,107,0.449,33,67,0.493,15,40,0.375,12,16,0.75,123,52,92,0.565,39,65,0.6,13,27,0.481,20,26,0.769,137
430,OKC,2023-12-14,123,@,SAC,0,240,44,102,0.431,33,66,0.5,11,36,0.306,24,27,0.889,123,47,95,0.495,29,50,0.58,18,45,0.4,16,21,0.762,128
431,DET,2023-12-11,123,,IND,0,240,45,81,0.556,35,52,0.673,10,29,0.345,23,30,0.767,123,52,92,0.565,39,61,0.639,13,31,0.419,14,19,0.737,131
432,ORL,2023-12-08,123,,DET,1,240,49,89,0.551,39,63,0.619,10,26,0.385,15,19,0.789,123,34,81,0.42,28,51,0.549,6,30,0.2,17,24,0.708,91
433,NYK,2023-12-08,123,@,BOS,0,240,44,88,0.5,29,51,0.569,15,37,0.405,20,27,0.741,123,48,91,0.527,29,44,0.659,19,47,0.404,18,21,0.857,133
434,SAC,2023-12-02,123,,DEN,1,240,48,99,0.485,32,65,0.492,16,34,0.471,11,15,0.733,123,49,99,0.495,43,74,0.581,6,25,0.24,13,20,0.65,117
435,MIN,2023-12-02,123,@,CHO,1,240,43,84,0.512,32,53,0.604,11,31,0.355,26,30,0.867,123,44,91,0.484,32,66,0.485,12,25,0.48,17,19,0.895,117
436,GSW,2023-11-28,123,@,SAC,0,240,40,83,0.482,23,42,0.548,17,41,0.415,26,30,0.867,123,41,91,0.451,26,47,0.553,15,44,0.341,27,42,0.643,124
437,OKC,2023-11-25,123,,PHI,0,240,43,98,0.439,27,55,0.491,16,43,0.372,21,26,0.808,123,38,83,0.458,24,42,0.571,14,41,0.341,37,45,0.822,127
438,PHO,2023-11-22,123,,GSW,1,240,34,76,0.447,23,48,0.479,11,28,0.393,44,52,0.846,123,43,90,0.478,33,58,0.569,10,32,0.313,19,29,0.655,115
439,GSW,2023-11-18,123,,OKC,0,265,44,97,0.454,26,51,0.51,18,46,0.391,17,21,0.81,123,52,100,0.52,44,77,0.571,8,23,0.348,18,20,0.9,130
440,OKC,2023-11-14,123,,SAS,1,240,46,89,0.517,31,50,0.62,15,39,0.385,16,20,0.8,123,36,93,0.387,27,63,0.429,9,30,0.3,6,9,0.667,87
441,TOR,2023-11-05,123,@,SAS,1,265,44,97,0.454,25,49,0.51,19,48,0.396,16,26,0.615,123,48,96,0.5,38,64,0.594,10,32,0.313,10,13,0.769,116
442,ATL,2023-11-04,123,@,NOP,1,240,45,93,0.484,31,52,0.596,14,41,0.341,19,24,0.792,123,40,84,0.476,32,53,0.604,8,31,0.258,17,21,0.81,105
443,DEN,2023-11-04,123,,CHI,1,240,42,81,0.519,26,45,0.578,16,36,0.444,23,30,0.767,123,39,86,0.453,32,60,0.533,7,26,0.269,16,23,0.696,101
444,MIN,2023-11-04,123,,UTA,1,240,45,81,0.556,36,57,0.632,9,24,0.375,24,31,0.774,123,35,91,0.385,23,48,0.479,12,43,0.279,13,17,0.765,95
445,LAC,2023-10-29,123,,SAS,1,240,47,91,0.516,31,49,0.633,16,42,0.381,13,21,0.619,123,30,80,0.375,19,47,0.404,11,33,0.333,12,16,0.75,83
446,LAC,2023-10-25,123,,POR,1,240,47,90,0.522,31,56,0.554,16,34,0.471,13,16,0.813,123,44,93,0.473,34,61,0.557,10,32,0.313,13,17,0.765,111
447,IND,2024-02-02,122,,SAC,0,240,46,85,0.541,36,56,0.643,10,29,0.345,20,24,0.833,122,51,90,0.567,38,56,0.679,13,34,0.382,18,28,0.643,133
448,LAL,2024-01-30,122,@,ATL,0,240,48,90,0.533,36,57,0.632,12,33,0.364,14,25,0.56,122,53,101,0.525,37,63,0.587,16,38,0.421,16,18,0.889,138
449,CHO,2024-01-27,122,,UTA,0,240,47,92,0.511,34,60,0.567,13,32,0.406,15,21,0.714,122,52,93,0.559,35,52,0.673,17,41,0.415,13,17,0.765,134
450,NYK,2024-01-25,122,,DEN,1,240,45,85,0.529,30,47,0.638,15,38,0.395,17,20,0.85,122,34,84,0.405,29,58,0.5,5,26,0.192,11,13,0.846,84
451,PHI,2024-01-25,122,@,IND,0,240,42,87,0.483,35,58,0.603,7,29,0.241,31,43,0.721,122,53,93,0.57,41,65,0.631,12,28,0.429,16,21,0.762,134
452,SAC,2024-01-22,122,,ATL,1,240,43,93,0.462,31,55,0.564,12,38,0.316,24,27,0.889,122,36,93,0.387,22,53,0.415,14,40,0.35,21,27,0.778,107
453,MIL,2024-01-22,122,@,DET,1,240,42,94,0.447,32,55,0.582,10,39,0.256,28,34,0.824,122,40,89,0.449,30,59,0.508,10,30,0.333,23,29,0.793,113
454,CHI,2024-01-13,122,@,SAS,1,240,46,90,0.511,31,56,0.554,15,34,0.441,15,20,0.75,122,39,95,0.411,21,49,0.429,18,46,0.391,20,23,0.87,116
455,MIN,2024-01-05,122,@,HOU,1,240,46,88,0.523,32,55,0.582,14,33,0.424,16,20,0.8,122,36,90,0.4,24,58,0.414,12,32,0.375,11,15,0.733,95
456,ORL,2024-01-05,122,@,DEN,1,240,41,82,0.5,24,46,0.522,17,36,0.472,23,34,0.676,122,48,95,0.505,39,62,0.629,9,33,0.273,15,19,0.789,120
457,PHO,2024-01-03,122,,LAC,0,240,42,79,0.532,27,44,0.614,15,35,0.429,23,26,0.885,122,42,76,0.553,24,42,0.571,18,34,0.529,29,32,0.906,131
458,IND,2024-01-01,122,@,MIL,1,240,43,97,0.443,38,62,0.613,5,35,0.143,31,38,0.816,122,41,93,0.441,31,53,0.585,10,40,0.25,21,26,0.808,113
459,GSW,2023-12-30,122,,DAL,0,240,47,103,0.456,28,55,0.509,19,48,0.396,9,13,0.692,122,49,88,0.557,33,48,0.688,16,40,0.4,18,22,0.818,132
460,DET,2023-12-28,122,@,BOS,0,265,48,101,0.475,34,58,0.586,14,43,0.326,12,19,0.632,122,48,99,0.485,37,60,0.617,11,39,0.282,21,25,0.84,128
461,BRK,2023-12-27,122,,MIL,0,240,45,101,0.446,38,69,0.551,7,32,0.219,25,29,0.862,122,52,89,0.584,29,38,0.763,23,51,0.451,17,23,0.739,144
462,MIL,2023-12-25,122,@,NYK,0,240,45,95,0.474,32,53,0.604,13,42,0.31,19,24,0.792,122,50,92,0.543,42,66,0.636,8,26,0.308,21,26,0.808,129
463,MIA,2023-12-22,122,,ATL,1,240,40,86,0.465,23,47,0.489,17,39,0.436,25,30,0.833,122,42,96,0.438,23,42,0.548,19,54,0.352,10,14,0.714,113
464,HOU,2023-12-22,122,,DAL,1,240,46,95,0.484,35,57,0.614,11,38,0.289,19,23,0.826,122,35,101,0.347,28,61,0.459,7,40,0.175,19,26,0.731,96
465,DEN,2023-12-22,122,@,BRK,1,240,45,87,0.517,34,61,0.557,11,26,0.423,21,25,0.84,122,43,89,0.483,30,56,0.536,13,33,0.394,18,26,0.692,117
466,NYK,2023-12-16,122,@,LAC,0,240,44,94,0.468,33,59,0.559,11,35,0.314,23,26,0.885,122,50,88,0.568,34,55,0.618,16,33,0.485,28,34,0.824,144
467,PHO,2023-12-15,122,,NYK,0,240,47,90,0.522,36,62,0.581,11,28,0.393,17,21,0.81,122,49,82,0.598,32,53,0.604,17,29,0.586,24,28,0.857,139
468,UTA,2023-12-14,122,@,POR,1,240,49,92,0.533,38,59,0.644,11,33,0.333,13,14,0.929,122,43,103,0.417,27,58,0.466,16,45,0.356,12,18,0.667,114
469,WAS,2023-12-13,122,,NOP,0,240,42,82,0.512,23,38,0.605,19,44,0.432,19,24,0.792,122,50,96,0.521,34,62,0.548,16,34,0.471,26,30,0.867,142
470,LAL,2023-12-13,122,@,SAS,1,240,49,91,0.538,35,56,0.625,14,35,0.4,10,17,0.588,122,45,96,0.469,29,59,0.492,16,37,0.432,13,18,0.722,119
471,ATL,2023-12-11,122,,DEN,0,240,44,96,0.458,27,52,0.519,17,44,0.386,17,18,0.944,122,47,88,0.534,35,59,0.593,12,29,0.414,23,29,0.793,129
472,NYK,2023-12-05,122,@,MIL,0,240,43,87,0.494,36,64,0.563,7,23,0.304,29,33,0.879,122,55,91,0.604,32,53,0.604,23,38,0.605,13,19,0.684,146
473,IND,2023-12-04,122,,BOS,1,240,43,94,0.457,24,54,0.444,19,40,0.475,17,21,0.81,122,46,97,0.474,34,56,0.607,12,41,0.293,8,12,0.667,112
474,CLE,2023-11-21,122,@,PHI,1,265,46,94,0.489,37,69,0.536,9,25,0.36,21,25,0.84,122,40,96,0.417,29,61,0.475,11,35,0.314,28,34,0.824,119
475,NYK,2023-11-18,122,@,CHO,1,240,46,91,0.505,30,54,0.556,16,37,0.432,14,19,0.737,122,40,82,0.488,23,47,0.489,17,35,0.486,11,13,0.846,108
476,MIA,2023-11-16,122,,BRK,1,240,42,81,0.519,27,46,0.587,15,35,0.429,23,24,0.958,122,40,85,0.471,26,49,0.531,14,36,0.389,21,27,0.778,115
477,LAL,2023-11-10,122,@,PHO,1,240,42,84,0.5,30,57,0.526,12,27,0.444,26,34,0.765,122,42,94,0.447,27,57,0.474,15,37,0.405,20,27,0.741,119
478,MIN,2023-11-08,122,,NOP,1,240,45,82,0.549,30,45,0.667,15,37,0.405,17,24,0.708,122,36,93,0.387,28,65,0.431,8,28,0.286,21,22,0.955,101
479,HOU,2023-11-06,122,,SAC,1,240,43,75,0.573,28,44,0.636,15,31,0.484,21,27,0.778,122,36,81,0.444,22,41,0.537,14,40,0.35,11,20,0.55,97
480,MIL,2023-10-30,122,,MIA,1,240,44,87,0.506,32,50,0.64,12,37,0.324,22,30,0.733,122,41,86,0.477,28,52,0.538,13,34,0.382,19,20,0.95,114
481,GSW,2023-10-27,122,@,SAC,1,240,48,87,0.552,34,55,0.618,14,32,0.438,12,14,0.857,122,41,94,0.436,29,54,0.537,12,40,0.3,20,29,0.69,114
482,HOU,2023-10-27,122,@,SAS,0,265,52,100,0.52,44,68,0.647,8,32,0.25,10,20,0.5,122,46,94,0.489,33,52,0.635,13,42,0.31,21,28,0.75,126
483,MIA,2024-02-06,121,,ORL,1,240,47,87,0.54,34,51,0.667,13,36,0.361,14,18,0.778,121,35,80,0.438,25,45,0.556,10,35,0.286,15,21,0.714,95
484,PHI,2024-02-03,121,,BRK,0,240,44,96,0.458,32,67,0.478,12,29,0.414,21,27,0.778,121,49,95,0.516,29,44,0.659,20,51,0.392,18,23,0.783,136
485,GSW,2024-02-02,121,@,MEM,1,240,46,83,0.554,35,54,0.648,11,29,0.379,18,22,0.818,121,35,87,0.402,21,41,0.512,14,46,0.304,17,24,0.708,101
486,DET,2024-01-31,121,@,CLE,0,240,45,81,0.556,29,50,0.58,16,31,0.516,15,19,0.789,121,47,89,0.528,35,54,0.648,12,35,0.343,22,23,0.957,128
487,MIN,2024-01-31,121,,DAL,1,240,45,80,0.563,32,50,0.64,13,30,0.433,18,30,0.6,121,31,76,0.408,25,47,0.532,6,29,0.207,19,26,0.731,87
488,SAC,2024-01-18,121,,IND,0,240,44,85,0.518,29,48,0.604,15,37,0.405,18,32,0.563,121,49,89,0.551,36,56,0.643,13,33,0.394,15,19,0.789,126
489,TOR,2024-01-17,121,,MIA,1,240,45,88,0.511,25,50,0.5,20,38,0.526,11,18,0.611,121,41,90,0.456,35,62,0.565,6,28,0.214,9,12,0.75,97
490,DEN,2024-01-16,121,@,PHI,0,240,45,89,0.506,33,60,0.55,12,29,0.414,19,25,0.76,121,43,76,0.566,28,45,0.622,15,31,0.484,25,34,0.735,126
491,MEM,2024-01-07,121,@,PHO,1,240,43,97,0.443,26,48,0.542,17,49,0.347,18,24,0.75,121,46,102,0.451,38,74,0.514,8,28,0.286,15,22,0.682,115
492,NYK,2024-01-06,121,@,WAS,1,240,43,87,0.494,29,51,0.569,14,36,0.389,21,24,0.875,121,40,85,0.471,27,48,0.563,13,37,0.351,12,20,0.6,105
493,SAS,2024-01-04,121,,MIL,0,240,46,95,0.484,32,55,0.582,14,40,0.35,15,17,0.882,121,49,92,0.533,37,58,0.638,12,34,0.353,15,19,0.789,125
494,GSW,2024-01-02,121,,ORL,1,240,42,78,0.538,29,43,0.674,13,35,0.371,24,37,0.649,121,41,92,0.446,27,56,0.482,14,36,0.389,19,23,0.826,115
495,CLE,2024-01-01,121,@,TOR,0,240,43,89,0.483,31,53,0.585,12,36,0.333,23,26,0.885,121,42,87,0.483,31,57,0.544,11,30,0.367,29,40,0.725,124
496,LAC,2024-01-01,121,,MIA,1,240,47,80,0.588,33,51,0.647,14,29,0.483,13,14,0.929,121,35,83,0.422,24,49,0.49,11,34,0.324,23,29,0.793,104
