Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
448,HOU,2021-05-14,122,,LAC,1,240,46,86,0.535,32,49,0.653,14,37,0.378,16,22,0.727,122,45,93,0.484,34,58,0.586,11,35,0.314,14,15,0.933,115
449,NOP,2021-05-14,122,@,GSW,0,240,46,99,0.465,35,72,0.486,11,27,0.407,19,28,0.679,122,42,87,0.483,25,48,0.521,17,39,0.436,24,30,0.8,125
450,HOU,2021-05-12,122,@,LAL,0,240,43,85,0.506,25,43,0.581,18,42,0.429,18,27,0.667,122,52,91,0.571,45,71,0.634,7,20,0.35,13,22,0.591,124
451,SAC,2021-05-11,122,,OKC,1,240,44,86,0.512,25,47,0.532,19,39,0.487,15,19,0.789,122,39,84,0.464,30,61,0.492,9,23,0.391,19,28,0.679,106
452,GSW,2021-05-11,122,,PHO,1,240,47,95,0.495,36,55,0.655,11,40,0.275,17,20,0.85,122,41,79,0.519,25,42,0.595,16,37,0.432,18,20,0.9,116
453,CHO,2021-05-07,122,,ORL,1,240,44,89,0.494,35,56,0.625,9,33,0.273,25,33,0.758,122,41,98,0.418,32,68,0.471,9,30,0.3,21,28,0.75,112
454,NYK,2021-05-02,122,@,HOU,1,240,45,86,0.523,27,51,0.529,18,35,0.514,14,16,0.875,122,34,79,0.43,26,44,0.591,8,35,0.229,21,32,0.656,97
455,WAS,2021-04-30,122,@,CLE,1,240,46,92,0.5,38,74,0.514,8,18,0.444,22,26,0.846,122,34,82,0.415,27,49,0.551,7,33,0.212,18,28,0.643,93
456,IND,2021-04-21,122,,OKC,1,240,46,101,0.455,32,61,0.525,14,40,0.35,16,20,0.8,122,48,104,0.462,39,75,0.52,9,29,0.31,11,16,0.688,116
457,NYK,2021-04-18,122,,NOP,1,265,45,95,0.474,34,66,0.515,11,29,0.379,21,24,0.875,122,41,101,0.406,35,74,0.473,6,27,0.222,24,30,0.8,112
458,PHO,2021-04-15,122,,SAC,1,240,48,86,0.558,34,48,0.708,14,38,0.368,12,14,0.857,122,43,78,0.551,29,48,0.604,14,30,0.467,14,19,0.737,114
459,UTA,2021-04-08,122,,POR,1,240,43,95,0.453,31,53,0.585,12,42,0.286,24,27,0.889,122,38,96,0.396,25,48,0.521,13,48,0.271,14,18,0.778,103
460,CHI,2021-04-08,122,@,TOR,1,240,47,87,0.54,35,57,0.614,12,30,0.4,16,18,0.889,122,42,97,0.433,31,63,0.492,11,34,0.324,18,22,0.818,113
461,GSW,2021-04-06,122,,MIL,1,240,46,96,0.479,31,56,0.554,15,40,0.375,15,17,0.882,122,44,86,0.512,30,54,0.556,14,32,0.438,19,22,0.864,121
462,NOP,2021-04-04,122,@,HOU,1,240,42,91,0.462,26,54,0.481,16,37,0.432,22,35,0.629,122,41,89,0.461,25,49,0.51,16,40,0.4,17,24,0.708,115
463,PHI,2021-04-03,122,,MIN,1,240,41,81,0.506,29,53,0.547,12,28,0.429,28,37,0.757,122,35,78,0.449,23,42,0.548,12,36,0.333,31,36,0.861,113
464,POR,2021-03-28,122,@,TOR,1,240,46,97,0.474,36,63,0.571,10,34,0.294,20,24,0.833,122,39,87,0.448,25,45,0.556,14,42,0.333,25,33,0.758,117
465,LAC,2021-03-27,122,,PHI,1,240,45,85,0.529,34,59,0.576,11,26,0.423,21,27,0.778,122,39,77,0.506,29,51,0.569,10,26,0.385,24,33,0.727,112
466,BOS,2021-03-26,122,@,MIL,1,240,43,88,0.489,21,41,0.512,22,47,0.468,14,16,0.875,122,44,99,0.444,25,52,0.481,19,47,0.404,7,11,0.636,114
467,MIA,2021-03-25,122,,POR,0,240,47,84,0.56,31,50,0.62,16,34,0.471,12,13,0.923,122,44,92,0.478,24,46,0.522,20,46,0.435,17,19,0.895,125
468,CHO,2021-03-24,122,@,HOU,1,240,41,80,0.513,23,42,0.548,18,38,0.474,22,29,0.759,122,33,86,0.384,17,37,0.459,16,49,0.327,15,22,0.682,97
469,UTA,2021-03-18,122,@,WAS,0,240,44,96,0.458,26,48,0.542,18,48,0.375,16,28,0.571,122,47,86,0.547,40,69,0.58,7,17,0.412,30,38,0.789,131
470,PHO,2021-03-15,122,,MEM,1,240,47,83,0.566,35,53,0.66,12,30,0.4,16,18,0.889,122,38,87,0.437,33,64,0.516,5,23,0.217,18,26,0.692,99
471,CHO,2021-03-15,122,,SAC,1,240,45,94,0.479,33,64,0.516,12,30,0.4,20,25,0.8,122,48,86,0.558,39,55,0.709,9,31,0.29,11,17,0.647,116
472,WAS,2021-03-15,122,,MIL,0,240,44,87,0.506,28,49,0.571,16,38,0.421,18,24,0.75,122,52,94,0.553,41,66,0.621,11,28,0.393,18,19,0.947,133
473,MEM,2021-03-14,122,@,OKC,0,240,47,92,0.511,40,70,0.571,7,22,0.318,21,29,0.724,122,42,73,0.575,26,42,0.619,16,31,0.516,28,34,0.824,128
474,IND,2021-03-13,122,@,PHO,1,240,46,87,0.529,33,59,0.559,13,28,0.464,17,21,0.81,122,43,91,0.473,31,60,0.517,12,31,0.387,13,17,0.765,111
475,TOR,2021-02-26,122,,HOU,1,240,40,89,0.449,24,48,0.5,16,41,0.39,26,27,0.963,122,39,91,0.429,23,44,0.523,16,47,0.34,17,20,0.85,111
476,MEM,2021-02-25,122,,LAC,1,240,50,92,0.543,39,73,0.534,11,19,0.579,11,16,0.688,122,34,84,0.405,22,50,0.44,12,34,0.353,14,16,0.875,94
477,CHI,2021-02-20,122,,SAC,1,240,49,82,0.598,38,59,0.644,11,23,0.478,13,15,0.867,122,44,98,0.449,36,69,0.522,8,29,0.276,18,22,0.818,114
478,ATL,2021-02-17,122,@,BOS,1,240,44,77,0.571,36,53,0.679,8,24,0.333,26,31,0.839,122,40,86,0.465,30,55,0.545,10,31,0.323,24,27,0.889,114
479,MEM,2021-02-17,122,,OKC,1,240,42,83,0.506,30,57,0.526,12,26,0.462,26,33,0.788,122,35,78,0.449,16,37,0.432,19,41,0.463,24,28,0.857,113
480,DEN,2021-02-14,122,,LAL,1,240,39,85,0.459,20,38,0.526,19,47,0.404,25,34,0.735,122,40,87,0.46,34,59,0.576,6,28,0.214,19,29,0.655,105
481,SAS,2021-02-14,122,@,CHO,1,240,48,96,0.5,38,62,0.613,10,34,0.294,16,19,0.842,122,45,95,0.474,33,61,0.541,12,34,0.353,8,11,0.727,110
482,DET,2021-02-09,122,,BRK,1,240,47,84,0.56,34,55,0.618,13,29,0.448,15,21,0.714,122,43,86,0.5,32,56,0.571,11,30,0.367,14,16,0.875,111
483,UTA,2021-02-09,122,,BOS,1,240,40,84,0.476,22,36,0.611,18,48,0.375,24,27,0.889,122,38,86,0.442,25,57,0.439,13,29,0.448,19,23,0.826,108
484,MIN,2021-02-08,122,@,DAL,0,240,42,91,0.462,24,49,0.49,18,42,0.429,20,28,0.714,122,45,87,0.517,33,53,0.623,12,34,0.353,25,30,0.833,127
485,MIA,2021-02-05,122,,WAS,1,240,43,86,0.5,27,50,0.54,16,36,0.444,20,23,0.87,122,33,89,0.371,25,56,0.446,8,33,0.242,21,24,0.875,95
486,DAL,2021-02-03,122,@,ATL,1,240,43,93,0.462,30,53,0.566,13,40,0.325,23,25,0.92,122,45,90,0.5,31,52,0.596,14,38,0.368,12,17,0.706,116
487,CHI,2021-01-30,122,,POR,0,240,43,85,0.506,22,40,0.55,21,45,0.467,15,15,1.0,122,45,88,0.511,28,46,0.609,17,42,0.405,16,19,0.842,123
488,CLE,2021-01-27,122,,DET,1,240,47,87,0.54,36,66,0.545,11,21,0.524,17,23,0.739,122,37,82,0.451,26,55,0.473,11,27,0.407,22,29,0.759,107
489,POR,2021-01-25,122,,OKC,0,240,46,98,0.469,32,57,0.561,14,41,0.341,16,21,0.762,122,43,84,0.512,25,44,0.568,18,40,0.45,21,35,0.6,125
490,PHI,2021-01-22,122,,BOS,1,240,45,81,0.556,33,53,0.623,12,28,0.429,20,24,0.833,122,41,90,0.456,29,60,0.483,12,30,0.4,16,20,0.8,110
491,DAL,2021-01-22,122,@,SAS,1,240,45,93,0.484,31,54,0.574,14,39,0.359,18,20,0.9,122,41,89,0.461,29,61,0.475,12,28,0.429,23,30,0.767,117
492,BRK,2021-01-16,122,,ORL,1,240,42,78,0.538,26,43,0.605,16,35,0.457,22,25,0.88,122,44,95,0.463,30,49,0.612,14,46,0.304,13,16,0.813,115
493,BRK,2021-01-12,122,,DEN,1,240,48,79,0.608,32,47,0.681,16,32,0.5,10,15,0.667,122,44,88,0.5,26,51,0.51,18,37,0.486,10,16,0.625,116
494,IND,2021-01-11,122,@,SAC,0,240,47,97,0.485,34,58,0.586,13,39,0.333,15,18,0.833,122,47,84,0.56,32,52,0.615,15,32,0.469,18,23,0.783,127
495,MIN,2021-01-09,122,,SAS,0,265,48,96,0.5,33,66,0.5,15,30,0.5,11,17,0.647,122,44,101,0.436,31,69,0.449,13,32,0.406,24,29,0.828,125
496,BRK,2021-01-07,122,,PHI,1,240,44,97,0.454,29,60,0.483,15,37,0.405,19,29,0.655,122,41,87,0.471,32,61,0.525,9,26,0.346,18,20,0.9,109
497,BRK,2021-01-03,122,,WAS,0,240,40,81,0.494,26,49,0.531,14,32,0.438,28,31,0.903,122,43,104,0.413,31,71,0.437,12,33,0.364,25,34,0.735,123
498,BOS,2021-01-03,122,@,DET,1,240,49,87,0.563,34,54,0.63,15,33,0.455,9,13,0.692,122,41,86,0.477,25,50,0.5,16,36,0.444,22,25,0.88,120
499,POR,2021-01-03,122,@,GSW,0,240,41,98,0.418,27,55,0.491,14,43,0.326,26,33,0.788,122,49,88,0.557,36,54,0.667,13,34,0.382,26,34,0.765,137
500,HOU,2020-12-31,122,,SAC,1,240,45,86,0.523,32,50,0.64,13,36,0.361,19,25,0.76,122,45,96,0.469,34,63,0.54,11,33,0.333,18,24,0.75,119
501,ATL,2020-12-26,122,@,MEM,1,240,38,89,0.427,25,53,0.472,13,36,0.361,33,38,0.868,122,37,93,0.398,24,50,0.48,13,43,0.302,25,29,0.862,112
502,DEN,2020-12-23,122,,SAC,0,265,47,98,0.48,39,69,0.565,8,29,0.276,20,24,0.833,122,45,102,0.441,35,71,0.493,10,31,0.323,24,31,0.774,124
503,BOS,2020-12-23,122,,MIL,1,240,48,101,0.475,30,61,0.492,18,40,0.45,8,11,0.727,122,46,90,0.511,32,55,0.582,14,35,0.4,15,18,0.833,121
504,DAL,2021-05-16,121,@,MIN,0,240,44,91,0.484,28,53,0.528,16,38,0.421,17,20,0.85,121,49,90,0.544,32,50,0.64,17,40,0.425,21,25,0.84,136
505,SAS,2021-05-16,121,,PHO,0,240,50,98,0.51,43,74,0.581,7,24,0.292,14,19,0.737,121,53,104,0.51,40,69,0.58,13,35,0.371,4,4,1.0,123
506,UTA,2021-05-16,121,@,SAC,1,240,41,86,0.477,23,47,0.489,18,39,0.462,21,25,0.84,121,42,90,0.467,33,60,0.55,9,30,0.3,6,10,0.6,99
507,BOS,2021-05-11,121,,MIA,0,240,46,88,0.523,28,51,0.549,18,37,0.486,11,17,0.647,121,48,81,0.593,32,51,0.627,16,30,0.533,17,22,0.773,129
508,CHI,2021-05-07,121,,BOS,1,240,43,99,0.434,25,59,0.424,18,40,0.45,17,18,0.944,121,35,86,0.407,24,47,0.511,11,39,0.282,18,23,0.783,99
509,MIA,2021-05-07,121,,MIN,1,240,44,87,0.506,31,55,0.564,13,32,0.406,20,27,0.741,121,41,85,0.482,31,48,0.646,10,37,0.27,20,30,0.667,112
510,TOR,2021-05-02,121,@,LAL,1,240,42,94,0.447,27,56,0.482,15,38,0.395,22,31,0.71,121,41,85,0.482,30,56,0.536,11,29,0.379,21,31,0.677,114
511,MIA,2021-05-02,121,@,CHO,1,240,45,88,0.511,34,50,0.68,11,38,0.289,20,27,0.741,121,40,81,0.494,26,48,0.542,14,33,0.424,17,22,0.773,111
512,PHO,2021-04-30,121,,UTA,1,240,48,88,0.545,37,55,0.673,11,33,0.333,14,19,0.737,121,35,80,0.438,21,41,0.512,14,39,0.359,16,18,0.889,100
513,DEN,2021-04-29,121,,TOR,1,240,44,93,0.473,32,58,0.552,12,35,0.343,21,26,0.808,121,40,83,0.482,24,51,0.471,16,32,0.5,15,18,0.833,111
514,PHI,2021-04-26,121,,OKC,1,240,47,86,0.547,33,55,0.6,14,31,0.452,13,18,0.722,121,35,78,0.449,28,48,0.583,7,30,0.233,13,23,0.565,90
515,CLE,2021-04-21,121,,CHI,1,240,45,88,0.511,29,52,0.558,16,36,0.444,15,19,0.789,121,39,79,0.494,26,42,0.619,13,37,0.351,14,18,0.778,105
516,SAC,2021-04-18,121,@,DAL,1,240,44,89,0.494,33,65,0.508,11,24,0.458,22,25,0.88,121,39,87,0.448,23,39,0.59,16,48,0.333,13,20,0.65,107
517,WAS,2021-04-17,121,,DET,1,240,50,94,0.532,41,78,0.526,9,16,0.563,12,19,0.632,121,37,84,0.44,28,57,0.491,9,27,0.333,17,23,0.739,100
518,BOS,2021-04-15,121,@,LAL,1,240,48,85,0.565,34,53,0.642,14,32,0.438,11,13,0.846,121,44,98,0.449,32,61,0.525,12,37,0.324,13,19,0.684,113
519,UTA,2021-04-12,121,,WAS,0,240,41,85,0.482,26,49,0.531,15,36,0.417,24,31,0.774,121,47,90,0.522,38,71,0.535,9,19,0.474,22,28,0.786,125
520,MIN,2021-04-11,121,,CHI,1,240,40,81,0.494,24,45,0.533,16,36,0.444,25,25,1.0,121,47,92,0.511,32,54,0.593,15,38,0.395,8,13,0.615,117
521,DEN,2021-04-09,121,,SAS,1,240,43,79,0.544,29,52,0.558,14,27,0.519,21,23,0.913,121,43,93,0.462,34,66,0.515,9,27,0.333,24,28,0.857,119
522,MIL,2021-04-06,121,@,GSW,0,240,44,86,0.512,30,54,0.556,14,32,0.438,19,22,0.864,121,46,96,0.479,31,56,0.554,15,40,0.375,15,17,0.882,122
523,PHO,2021-03-31,121,,CHI,1,240,46,81,0.568,35,56,0.625,11,25,0.44,18,24,0.75,121,43,99,0.434,32,66,0.485,11,33,0.333,19,21,0.905,116
524,MIL,2021-03-24,121,,BOS,1,240,45,90,0.5,28,53,0.528,17,37,0.459,14,20,0.7,121,45,94,0.479,26,47,0.553,19,47,0.404,10,10,1.0,119
525,ORL,2021-03-19,121,,BRK,1,240,43,84,0.512,22,44,0.5,21,40,0.525,14,20,0.7,121,43,91,0.473,33,54,0.611,10,37,0.27,17,23,0.739,113
526,SAC,2021-03-17,121,@,WAS,1,240,41,93,0.441,31,60,0.517,10,33,0.303,29,35,0.829,121,46,94,0.489,42,69,0.609,4,25,0.16,23,28,0.821,119
527,MIN,2021-03-16,121,@,LAL,0,240,47,90,0.522,36,55,0.655,11,35,0.314,16,22,0.727,121,50,87,0.575,37,61,0.607,13,26,0.5,24,28,0.857,137
528,DEN,2021-03-15,121,,IND,1,240,45,97,0.464,30,69,0.435,15,28,0.536,16,19,0.842,121,39,90,0.433,22,48,0.458,17,42,0.405,11,13,0.846,106
529,ATL,2021-03-13,121,,SAC,1,240,43,84,0.512,31,51,0.608,12,33,0.364,23,33,0.697,121,43,98,0.439,36,62,0.581,7,36,0.194,13,16,0.813,106
530,MIN,2021-03-13,121,,POR,0,240,44,86,0.512,34,60,0.567,10,26,0.385,23,31,0.742,121,43,89,0.483,30,49,0.612,13,40,0.325,26,30,0.867,125
531,ATL,2021-03-11,121,@,TOR,1,240,39,90,0.433,24,48,0.5,15,42,0.357,28,35,0.8,121,42,96,0.438,25,59,0.424,17,37,0.459,19,23,0.826,120
532,POR,2021-03-11,121,,PHO,0,240,43,94,0.457,25,51,0.49,18,43,0.419,17,19,0.895,121,49,83,0.59,36,59,0.61,13,24,0.542,16,19,0.842,127
533,BRK,2021-03-11,121,,BOS,1,240,42,88,0.477,23,46,0.5,19,42,0.452,18,22,0.818,121,41,91,0.451,28,51,0.549,13,40,0.325,14,22,0.636,109
534,CHO,2021-02-26,121,@,GSW,0,240,41,89,0.461,24,48,0.5,17,41,0.415,22,32,0.688,121,48,79,0.608,37,55,0.673,11,24,0.458,23,25,0.92,130
535,SAC,2021-02-25,121,@,NYK,0,240,42,85,0.494,30,50,0.6,12,35,0.343,25,33,0.758,121,51,87,0.586,32,51,0.627,19,36,0.528,19,21,0.905,140
536,PHO,2021-02-24,121,,CHO,0,240,44,87,0.506,30,49,0.612,14,38,0.368,19,27,0.704,121,43,88,0.489,30,52,0.577,13,36,0.361,25,27,0.926,124
537,BOS,2021-02-19,121,,ATL,1,240,50,90,0.556,36,55,0.655,14,35,0.4,7,10,0.7,121,38,90,0.422,28,60,0.467,10,30,0.333,23,25,0.92,109
538,POR,2021-02-14,121,@,DAL,1,240,45,85,0.529,27,45,0.6,18,40,0.45,13,19,0.684,121,40,81,0.494,26,40,0.65,14,41,0.341,24,25,0.96,118
539,NYK,2021-02-13,121,,HOU,1,240,45,86,0.523,33,58,0.569,12,28,0.429,19,23,0.826,121,33,88,0.375,25,45,0.556,8,43,0.186,25,30,0.833,99
540,TOR,2021-02-06,121,@,ATL,0,240,41,97,0.423,28,59,0.475,13,38,0.342,26,34,0.765,121,42,74,0.568,23,38,0.605,19,36,0.528,29,33,0.879,132
541,CHO,2021-02-05,121,,UTA,0,240,48,104,0.462,37,69,0.536,11,35,0.314,14,17,0.824,121,48,87,0.552,22,37,0.595,26,50,0.52,16,18,0.889,138
542,POR,2021-02-04,121,@,PHI,1,240,45,98,0.459,32,67,0.478,13,31,0.419,18,23,0.783,121,39,81,0.481,32,54,0.593,7,27,0.259,20,24,0.833,105
543,LAC,2021-02-03,121,@,CLE,1,240,44,79,0.557,24,45,0.533,20,34,0.588,13,17,0.765,121,41,92,0.446,37,82,0.451,4,10,0.4,13,17,0.765,99
544,WAS,2021-02-02,121,,POR,0,240,46,83,0.554,30,43,0.698,16,40,0.4,13,17,0.765,121,44,95,0.463,23,49,0.469,21,46,0.457,23,23,1.0,132
545,MIA,2021-02-01,121,,CHO,0,265,43,91,0.473,24,45,0.533,19,46,0.413,16,25,0.64,121,43,95,0.453,22,54,0.407,21,41,0.512,22,26,0.846,129
546,SAC,2021-01-27,121,@,ORL,1,240,45,92,0.489,31,59,0.525,14,33,0.424,17,26,0.654,121,40,96,0.417,30,70,0.429,10,26,0.385,17,18,0.944,107
547,SAS,2021-01-24,121,,WAS,1,240,48,96,0.5,33,65,0.508,15,31,0.484,10,11,0.909,121,39,92,0.424,25,50,0.5,14,42,0.333,9,14,0.643,101
548,GSW,2021-01-20,121,,SAS,1,240,46,91,0.505,31,53,0.585,15,38,0.395,14,20,0.7,121,35,94,0.372,31,61,0.508,4,33,0.121,25,31,0.806,99
549,MIL,2021-01-11,121,@,ORL,1,240,46,91,0.505,33,56,0.589,13,35,0.371,16,20,0.8,121,39,91,0.429,28,60,0.467,11,31,0.355,10,13,0.769,99
550,LAL,2020-12-30,121,@,SAS,1,240,46,82,0.561,32,56,0.571,14,26,0.538,15,20,0.75,121,40,87,0.46,30,63,0.476,10,24,0.417,17,23,0.739,107
551,LAC,2020-12-25,121,@,DEN,1,240,41,74,0.554,22,36,0.611,19,38,0.5,20,24,0.833,121,37,81,0.457,26,45,0.578,11,36,0.306,23,31,0.742,108
552,MIL,2020-12-23,121,@,BOS,0,240,46,90,0.511,32,55,0.582,14,35,0.4,15,18,0.833,121,48,101,0.475,30,61,0.492,18,40,0.45,8,11,0.727,122
553,IND,2020-12-23,121,,NYK,1,240,46,94,0.489,38,60,0.633,8,34,0.235,21,29,0.724,121,39,85,0.459,27,57,0.474,12,28,0.429,17,23,0.739,107
554,CLE,2020-12-23,121,,CHO,1,240,46,87,0.529,32,57,0.561,14,30,0.467,15,20,0.75,121,45,90,0.5,29,46,0.63,16,44,0.364,8,15,0.533,114
555,MIA,2021-05-16,120,@,DET,1,240,47,84,0.56,34,50,0.68,13,34,0.382,13,20,0.65,120,40,86,0.465,29,51,0.569,11,35,0.314,16,22,0.727,107
556,WAS,2021-05-14,120,,CLE,1,240,41,89,0.461,34,64,0.531,7,25,0.28,31,37,0.838,120,39,84,0.464,29,48,0.604,10,36,0.278,17,21,0.81,105
557,ATL,2021-05-12,120,,WAS,1,240,44,86,0.512,34,53,0.642,10,33,0.303,22,28,0.786,120,45,101,0.446,35,72,0.486,10,29,0.345,16,19,0.842,116
558,DEN,2021-05-07,120,@,UTA,0,240,43,83,0.518,26,45,0.578,17,38,0.447,17,20,0.85,120,43,89,0.483,22,43,0.512,21,46,0.457,20,23,0.87,127
559,CHI,2021-05-06,120,@,CHO,1,240,46,91,0.505,28,54,0.519,18,37,0.486,10,17,0.588,120,38,90,0.422,22,55,0.4,16,35,0.457,7,18,0.389,99
560,OKC,2021-05-02,120,,PHO,0,240,45,92,0.489,32,62,0.516,13,30,0.433,17,24,0.708,120,45,84,0.536,33,53,0.623,12,31,0.387,21,27,0.778,123
561,BOS,2021-04-28,120,,CHO,1,240,44,92,0.478,29,52,0.558,15,40,0.375,17,22,0.773,120,37,87,0.425,24,52,0.462,13,35,0.371,24,32,0.75,111
562,DEN,2021-04-26,120,,MEM,1,240,45,94,0.479,34,61,0.557,11,33,0.333,19,22,0.864,120,34,81,0.42,30,49,0.612,4,32,0.125,24,31,0.774,96
563,NOP,2021-04-26,120,,LAC,1,240,44,82,0.537,29,53,0.547,15,29,0.517,17,26,0.654,120,36,90,0.4,22,45,0.489,14,45,0.311,17,17,1.0,103
564,MEM,2021-04-25,120,@,POR,1,240,42,91,0.462,30,68,0.441,12,23,0.522,24,28,0.857,120,39,105,0.371,25,67,0.373,14,38,0.368,21,25,0.84,113
565,NYK,2021-04-24,120,,TOR,1,240,42,75,0.56,26,44,0.591,16,31,0.516,20,24,0.833,120,36,83,0.434,19,39,0.487,17,44,0.386,14,19,0.737,103
566,SAC,2021-04-20,120,,MIN,0,240,44,97,0.454,26,55,0.473,18,42,0.429,14,16,0.875,120,51,90,0.567,33,47,0.702,18,43,0.419,14,19,0.737,134
567,MIL,2021-04-15,120,@,ATL,1,240,46,95,0.484,30,52,0.577,16,43,0.372,12,17,0.706,120,39,86,0.453,25,52,0.481,14,34,0.412,17,19,0.895,109
568,HOU,2021-04-12,120,@,PHO,0,240,44,87,0.506,27,45,0.6,17,42,0.405,15,19,0.789,120,45,94,0.479,20,49,0.408,25,45,0.556,11,18,0.611,126
569,SAS,2021-04-12,120,@,ORL,1,240,48,93,0.516,38,68,0.559,10,25,0.4,14,18,0.778,120,36,80,0.45,31,60,0.517,5,20,0.25,20,32,0.625,97
570,ATL,2021-04-09,120,,CHI,1,240,47,84,0.56,40,57,0.702,7,27,0.259,19,23,0.826,120,41,86,0.477,28,53,0.528,13,33,0.394,13,14,0.929,108
571,MEM,2021-04-02,120,,MIN,1,240,42,95,0.442,23,56,0.411,19,39,0.487,17,25,0.68,120,38,85,0.447,26,52,0.5,12,33,0.364,20,23,0.87,108
572,DET,2021-04-01,120,,WAS,1,240,45,94,0.479,33,65,0.508,12,29,0.414,18,22,0.818,120,40,85,0.471,35,66,0.53,5,19,0.263,6,19,0.316,91
573,SAS,2021-03-31,120,,SAC,1,240,43,92,0.467,33,66,0.5,10,26,0.385,24,34,0.706,120,39,92,0.424,28,57,0.491,11,35,0.314,17,19,0.895,106
574,BRK,2021-03-31,120,,HOU,1,240,44,90,0.489,31,54,0.574,13,36,0.361,19,19,1.0,120,39,78,0.5,26,38,0.684,13,40,0.325,17,24,0.708,108
575,MEM,2021-03-29,120,@,HOU,1,240,46,85,0.541,35,54,0.648,11,31,0.355,17,24,0.708,120,40,94,0.426,29,52,0.558,11,42,0.262,19,22,0.864,110
576,SAS,2021-03-27,120,,CHI,1,240,46,85,0.541,36,60,0.6,10,25,0.4,18,28,0.643,120,41,95,0.432,33,61,0.541,8,34,0.235,14,18,0.778,104
577,UTA,2021-03-22,120,@,CHI,1,240,45,92,0.489,28,53,0.528,17,39,0.436,13,15,0.867,120,39,96,0.406,33,70,0.471,6,26,0.231,11,12,0.917,95
578,MIL,2021-03-20,120,,SAS,1,240,45,92,0.489,31,54,0.574,14,38,0.368,16,18,0.889,120,46,96,0.479,34,63,0.54,12,33,0.364,9,10,0.9,113
579,TOR,2021-03-11,120,,ATL,0,240,42,96,0.438,25,59,0.424,17,37,0.459,19,23,0.826,120,39,90,0.433,24,48,0.5,15,42,0.357,28,35,0.8,121
580,PHO,2021-03-04,120,,GSW,1,240,49,96,0.51,37,66,0.561,12,30,0.4,10,13,0.769,120,38,88,0.432,26,53,0.491,12,35,0.343,10,16,0.625,98
581,LAL,2021-03-03,120,@,SAC,0,240,49,93,0.527,37,66,0.561,12,27,0.444,10,14,0.714,120,48,80,0.6,36,55,0.655,12,25,0.48,15,19,0.789,123
582,CHI,2021-02-22,120,@,HOU,1,240,49,91,0.538,34,55,0.618,15,36,0.417,7,10,0.7,120,37,96,0.385,24,56,0.429,13,40,0.325,13,19,0.684,100
583,NOP,2021-02-21,120,,BOS,1,265,42,94,0.447,31,58,0.534,11,36,0.306,25,37,0.676,120,39,98,0.398,29,61,0.475,10,37,0.27,27,34,0.794,115
584,DEN,2021-02-19,120,@,CLE,1,240,46,80,0.575,31,49,0.633,15,31,0.484,13,17,0.765,120,39,83,0.47,27,52,0.519,12,31,0.387,13,21,0.619,103
585,GSW,2021-02-19,120,@,ORL,0,240,46,97,0.474,27,55,0.491,19,42,0.452,9,15,0.6,120,46,94,0.489,28,51,0.549,18,43,0.419,14,17,0.824,124
586,GSW,2021-02-17,120,,MIA,1,265,43,95,0.453,25,43,0.581,18,52,0.346,16,21,0.762,120,44,97,0.454,31,61,0.508,13,36,0.361,11,12,0.917,112
587,CHI,2021-02-15,120,@,IND,1,265,44,102,0.431,31,69,0.449,13,33,0.394,19,22,0.864,120,39,92,0.424,30,59,0.508,9,33,0.273,25,31,0.806,112
588,PHO,2021-02-13,120,,PHI,1,240,48,79,0.608,38,54,0.704,10,25,0.4,14,17,0.824,120,38,73,0.521,31,56,0.554,7,17,0.412,28,33,0.848,111
589,CHO,2021-02-12,120,,MIN,1,240,44,90,0.489,31,54,0.574,13,36,0.361,19,19,1.0,120,45,99,0.455,29,58,0.5,16,41,0.39,8,14,0.571,114
590,BOS,2021-02-11,120,,TOR,1,240,39,86,0.453,19,47,0.404,20,39,0.513,22,28,0.786,120,41,83,0.494,32,55,0.582,9,28,0.321,15,19,0.789,106
591,OKC,2021-02-06,120,,MIN,1,240,46,90,0.511,34,57,0.596,12,33,0.364,16,20,0.8,120,47,93,0.505,35,57,0.614,12,36,0.333,12,22,0.545,118
592,LAC,2021-02-02,120,@,BRK,0,240,45,99,0.455,30,63,0.476,15,36,0.417,15,17,0.882,120,45,79,0.57,32,48,0.667,13,31,0.419,21,26,0.808,124
593,UTA,2021-01-29,120,,DAL,1,240,38,87,0.437,18,39,0.462,20,48,0.417,24,26,0.923,120,37,86,0.43,28,53,0.528,9,33,0.273,18,27,0.667,101
594,MIN,2021-01-23,120,,NOP,1,240,39,91,0.429,27,57,0.474,12,34,0.353,30,37,0.811,120,40,87,0.46,30,54,0.556,10,33,0.303,20,28,0.714,110
595,DEN,2021-01-23,120,@,PHO,1,290,40,97,0.412,25,61,0.41,15,36,0.417,25,32,0.781,120,41,102,0.402,25,49,0.51,16,53,0.302,14,18,0.778,112
596,IND,2021-01-22,120,,ORL,1,265,46,93,0.495,34,59,0.576,12,34,0.353,16,18,0.889,120,43,94,0.457,26,57,0.456,17,37,0.459,15,24,0.625,118
597,LAC,2021-01-22,120,,OKC,1,240,43,84,0.512,33,51,0.647,10,33,0.303,24,25,0.96,120,41,87,0.471,27,45,0.6,14,42,0.333,10,13,0.769,106
