Rk,Team,Date,PTS,Unnamed: 4,Opp,Result,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS.1,FG.1,FGA.1,FG%.1,2P.1,2PA.1,2P%.1,3P.1,3PA.1,3P%.1,FT.1,FTA.1,FT%.1,PTS.2
500,HOU,2023-04-04,124,,DEN,1,240,47,102,0.461,35,71,0.493,12,31,0.387,18,24,0.75,124,41,87,0.471,30,51,0.588,11,36,0.306,10,18,0.556,103
501,BRK,2023-03-31,124,,ATL,1,240,49,88,0.557,34,55,0.618,15,33,0.455,11,13,0.846,124,39,91,0.429,31,54,0.574,8,37,0.216,21,23,0.913,107
502,LAC,2023-03-27,124,,CHI,1,240,48,81,0.593,28,41,0.683,20,40,0.5,8,16,0.5,124,44,82,0.537,35,59,0.593,9,23,0.391,15,21,0.714,112
503,NOP,2023-03-27,124,@,POR,1,240,49,86,0.57,37,58,0.638,12,28,0.429,14,17,0.824,124,35,90,0.389,28,57,0.491,7,33,0.212,13,15,0.867,90
504,CHI,2023-03-24,124,@,POR,1,240,48,84,0.571,31,56,0.554,17,28,0.607,11,14,0.786,124,37,86,0.43,31,55,0.564,6,31,0.194,16,18,0.889,96
505,SAS,2023-03-24,124,@,WAS,0,240,51,101,0.505,38,63,0.603,13,38,0.342,9,15,0.6,124,51,85,0.6,36,55,0.655,15,30,0.5,19,26,0.731,136
506,ATL,2023-03-22,124,@,MIN,0,240,45,85,0.529,33,59,0.559,12,26,0.462,22,25,0.88,124,45,92,0.489,34,66,0.515,11,26,0.423,24,29,0.828,125
507,OKC,2023-03-19,124,,PHO,1,240,42,84,0.5,31,56,0.554,11,28,0.393,29,36,0.806,124,44,92,0.478,29,56,0.518,15,36,0.417,17,24,0.708,120
508,SAC,2023-03-13,124,,MIL,0,240,46,104,0.442,25,54,0.463,21,50,0.42,11,15,0.733,124,50,86,0.581,35,53,0.66,15,33,0.455,18,22,0.818,133
509,BRK,2023-03-10,124,@,MIN,1,265,42,91,0.462,26,57,0.456,16,34,0.471,24,33,0.727,124,48,98,0.49,39,68,0.574,9,30,0.3,18,29,0.621,123
510,ORL,2023-03-09,124,,UTA,0,240,44,94,0.468,28,60,0.467,16,34,0.471,20,31,0.645,124,49,88,0.557,36,54,0.667,13,34,0.382,20,21,0.952,131
511,IND,2023-02-28,124,@,DAL,1,240,41,78,0.526,30,50,0.6,11,28,0.393,31,40,0.775,124,46,91,0.505,34,54,0.63,12,37,0.324,18,28,0.643,122
512,LAC,2023-02-26,124,@,DEN,0,265,44,90,0.489,33,56,0.589,11,34,0.324,25,30,0.833,124,49,96,0.51,36,57,0.632,13,39,0.333,23,31,0.742,134
513,SAC,2023-02-26,124,@,OKC,1,240,45,85,0.529,27,42,0.643,18,43,0.419,16,24,0.667,124,41,86,0.477,25,46,0.543,16,40,0.4,17,23,0.739,115
514,PHO,2023-02-24,124,,OKC,1,240,42,90,0.467,28,52,0.538,14,38,0.368,26,32,0.813,124,41,95,0.432,26,57,0.456,15,38,0.395,18,24,0.75,115
515,LAL,2023-02-23,124,,GSW,1,240,42,86,0.488,26,56,0.464,16,30,0.533,24,34,0.706,124,40,105,0.381,26,56,0.464,14,49,0.286,17,21,0.81,111
516,GSW,2023-02-14,124,@,LAC,0,240,45,83,0.542,30,49,0.612,15,34,0.441,19,27,0.704,124,49,92,0.533,32,56,0.571,17,36,0.472,19,22,0.864,134
517,NYK,2023-02-13,124,,BRK,1,240,45,82,0.549,30,48,0.625,15,34,0.441,19,26,0.731,124,35,78,0.449,23,49,0.469,12,29,0.414,24,33,0.727,106
518,MIN,2023-02-13,124,@,DAL,1,240,48,83,0.578,39,54,0.722,9,29,0.31,19,26,0.731,124,43,84,0.512,30,45,0.667,13,39,0.333,22,29,0.759,121
519,DAL,2023-02-06,124,@,UTA,1,240,41,88,0.466,26,49,0.531,15,39,0.385,27,31,0.871,124,41,87,0.471,35,56,0.625,6,31,0.194,23,26,0.885,111
520,LAC,2023-02-06,124,@,BRK,1,240,44,92,0.478,32,62,0.516,12,30,0.4,24,30,0.8,124,41,84,0.488,25,53,0.472,16,31,0.516,18,22,0.818,116
521,POR,2023-02-03,124,@,WAS,1,240,43,88,0.489,26,47,0.553,17,41,0.415,21,23,0.913,124,42,84,0.5,30,51,0.588,12,33,0.364,20,22,0.909,116
522,MIL,2023-01-31,124,,CHO,1,240,43,105,0.41,28,61,0.459,15,44,0.341,23,27,0.852,124,42,111,0.378,31,72,0.431,11,39,0.282,20,26,0.769,115
523,UTA,2023-01-25,124,@,POR,0,240,47,90,0.522,27,49,0.551,20,41,0.488,10,15,0.667,124,51,89,0.573,34,53,0.642,17,36,0.472,15,18,0.833,134
524,NYK,2023-01-20,124,@,ATL,0,240,49,83,0.59,36,53,0.679,13,30,0.433,13,17,0.765,124,56,100,0.56,43,66,0.652,13,34,0.382,14,16,0.875,139
525,MIA,2023-01-18,124,@,NOP,1,240,50,94,0.532,38,59,0.644,12,35,0.343,12,16,0.75,124,37,80,0.463,24,50,0.48,13,30,0.433,11,18,0.611,98
526,OKC,2023-01-13,124,@,CHI,1,240,47,92,0.511,36,59,0.61,11,33,0.333,19,22,0.864,124,38,85,0.447,26,47,0.553,12,38,0.316,22,24,0.917,110
527,TOR,2023-01-12,124,,CHO,1,240,43,83,0.518,33,55,0.6,10,28,0.357,28,36,0.778,124,41,77,0.532,28,44,0.636,13,33,0.394,19,27,0.704,114
528,BOS,2023-01-05,124,@,DAL,1,240,41,84,0.488,25,41,0.61,16,43,0.372,26,31,0.839,124,34,90,0.378,27,58,0.466,7,32,0.219,20,25,0.8,95
529,MIN,2023-01-02,124,,DEN,1,240,45,87,0.517,32,51,0.627,13,36,0.361,21,27,0.778,124,42,91,0.462,31,62,0.5,11,29,0.379,16,20,0.8,111
530,DEN,2022-12-30,124,,MIA,1,240,45,76,0.592,28,48,0.583,17,28,0.607,17,22,0.773,124,39,87,0.448,25,52,0.481,14,35,0.4,27,30,0.9,119
531,LAC,2022-12-27,124,@,TOR,1,240,45,93,0.484,30,55,0.545,15,38,0.395,19,23,0.826,124,43,84,0.512,37,61,0.607,6,23,0.261,21,26,0.808,113
532,POR,2022-12-26,124,,CHO,1,240,43,86,0.5,29,48,0.604,14,38,0.368,24,28,0.857,124,41,103,0.398,29,67,0.433,12,36,0.333,19,25,0.76,113
533,DAL,2022-12-25,124,,LAL,1,240,44,84,0.524,26,40,0.65,18,44,0.409,18,25,0.72,124,39,80,0.488,30,52,0.577,9,28,0.321,28,32,0.875,115
534,SAS,2022-12-19,124,@,HOU,1,240,46,83,0.554,29,49,0.592,17,34,0.5,15,19,0.789,124,40,94,0.426,35,70,0.5,5,24,0.208,20,31,0.645,105
535,BRK,2022-12-18,124,@,DET,1,240,44,80,0.55,29,51,0.569,15,29,0.517,21,23,0.913,124,42,88,0.477,34,58,0.586,8,30,0.267,29,34,0.853,121
536,SAC,2022-12-14,124,@,TOR,1,240,45,93,0.484,28,47,0.596,17,46,0.37,17,20,0.85,124,47,94,0.5,41,73,0.562,6,21,0.286,23,27,0.852,123
537,ATL,2022-12-14,124,@,ORL,0,240,44,88,0.5,32,53,0.604,12,35,0.343,24,27,0.889,124,47,93,0.505,31,57,0.544,16,36,0.444,25,30,0.833,135
538,LAL,2022-12-11,124,@,DET,1,240,46,84,0.548,35,58,0.603,11,26,0.423,21,27,0.778,124,43,93,0.462,26,48,0.542,17,45,0.378,14,17,0.824,117
539,PHO,2022-12-11,124,@,NOP,0,265,49,105,0.467,36,67,0.537,13,38,0.342,13,17,0.765,124,50,86,0.581,42,61,0.689,8,25,0.32,21,28,0.75,129
540,POR,2022-12-10,124,,MIN,1,240,43,83,0.518,30,49,0.612,13,34,0.382,25,28,0.893,124,45,83,0.542,35,60,0.583,10,23,0.435,18,24,0.75,118
541,UTA,2022-12-07,124,,GSW,1,240,46,86,0.535,31,51,0.608,15,35,0.429,17,21,0.81,124,45,98,0.459,31,56,0.554,14,42,0.333,19,25,0.76,123
542,MIL,2022-11-27,124,,DAL,1,240,48,86,0.558,31,49,0.633,17,37,0.459,11,15,0.733,124,41,80,0.513,24,39,0.615,17,41,0.415,16,25,0.64,115
543,GSW,2022-11-23,124,,LAC,1,240,48,97,0.495,29,46,0.63,19,51,0.373,9,13,0.692,124,39,86,0.453,28,57,0.491,11,29,0.379,18,27,0.667,107
544,ATL,2022-11-19,124,,TOR,1,265,46,92,0.5,39,67,0.582,7,25,0.28,25,32,0.781,124,48,108,0.444,40,71,0.563,8,37,0.216,18,22,0.818,122
545,NOP,2022-11-16,124,,CHI,1,240,43,85,0.506,26,52,0.5,17,33,0.515,21,24,0.875,124,44,89,0.494,33,57,0.579,11,32,0.344,11,17,0.647,110
546,CLE,2022-11-13,124,,MIN,0,240,40,89,0.449,23,55,0.418,17,34,0.5,27,39,0.692,124,46,82,0.561,34,58,0.586,12,24,0.5,25,34,0.735,129
547,MEM,2022-11-09,124,@,SAS,1,265,50,98,0.51,36,66,0.545,14,32,0.438,10,13,0.769,124,47,98,0.48,35,61,0.574,12,37,0.324,16,23,0.696,122
548,ATL,2022-11-05,124,,NOP,1,265,47,103,0.456,38,67,0.567,9,36,0.25,21,25,0.84,124,47,108,0.435,40,85,0.471,7,23,0.304,20,28,0.714,121
549,PHO,2022-10-30,124,,HOU,1,240,45,84,0.536,33,44,0.75,12,40,0.3,22,30,0.733,124,38,87,0.437,27,53,0.509,11,34,0.324,22,26,0.846,109
550,UTA,2022-10-29,124,,MEM,1,240,45,87,0.517,26,43,0.605,19,44,0.432,15,20,0.75,124,50,88,0.568,38,61,0.623,12,27,0.444,11,15,0.733,123
551,PHO,2022-10-28,124,,NOP,1,240,48,92,0.522,38,59,0.644,10,33,0.303,18,20,0.9,124,38,86,0.442,23,49,0.469,15,37,0.405,20,22,0.909,111
552,CHI,2022-10-28,124,@,SAS,0,240,47,99,0.475,38,72,0.528,9,27,0.333,21,26,0.808,124,46,86,0.535,30,48,0.625,16,38,0.421,21,26,0.808,129
553,CHI,2022-10-26,124,,IND,1,240,43,87,0.494,27,57,0.474,16,30,0.533,22,24,0.917,124,37,86,0.43,21,46,0.457,16,40,0.4,19,24,0.792,109
554,BRK,2022-10-24,124,@,MEM,0,240,47,87,0.54,38,58,0.655,9,29,0.31,21,26,0.808,124,47,94,0.5,31,60,0.517,16,34,0.471,24,31,0.774,134
555,IND,2022-10-22,124,,DET,1,240,45,103,0.437,29,61,0.475,16,42,0.381,18,24,0.75,124,37,95,0.389,19,53,0.358,18,42,0.429,23,30,0.767,115
556,NOP,2022-10-21,124,@,CHO,1,240,42,89,0.472,34,67,0.507,8,22,0.364,32,37,0.865,124,44,97,0.454,31,63,0.492,13,34,0.382,11,14,0.786,112
557,MIA,2023-04-09,123,,ORL,1,240,45,83,0.542,27,39,0.692,18,44,0.409,15,20,0.75,123,38,90,0.422,21,43,0.488,17,47,0.362,17,24,0.708,110
558,BRK,2023-04-05,123,@,DET,1,240,45,86,0.523,28,43,0.651,17,43,0.395,16,23,0.696,123,41,84,0.488,28,56,0.5,13,28,0.464,13,14,0.929,108
559,DAL,2023-04-05,123,,SAC,1,240,44,89,0.494,24,45,0.533,20,44,0.455,15,18,0.833,123,46,106,0.434,34,69,0.493,12,37,0.324,15,19,0.789,119
560,ATL,2023-04-04,123,@,CHI,1,240,48,86,0.558,38,58,0.655,10,28,0.357,17,19,0.895,123,41,89,0.461,34,58,0.586,7,31,0.226,16,20,0.8,105
561,LAL,2023-03-31,123,@,MIN,1,240,45,90,0.5,36,68,0.529,9,22,0.409,24,30,0.8,123,41,95,0.432,28,56,0.5,13,39,0.333,16,19,0.842,111
562,BRK,2023-03-29,123,,HOU,1,240,44,82,0.537,27,47,0.574,17,35,0.486,18,27,0.667,123,46,98,0.469,37,68,0.544,9,30,0.3,13,21,0.619,114
563,MEM,2023-03-26,123,@,ATL,1,240,48,89,0.539,35,56,0.625,13,33,0.394,14,19,0.737,123,45,98,0.459,38,67,0.567,7,31,0.226,22,26,0.846,119
564,MIL,2023-03-16,123,,IND,0,240,47,89,0.528,36,57,0.632,11,32,0.344,18,26,0.692,123,54,97,0.557,32,51,0.627,22,46,0.478,9,15,0.6,139
565,LAL,2023-03-14,123,@,NOP,1,240,40,82,0.488,22,43,0.512,18,39,0.462,25,28,0.893,123,42,98,0.429,31,55,0.564,11,43,0.256,13,20,0.65,108
566,NYK,2023-03-14,123,@,POR,1,240,42,81,0.519,27,46,0.587,15,35,0.429,24,34,0.706,123,38,99,0.384,21,54,0.389,17,45,0.378,14,18,0.778,107
567,GSW,2023-03-13,123,,PHO,1,240,45,83,0.542,26,44,0.591,19,39,0.487,14,24,0.583,123,46,95,0.484,42,74,0.568,4,21,0.19,16,22,0.727,112
568,MIN,2023-03-10,123,,BRK,0,265,48,98,0.49,39,68,0.574,9,30,0.3,18,29,0.621,123,42,91,0.462,26,57,0.456,16,34,0.471,24,33,0.727,124
569,ORL,2023-03-07,123,,MIL,0,240,50,100,0.5,41,70,0.586,9,30,0.3,14,19,0.737,123,46,78,0.59,36,50,0.72,10,28,0.357,32,34,0.941,134
570,SAC,2023-03-06,123,,NOP,1,240,47,83,0.566,31,45,0.689,16,38,0.421,13,20,0.65,123,43,80,0.538,32,51,0.627,11,29,0.379,11,14,0.786,108
571,LAL,2023-03-01,123,@,OKC,1,240,38,80,0.475,22,45,0.489,16,35,0.457,31,39,0.795,123,44,91,0.484,33,51,0.647,11,40,0.275,18,24,0.75,117
572,SAC,2023-02-28,123,@,OKC,1,240,43,82,0.524,28,40,0.7,15,42,0.357,22,30,0.733,123,43,98,0.439,32,63,0.508,11,35,0.314,20,24,0.833,117
573,GSW,2023-02-28,123,,POR,1,240,49,91,0.538,37,61,0.607,12,30,0.4,13,16,0.813,123,37,86,0.43,25,47,0.532,12,39,0.308,19,22,0.864,105
574,TOR,2023-02-14,123,,ORL,1,240,50,83,0.602,42,59,0.712,8,24,0.333,15,20,0.75,123,43,84,0.512,30,53,0.566,13,31,0.419,14,18,0.778,113
575,UTA,2023-02-13,123,@,IND,1,240,43,85,0.506,28,52,0.538,15,33,0.455,22,25,0.88,123,46,91,0.505,35,57,0.614,11,34,0.324,14,20,0.7,117
576,PHI,2023-02-13,123,,HOU,1,240,46,82,0.561,31,48,0.646,15,34,0.441,16,17,0.941,123,35,86,0.407,29,62,0.468,6,24,0.25,28,31,0.903,104
577,WAS,2023-02-04,123,@,BRK,0,240,39,81,0.481,26,53,0.491,13,28,0.464,32,41,0.78,123,43,86,0.5,29,53,0.547,14,33,0.424,25,28,0.893,125
578,MIL,2023-02-04,123,,MIA,1,240,46,88,0.523,32,48,0.667,14,40,0.35,17,28,0.607,123,45,101,0.446,37,70,0.529,8,31,0.258,17,21,0.81,115
579,NYK,2023-01-31,123,,LAL,0,265,44,98,0.449,37,64,0.578,7,34,0.206,28,32,0.875,123,48,93,0.516,37,60,0.617,11,33,0.333,22,31,0.71,129
580,TOR,2023-01-28,123,@,POR,1,240,48,92,0.522,38,62,0.613,10,30,0.333,17,18,0.944,123,40,76,0.526,33,52,0.635,7,24,0.292,18,23,0.783,105
581,ORL,2023-01-20,123,,NOP,1,240,39,75,0.52,24,45,0.533,15,30,0.5,30,34,0.882,123,41,91,0.451,31,56,0.554,10,35,0.286,18,24,0.75,110
582,TOR,2023-01-16,123,@,NYK,1,265,38,96,0.396,25,52,0.481,13,44,0.295,34,41,0.829,123,42,99,0.424,33,68,0.485,9,31,0.29,28,35,0.8,121
583,DAL,2023-01-15,123,@,POR,0,240,41,89,0.461,27,47,0.574,14,42,0.333,27,33,0.818,123,43,85,0.506,26,41,0.634,17,44,0.386,37,42,0.881,140
584,PHI,2023-01-08,123,@,DET,1,240,46,94,0.489,35,57,0.614,11,37,0.297,20,23,0.87,123,44,87,0.506,36,64,0.563,8,23,0.348,15,18,0.833,111
585,MEM,2023-01-08,123,,UTA,1,240,46,102,0.451,31,64,0.484,15,38,0.395,16,22,0.727,123,45,88,0.511,35,56,0.625,10,32,0.313,18,22,0.818,118
586,MEM,2023-01-05,123,@,ORL,1,240,48,92,0.522,36,56,0.643,12,36,0.333,15,23,0.652,123,39,84,0.464,28,48,0.583,11,36,0.306,26,30,0.867,115
587,MIL,2023-01-03,123,,WAS,1,240,48,100,0.48,37,60,0.617,11,40,0.275,16,17,0.941,123,42,97,0.433,34,70,0.486,8,27,0.296,21,23,0.913,113
588,DEN,2023-01-01,123,,BOS,1,240,45,79,0.57,28,49,0.571,17,30,0.567,16,18,0.889,123,40,87,0.46,31,54,0.574,9,33,0.273,22,27,0.815,111
589,BRK,2022-12-31,123,@,CHO,1,240,48,80,0.6,35,46,0.761,13,34,0.382,14,19,0.737,123,38,96,0.396,27,55,0.491,11,41,0.268,19,21,0.905,106
590,UTA,2022-12-31,123,,MIA,0,240,35,81,0.432,18,41,0.439,17,40,0.425,36,44,0.818,123,45,89,0.506,32,50,0.64,13,39,0.333,23,30,0.767,126
591,MIL,2022-12-30,123,,MIN,1,240,43,93,0.462,29,54,0.537,14,39,0.359,23,33,0.697,123,40,92,0.435,32,62,0.516,8,30,0.267,26,34,0.765,114
592,GSW,2022-12-25,123,,MEM,1,240,43,91,0.473,25,47,0.532,18,44,0.409,19,26,0.731,123,39,94,0.415,30,55,0.545,9,39,0.231,22,30,0.733,109
593,OKC,2022-12-19,123,,POR,1,240,40,88,0.455,29,57,0.509,11,31,0.355,32,37,0.865,123,44,88,0.5,28,51,0.549,16,37,0.432,17,21,0.81,121
594,MIL,2022-12-17,123,,UTA,1,240,48,90,0.533,30,52,0.577,18,38,0.474,9,11,0.818,123,39,86,0.453,23,39,0.59,16,47,0.34,3,6,0.5,97
595,TOR,2022-12-14,123,,SAC,0,240,47,94,0.5,41,73,0.562,6,21,0.286,23,27,0.852,123,45,93,0.484,28,47,0.596,17,46,0.37,17,20,0.85,124
596,PHI,2022-12-13,123,,SAC,1,240,43,84,0.512,27,49,0.551,16,35,0.457,21,27,0.778,123,38,92,0.413,28,50,0.56,10,42,0.238,17,20,0.85,103
597,ATL,2022-12-11,123,,CHI,1,265,47,98,0.48,34,59,0.576,13,39,0.333,16,21,0.762,123,48,100,0.48,41,73,0.562,7,27,0.259,19,23,0.826,122
598,GSW,2022-12-10,123,,BOS,1,240,47,92,0.511,34,53,0.642,13,39,0.333,16,20,0.8,123,38,87,0.437,26,47,0.553,12,40,0.3,19,26,0.731,107
599,MEM,2022-12-07,123,,OKC,1,240,48,94,0.511,34,56,0.607,14,38,0.368,13,16,0.813,123,34,92,0.37,20,54,0.37,14,38,0.368,20,23,0.87,102
600,GSW,2022-12-07,123,@,UTA,0,240,45,98,0.459,31,56,0.554,14,42,0.333,19,25,0.76,123,46,86,0.535,31,51,0.608,15,35,0.429,17,21,0.81,124
601,PHI,2022-12-05,123,@,HOU,0,290,39,87,0.448,22,51,0.431,17,36,0.472,28,36,0.778,123,42,94,0.447,28,55,0.509,14,39,0.359,34,44,0.773,132
602,SAC,2022-12-03,123,@,LAC,1,240,46,89,0.517,35,57,0.614,11,32,0.344,20,30,0.667,123,33,93,0.355,24,60,0.4,9,33,0.273,21,26,0.808,96
603,NYK,2022-11-27,123,,MEM,0,240,44,87,0.506,34,57,0.596,10,30,0.333,25,30,0.833,123,46,95,0.484,34,63,0.54,12,32,0.375,23,31,0.742,127
604,OKC,2022-11-25,123,,CHI,1,265,44,95,0.463,37,66,0.561,7,29,0.241,28,32,0.875,123,44,101,0.436,32,68,0.471,12,33,0.364,19,23,0.826,119
605,IND,2022-11-21,123,,ORL,1,240,43,86,0.5,30,40,0.75,13,46,0.283,24,27,0.889,123,36,85,0.424,25,50,0.5,11,35,0.314,19,25,0.76,102
606,LAL,2022-11-20,123,,SAS,1,240,45,85,0.529,33,51,0.647,12,34,0.353,21,24,0.875,123,41,105,0.39,34,71,0.479,7,34,0.206,3,10,0.3,92
607,ORL,2022-11-05,123,,SAC,0,265,50,92,0.543,46,69,0.667,4,23,0.174,19,20,0.95,123,47,93,0.505,32,53,0.604,15,40,0.375,17,26,0.654,126
608,BOS,2022-11-04,123,,CHI,1,240,41,83,0.494,32,52,0.615,9,31,0.29,32,39,0.821,123,43,83,0.518,32,55,0.582,11,28,0.393,22,25,0.88,119
609,MEM,2022-10-29,123,@,UTA,0,240,50,88,0.568,38,61,0.623,12,27,0.444,11,15,0.733,123,45,87,0.517,26,43,0.605,19,44,0.432,15,20,0.75,124
610,MIL,2022-10-29,123,,ATL,1,240,45,92,0.489,31,56,0.554,14,36,0.389,19,29,0.655,123,45,94,0.479,32,65,0.492,13,29,0.448,12,15,0.8,115
611,BOS,2022-10-28,123,,CLE,0,265,42,82,0.512,29,49,0.592,13,33,0.394,26,32,0.813,123,45,87,0.517,29,52,0.558,16,35,0.457,26,34,0.765,132
612,GSW,2022-10-27,123,,MIA,1,240,46,92,0.5,28,46,0.609,18,46,0.391,13,15,0.867,123,39,88,0.443,25,45,0.556,14,43,0.326,18,22,0.818,110
613,GSW,2022-10-21,123,,DEN,0,240,42,88,0.477,27,44,0.614,15,44,0.341,24,27,0.889,123,46,86,0.535,31,52,0.596,15,34,0.441,21,25,0.84,128
614,UTA,2022-10-19,123,,DEN,1,240,42,83,0.506,26,45,0.578,16,38,0.421,23,31,0.742,123,40,83,0.482,35,61,0.574,5,22,0.227,17,18,0.944,102
615,GSW,2022-10-18,123,,LAL,1,240,45,99,0.455,29,54,0.537,16,45,0.356,17,23,0.739,123,40,94,0.426,30,54,0.556,10,40,0.25,19,25,0.76,109
616,DET,2023-04-07,122,@,IND,1,240,44,90,0.489,31,59,0.525,13,31,0.419,21,26,0.808,122,41,83,0.494,30,52,0.577,11,31,0.355,22,28,0.786,115
617,DAL,2023-04-01,122,@,MIA,0,240,47,77,0.61,33,43,0.767,14,34,0.412,14,16,0.875,122,45,86,0.523,32,49,0.653,13,37,0.351,26,29,0.897,129
618,NOP,2023-04-01,122,,LAC,1,240,42,86,0.488,35,69,0.507,7,17,0.412,31,35,0.886,122,42,85,0.494,31,56,0.554,11,29,0.379,19,23,0.826,114
619,BOS,2023-03-31,122,,UTA,1,240,42,96,0.438,25,45,0.556,17,51,0.333,21,22,0.955,122,46,96,0.479,37,67,0.552,9,29,0.31,13,14,0.929,114
620,LAL,2023-03-22,122,,PHO,1,240,39,70,0.557,31,53,0.585,8,17,0.471,36,46,0.783,122,42,90,0.467,30,59,0.508,12,31,0.387,15,20,0.75,111
621,ORL,2023-03-21,122,,WAS,1,240,43,80,0.538,31,53,0.585,12,27,0.444,24,25,0.96,122,42,83,0.506,32,51,0.627,10,32,0.313,18,23,0.783,112
622,TOR,2023-03-18,122,,MIN,1,240,48,90,0.533,39,63,0.619,9,27,0.333,17,21,0.81,122,39,85,0.459,34,62,0.548,5,23,0.217,24,28,0.857,107
623,BRK,2023-03-12,122,@,DEN,1,240,42,84,0.5,25,40,0.625,17,44,0.386,21,24,0.875,122,45,90,0.5,33,59,0.559,12,31,0.387,18,24,0.75,120
624,LAL,2023-03-10,122,,TOR,1,240,45,80,0.563,32,50,0.64,13,30,0.433,19,19,1.0,122,46,92,0.5,36,64,0.563,10,28,0.357,10,13,0.769,112
625,SAC,2023-03-09,122,,NYK,1,240,44,84,0.524,34,52,0.654,10,32,0.313,24,32,0.75,122,42,101,0.416,29,51,0.569,13,50,0.26,20,31,0.645,117
626,ATL,2023-03-08,122,@,WAS,1,240,45,85,0.529,33,56,0.589,12,29,0.414,20,26,0.769,122,47,83,0.566,35,54,0.648,12,29,0.414,14,17,0.824,120
627,CHI,2023-03-05,122,,IND,0,240,45,74,0.608,35,52,0.673,10,22,0.455,22,25,0.88,122,48,94,0.511,32,50,0.64,16,44,0.364,13,16,0.813,125
628,POR,2023-03-05,122,@,ORL,1,240,39,83,0.47,23,36,0.639,16,47,0.34,28,32,0.875,122,42,84,0.5,31,53,0.585,11,31,0.355,24,31,0.774,119
629,HOU,2023-03-04,122,@,SAS,1,240,49,87,0.563,41,64,0.641,8,23,0.348,16,22,0.727,122,38,86,0.442,23,49,0.469,15,37,0.405,19,20,0.95,110
630,NYK,2023-03-03,122,@,MIA,1,240,47,81,0.58,30,40,0.75,17,41,0.415,11,17,0.647,122,39,81,0.481,27,56,0.482,12,25,0.48,30,32,0.938,120
631,DAL,2023-02-28,122,,IND,0,240,46,91,0.505,34,54,0.63,12,37,0.324,18,28,0.643,122,41,78,0.526,30,50,0.6,11,28,0.393,31,40,0.775,124
632,NYK,2023-02-15,122,@,ATL,1,240,45,96,0.469,31,53,0.585,14,43,0.326,18,22,0.818,122,40,97,0.412,35,71,0.493,5,26,0.192,16,21,0.762,101
633,DAL,2023-02-10,122,@,SAC,1,240,43,88,0.489,25,45,0.556,18,43,0.419,18,19,0.947,122,39,72,0.542,30,45,0.667,9,27,0.333,27,32,0.844,114
634,UTA,2023-02-10,122,@,TOR,1,240,47,87,0.54,41,63,0.651,6,24,0.25,22,29,0.759,122,41,91,0.451,29,57,0.509,12,34,0.353,22,30,0.733,116
635,GSW,2023-02-08,122,@,POR,0,240,46,97,0.474,25,48,0.521,21,49,0.429,9,10,0.9,122,43,78,0.551,35,51,0.686,8,27,0.296,31,32,0.969,125
636,CLE,2023-02-05,122,@,IND,1,240,46,88,0.523,31,51,0.608,15,37,0.405,15,16,0.938,122,40,92,0.435,32,60,0.533,8,32,0.25,15,22,0.682,103
637,POR,2023-02-01,122,@,MEM,1,240,41,87,0.471,27,51,0.529,14,36,0.389,26,27,0.963,122,41,87,0.471,32,50,0.64,9,37,0.243,21,28,0.75,112
638,DEN,2023-01-31,122,,NOP,1,240,43,87,0.494,27,51,0.529,16,36,0.444,20,24,0.833,122,42,85,0.494,34,58,0.586,8,27,0.296,21,25,0.84,113
639,CLE,2023-01-29,122,,LAC,1,240,44,78,0.564,24,45,0.533,20,33,0.606,14,19,0.737,122,37,89,0.416,35,70,0.5,2,19,0.105,23,27,0.852,99
640,CHO,2023-01-29,122,,MIA,1,240,45,83,0.542,30,43,0.698,15,40,0.375,17,22,0.773,122,45,93,0.484,35,62,0.565,10,31,0.323,17,23,0.739,117
641,BRK,2023-01-28,122,,NYK,1,240,46,87,0.529,24,47,0.511,22,40,0.55,8,14,0.571,122,45,88,0.511,35,60,0.583,10,28,0.357,15,19,0.789,115
642,BRK,2023-01-26,122,,DET,0,240,43,94,0.457,30,56,0.536,13,38,0.342,23,27,0.852,122,48,95,0.505,37,68,0.544,11,27,0.407,23,26,0.885,130
643,GSW,2023-01-25,122,,MEM,1,240,43,85,0.506,29,53,0.547,14,32,0.438,22,28,0.786,122,42,88,0.477,32,57,0.561,10,31,0.323,26,37,0.703,120
644,CHO,2023-01-21,122,@,ATL,1,240,45,89,0.506,32,55,0.582,13,34,0.382,19,22,0.864,122,45,83,0.542,34,58,0.586,11,25,0.44,17,20,0.85,118
645,LAL,2023-01-20,122,,MEM,1,240,38,93,0.409,25,52,0.481,13,41,0.317,33,41,0.805,122,43,102,0.422,34,73,0.466,9,29,0.31,26,40,0.65,121
646,DEN,2023-01-18,122,,MIN,1,240,45,85,0.529,37,64,0.578,8,21,0.381,24,32,0.75,122,42,81,0.519,30,49,0.612,12,32,0.375,22,28,0.786,118
647,CHO,2023-01-18,122,@,HOU,1,240,48,96,0.5,39,60,0.65,9,36,0.25,17,25,0.68,122,46,91,0.505,36,59,0.61,10,32,0.313,15,20,0.75,117
648,DAL,2023-01-18,122,,ATL,0,240,44,84,0.524,28,42,0.667,16,42,0.381,18,24,0.75,122,49,86,0.57,36,60,0.6,13,26,0.5,19,20,0.95,130
649,DEN,2023-01-17,122,,POR,1,240,44,88,0.5,33,56,0.589,11,32,0.344,23,28,0.821,122,38,83,0.458,25,43,0.581,13,40,0.325,24,25,0.96,113
