,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.DENVER_NUGGETS,Outcome.WIN,240,47,97,14,32,6,7,14,36,33,4,6,12,17,114
0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,240,41,89,8,25,16,22,10,29,27,12,10,7,10,106
