,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,240,37,75,10,21,12,16,5,33,24,6,4,14,17,96
0,Team.BROOKLYN_NETS,Outcome.LOSS,240,35,77,10,33,14,16,5,27,22,7,3,13,15,94
