,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,240,32,78,13,35,19,24,12,37,21,12,4,17,18,96
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,34,81,12,44,7,8,3,33,28,7,8,17,17,87
