,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.HOUSTON_ROCKETS,Outcome.LOSS,240,37,94,10,37,20,23,15,40,20,6,3,17,29,104
0,Team.BROOKLYN_NETS,Outcome.WIN,240,36,74,12,34,22,37,2,38,24,11,6,19,22,106
