,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.ATLANTA_HAWKS,Outcome.LOSS,240,36,93,14,40,21,27,13,37,19,2,7,12,19,107
0,Team.SACRAMENTO_KINGS,Outcome.WIN,240,43,93,12,38,24,27,10,41,22,8,2,8,21,122
