,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.SACRAMENTO_KINGS,Outcome.WIN,240,51,90,13,34,18,28,9,29,26,15,3,16,17,133
0,Team.INDIANA_PACERS,Outcome.LOSS,240,46,85,10,29,20,24,8,31,23,13,3,22,20,122
