,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,240,43,90,19,37,12,18,9,23,26,9,9,11,16,117
0,Team.UTAH_JAZZ,Outcome.WIN,240,46,89,14,35,18,20,15,33,29,9,8,17,17,124
