,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.SACRAMENTO_KINGS,Outcome.WIN,240,43,84,11,38,6,10,11,40,24,10,1,19,17,103
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,30,80,13,36,21,28,9,28,22,11,1,14,16,94
