,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.CHICAGO_BULLS,Outcome.LOSS,240,38,83,14,33,15,17,9,35,18,5,3,14,21,105
0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,240,40,83,12,37,16,21,6,30,31,6,2,8,18,108
