,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.TORONTO_RAPTORS,Outcome.LOSS,240,40,91,11,33,15,20,8,29,17,11,5,14,18,106
0,Team.HOUSTON_ROCKETS,Outcome.WIN,240,55,93,11,31,14,17,7,42,30,9,3,14,20,135
