,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.PHILADELPHIA_76ERS,Outcome.LOSS,240,37,83,5,29,25,28,12,22,17,6,5,14,25,104
0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,240,46,84,12,28,26,29,11,28,29,7,5,13,24,130
