,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MILWAUKEE_BUCKS,Outcome.WIN,240,42,94,10,39,28,34,10,39,26,7,8,9,22,122
0,Team.DETROIT_PISTONS,Outcome.LOSS,240,40,89,10,30,23,29,6,36,25,4,9,10,25,113
