,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,240,48,90,12,33,14,25,7,30,28,12,3,14,16,122
0,Team.ATLANTA_HAWKS,Outcome.WIN,240,53,101,16,38,16,18,12,34,32,10,2,12,18,138
