,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MILWAUKEE_BUCKS,Outcome.LOSS,240,39,90,13,40,15,25,10,34,23,10,4,12,21,106
0,Team.PHOENIX_SUNS,Outcome.WIN,240,44,87,8,28,18,27,8,41,17,8,5,13,19,114
