,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,35,92,11,38,10,12,16,30,19,5,3,20,15,91
0,Team.BOSTON_CELTICS,Outcome.WIN,240,48,99,19,51,16,18,17,40,30,12,4,10,13,131
