,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,240,38,80,11,34,21,28,6,31,28,8,3,12,21,108
0,Team.CLEVELAND_CAVALIERS,Outcome.WIN,240,42,86,13,40,21,26,11,35,28,6,3,13,18,118
