,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,240,44,95,13,34,7,12,19,28,30,11,8,15,15,108
0,Team.TORONTO_RAPTORS,Outcome.LOSS,240,35,79,8,23,22,23,12,35,31,7,8,17,14,100
