,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,240,45,102,10,40,15,18,15,43,28,8,8,7,20,115
0,Team.BOSTON_CELTICS,Outcome.LOSS,240,36,100,10,40,14,16,18,34,21,2,9,11,13,96
