,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.SACRAMENTO_KINGS,Outcome.LOSS,240,44,90,16,42,9,13,10,30,32,5,5,18,22,113
0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,240,46,85,13,27,22,27,5,31,30,8,9,9,17,127
