,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,240,52,93,17,32,10,13,10,39,33,7,7,17,22,131
0,Team.INDIANA_PACERS,Outcome.LOSS,240,39,81,12,31,19,27,7,23,31,11,6,14,17,109
