,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,240,42,88,10,33,13,14,6,39,22,11,5,11,11,107
0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,240,32,82,9,36,10,14,8,33,24,9,5,20,16,83
