,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,240,48,95,9,32,22,24,12,38,29,6,7,10,17,127
0,Team.TORONTO_RAPTORS,Outcome.LOSS,240,44,96,6,32,13,22,15,30,26,6,3,11,18,107
