,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.UTAH_JAZZ,Outcome.WIN,240,50,97,13,31,10,12,13,39,34,6,2,15,19,123
0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,240,43,88,7,30,15,20,5,30,33,11,7,11,14,108
