,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.INDIANA_PACERS,Outcome.LOSS,240,50,108,12,39,12,15,19,31,33,4,2,7,21,124
0,Team.BOSTON_CELTICS,Outcome.WIN,240,47,87,17,36,18,22,7,33,25,6,9,10,16,129
