,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MIAMI_HEAT,Outcome.WIN,240,42,88,11,35,14,15,10,33,27,10,1,13,17,109
0,Team.PHILADELPHIA_76ERS,Outcome.LOSS,240,41,86,10,35,12,16,6,33,29,3,1,14,20,104
