,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.TORONTO_RAPTORS,Outcome.WIN,240,43,81,17,33,20,24,7,34,30,5,3,9,17,123
0,Team.CHARLOTTE_HORNETS,Outcome.LOSS,240,44,90,16,39,13,20,9,29,27,6,2,10,20,117
