,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,240,46,84,13,32,22,24,4,27,28,9,8,11,20,127
0,Team.ORLANDO_MAGIC,Outcome.LOSS,240,41,91,11,36,20,25,14,34,29,6,3,16,19,113
