,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.ATLANTA_HAWKS,Outcome.LOSS,240,39,94,14,43,20,26,13,32,30,7,2,10,16,112
0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,240,51,91,16,33,16,22,11,38,26,6,9,10,18,134
