,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.HOUSTON_ROCKETS,Outcome.LOSS,240,31,88,10,30,18,27,10,31,20,10,7,11,26,90
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,240,40,90,11,30,20,27,11,47,21,6,11,15,19,111
