,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.GOLDEN_STATE_WARRIORS,Outcome.WIN,240,46,83,11,29,18,22,6,40,32,7,8,14,17,121
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,35,87,14,46,17,24,9,28,30,7,4,13,20,101
