,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,240,42,100,9,32,25,29,15,33,26,8,7,7,22,118
0,Team.WASHINGTON_WIZARDS,Outcome.LOSS,240,37,77,10,24,23,29,7,42,31,2,3,21,22,107
