,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,240,45,79,14,26,8,15,7,25,30,9,6,13,13,112
0,Team.SAN_ANTONIO_SPURS,Outcome.WIN,240,46,84,13,30,8,15,14,25,35,7,7,15,14,113
