,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,38,82,11,30,23,31,13,32,20,5,7,13,20,110
0,Team.INDIANA_PACERS,Outcome.WIN,240,44,90,13,35,15,16,11,33,31,8,6,10,26,116
