,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,240,36,76,10,27,11,16,8,28,27,9,6,12,14,93
0,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,240,33,76,6,21,12,17,11,31,19,7,4,17,14,84
