,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.DENVER_NUGGETS,Outcome.LOSS,240,34,84,5,26,11,13,13,27,20,2,2,19,20,84
0,Team.NEW_YORK_KNICKS,Outcome.WIN,240,45,85,15,38,17,20,12,32,26,12,3,8,14,122
