,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.DETROIT_PISTONS,Outcome.LOSS,240,45,108,8,28,13,17,17,33,30,8,2,10,24,111
0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,240,43,84,14,35,25,30,7,40,32,6,11,15,14,125
