,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,240,36,80,17,36,16,19,7,37,30,8,6,18,19,105
0,Team.MIAMI_HEAT,Outcome.LOSS,240,33,82,11,34,19,25,11,33,21,9,9,17,17,96
