,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.LOS_ANGELES_LAKERS,Outcome.WIN,240,39,80,12,31,23,27,3,35,28,4,11,5,16,113
0,Team.NEW_YORK_KNICKS,Outcome.LOSS,240,41,100,10,35,13,15,18,33,21,1,4,7,20,105
