,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.CHICAGO_BULLS,Outcome.LOSS,240,45,93,14,37,9,14,14,33,25,6,4,10,18,113
0,Team.PHOENIX_SUNS,Outcome.WIN,240,44,85,14,34,13,17,5,34,32,5,5,7,13,115
