,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,265,42,92,20,45,19,26,10,32,28,6,5,13,25,123
0,Team.CHICAGO_BULLS,Outcome.WIN,265,45,93,12,30,27,32,13,35,24,9,16,14,22,129
