,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,240,41,80,21,37,10,16,8,27,33,4,5,18,15,113
0,Team.NEW_YORK_KNICKS,Outcome.WIN,240,48,86,11,27,16,20,8,29,28,12,5,10,12,123
