,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.UTAH_JAZZ,Outcome.LOSS,240,39,86,12,36,13,17,15,28,23,3,5,14,16,103
0,Team.NEW_YORK_KNICKS,Outcome.WIN,240,44,94,13,34,17,18,14,31,29,9,7,5,16,118
