,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.DALLAS_MAVERICKS,Outcome.LOSS,240,31,76,6,29,19,26,9,22,18,4,4,16,24,87
0,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,240,45,80,13,30,18,30,9,36,31,6,4,10,24,121
