,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.WASHINGTON_WIZARDS,Outcome.WIN,240,46,86,9,25,17,24,14,31,32,9,8,18,15,118
0,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,240,43,92,12,30,15,17,10,26,31,10,7,14,17,113
