,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.PHOENIX_SUNS,Outcome.LOSS,240,51,89,13,30,16,18,7,31,24,8,5,20,17,131
0,Team.INDIANA_PACERS,Outcome.WIN,240,58,109,8,26,9,15,21,27,34,8,3,12,17,133
