,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,240,40,85,9,23,28,36,9,34,20,5,3,14,17,117
0,Team.MILWAUKEE_BUCKS,Outcome.WIN,240,51,91,20,45,19,25,6,39,30,12,0,9,25,141
