,team,outcome,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points
0,Team.BOSTON_CELTICS,Outcome.WIN,240,43,83,15,37,17,23,7,32,31,6,1,13,24,118
0,Team.BROOKLYN_NETS,Outcome.LOSS,240,39,79,15,33,17,26,7,30,28,6,3,12,21,110
